,pidSzn,MIN,GP,Season,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,AVG_OREB_DIST,AVG_DREB_DIST,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2575,1628981_2019-20,12.7,56,2019-20,0.3,0.716,3.2,0.374,0.1,0.7,1.6,0.305,4.0,0.58,0.4,4.2,4.5,0.59,2.05,2.64,1.39,0.63,0.223,0.777,0.876,0.393
2576,1627854_2019-20,25.2,62,2019-20,0.2,0.091,0.5,0.344,0.0,0.2,1.6,0.116,3.3,0.552,0.4,19.7,10.8,0.0,0.75,0.75,0.51,0.02,0.0,1.0,0.889,0.028
2577,1627741_2019-20,30.9,71,2019-20,0.5,0.393,2.2,0.354,0.1,0.5,3.2,0.139,6.3,0.599,0.6,11.2,7.6,0.06,0.46,0.51,0.31,0.1,0.108,0.892,0.88,0.28
2578,203468_2019-20,36.5,69,2019-20,0.3,0.478,2.0,0.341,0.0,0.5,3.1,0.146,5.6,0.638,0.4,10.2,9.1,0.01,0.6,0.61,0.3,0.11,0.023,0.977,0.75,0.286
2579,101139_2019-20,16.1,10,2019-20,0.1,0.75,0.8,0.5,0.0,0.1,0.7,0.125,1.6,0.5,0.2,8.5,6.1,0.0,0.2,0.2,0.1,0.0,0.0,1.0,1.0,0.0
2580,1628997_2019-20,17.6,18,2019-20,0.1,0.9,0.9,0.588,0.0,0.2,1.2,0.143,2.6,0.609,0.4,8.9,7.2,0.06,0.94,1.0,0.44,0.17,0.056,0.944,0.727,0.273
2581,1628403_2019-20,10.7,26,2019-20,0.2,0.778,2.7,0.38,0.1,1.2,1.5,0.437,4.7,0.582,0.4,4.4,4.3,0.33,2.22,2.56,1.48,0.85,0.13,0.87,0.93,0.535
2582,1629629_2019-20,26.7,58,2019-20,0.4,0.343,1.6,0.376,0.0,0.5,2.6,0.16,4.6,0.678,0.3,13.6,8.1,0.0,0.48,0.48,0.31,0.1,0.0,1.0,0.947,0.316
2583,1629661_2019-20,21.8,56,2019-20,0.4,0.49,1.6,0.551,0.1,0.5,1.9,0.201,4.1,0.59,0.4,9.8,7.3,0.02,1.44,1.46,0.61,0.09,0.012,0.988,0.761,0.109
2584,1626166_2019-20,22.9,8,2019-20,0.1,0.75,1.1,0.444,0.1,0.3,3.1,0.074,5.3,0.643,0.5,12.2,8.1,0.0,0.88,0.88,0.0,0.0,0.0,1.0,0.0,0.0
2585,1627747_2019-20,29.6,45,2019-20,0.5,0.551,2.9,0.374,0.2,0.6,2.5,0.186,5.5,0.567,0.6,8.3,7.0,0.0,0.73,0.73,0.53,0.18,0.0,1.0,0.828,0.276
2586,2546_2019-20,32.8,57,2019-20,0.4,0.69,2.8,0.438,0.0,1.3,3.8,0.251,7.6,0.671,0.5,7.2,5.9,0.36,2.28,2.64,1.45,0.74,0.137,0.863,0.857,0.439
2587,1629035_2019-20,9.5,37,2019-20,0.1,0.333,0.4,0.375,0.0,0.2,0.9,0.146,1.5,0.745,0.1,12.7,6.9,0.0,0.22,0.22,0.19,0.05,0.0,1.0,1.0,0.286
2588,1626224_2019-20,29.4,65,2019-20,0.3,0.487,1.6,0.386,0.0,0.5,2.5,0.161,4.4,0.671,0.4,11.0,6.9,0.09,0.94,1.03,0.66,0.23,0.09,0.91,0.915,0.319
2589,1628990_2019-20,18.8,28,2019-20,0.3,0.5,2.0,0.316,0.1,0.7,2.4,0.222,4.3,0.756,0.3,9.7,5.4,0.04,1.0,1.04,0.54,0.18,0.034,0.966,0.882,0.294
2590,202718_2019-20,10.8,5,2019-20,0.0,1.0,0.8,0.25,0.0,0.0,1.2,0.0,1.8,0.667,0.2,4.6,6.1,0.0,0.6,0.6,0.0,0.0,0.0,1.0,0.0,0.0
2591,1629718_2019-20,4.0,10,2019-20,0.0,0.5,0.3,0.667,0.1,0.0,0.2,0.0,0.6,0.333,0.1,2.5,9.7,0.0,0.4,0.4,0.3,0.0,0.0,1.0,1.0,0.0
2592,1626184_2019-20,13.5,3,2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,1.0,0.0,0.0,7.2,0.0,0.67,0.67,0.33,0.0,0.0,1.0,1.0,0.0
2593,1627767_2019-20,10.2,47,2019-20,0.2,0.7,1.9,0.333,0.0,0.7,1.3,0.347,3.4,0.627,0.3,5.9,4.1,0.34,1.17,1.51,0.77,0.43,0.225,0.775,0.878,0.488
2594,1629002_2019-20,5.8,18,2019-20,0.2,0.667,1.3,0.522,0.1,0.4,0.7,0.381,1.7,0.7,0.1,5.6,4.2,0.11,0.61,0.72,0.17,0.06,0.154,0.846,0.375,0.125
2595,1628449_2019-20,13.2,62,2019-20,0.5,0.72,3.6,0.48,0.2,0.9,1.8,0.341,4.7,0.582,0.5,5.0,3.9,0.15,0.77,0.92,0.5,0.23,0.158,0.842,0.838,0.378
2596,1629185_2019-20,14.3,28,2019-20,0.3,0.222,0.8,0.391,0.1,0.1,1.4,0.091,2.9,0.543,0.3,14.4,10.2,0.0,0.25,0.25,0.07,0.0,0.0,1.0,0.4,0.0
2597,1629598_2019-20,8.8,33,2019-20,0.1,0.25,0.2,0.571,0.0,0.1,0.7,0.154,1.4,0.565,0.2,16.0,6.4,0.0,0.36,0.36,0.27,0.0,0.0,1.0,0.75,0.0
2598,101108_2019-20,31.5,70,2019-20,0.3,0.308,1.0,0.366,0.0,0.6,4.1,0.127,7.3,0.633,0.6,11.7,7.9,0.0,0.56,0.56,0.39,0.1,0.0,1.0,0.818,0.212
2599,1629735_2019-20,7.8,43,2019-20,0.4,0.724,3.0,0.446,0.1,0.4,1.0,0.297,3.2,0.467,0.5,4.8,4.2,0.41,1.16,1.57,0.98,0.39,0.261,0.739,0.843,0.333
2600,1626174_2019-20,21.5,61,2019-20,0.4,0.757,3.6,0.475,0.1,1.3,3.2,0.294,7.6,0.604,0.9,5.2,4.9,0.27,1.77,2.05,1.02,0.55,0.134,0.866,0.9,0.486
2601,203991_2019-20,32.8,39,2019-20,1.1,0.762,8.9,0.486,0.2,3.3,6.1,0.352,14.1,0.671,0.9,5.7,4.9,0.41,3.67,4.08,2.54,1.56,0.101,0.899,0.943,0.581
2602,1629632_2019-20,25.8,65,2019-20,0.3,0.321,1.5,0.295,0.1,0.5,2.6,0.158,4.9,0.637,0.4,15.3,7.0,0.0,0.2,0.2,0.17,0.06,0.0,1.0,1.0,0.364
2603,1628998_2019-20,18.8,48,2019-20,0.5,0.395,1.7,0.475,0.1,0.5,2.0,0.208,3.7,0.674,0.2,10.0,7.2,0.1,0.71,0.81,0.54,0.21,0.128,0.872,0.929,0.357
2604,203469_2019-20,23.2,57,2019-20,0.7,0.75,6.8,0.415,0.2,1.5,2.9,0.333,7.7,0.565,0.8,4.8,4.5,0.5,3.28,3.78,2.5,1.12,0.132,0.868,0.935,0.419
2605,1629012_2019-20,33.0,65,2019-20,0.5,0.426,2.9,0.319,0.2,0.3,1.9,0.119,3.6,0.614,0.3,10.7,10.7,0.03,0.34,0.37,0.26,0.05,0.083,0.917,1.0,0.176
2606,201147_2019-20,6.5,5,2019-20,0.4,0.0,0.8,0.5,0.0,0.2,1.0,0.167,1.4,0.857,0.0,12.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,202709_2019-20,24.5,71,2019-20,0.4,0.364,1.4,0.444,0.1,0.3,1.7,0.135,3.7,0.532,0.4,12.6,8.7,0.06,0.76,0.82,0.39,0.07,0.068,0.932,0.651,0.116
2608,201584_2019-20,14.5,23,2019-20,0.2,0.167,0.5,0.5,0.0,0.1,1.0,0.08,1.5,0.735,0.2,17.8,8.9,0.0,0.67,0.67,0.42,0.08,0.0,1.0,0.769,0.154
2609,1626245_2019-20,17.5,22,2019-20,0.8,0.673,4.5,0.55,0.2,0.6,1.5,0.298,4.2,0.505,0.5,5.6,5.1,0.86,1.59,2.45,1.68,0.86,0.352,0.648,0.974,0.5
2610,1626156_2019-20,32.3,45,2019-20,0.2,0.412,1.2,0.315,0.1,0.4,3.2,0.106,5.4,0.656,0.6,10.9,7.9,0.0,0.42,0.42,0.24,0.04,0.0,1.0,0.917,0.167
2611,201571_2019-20,24.9,57,2019-20,0.2,0.364,1.2,0.333,0.0,0.2,1.6,0.12,2.9,0.595,0.4,14.7,10.9,0.04,0.58,0.61,0.28,0.04,0.057,0.943,0.571,0.071
2612,1628391_2019-20,9.8,37,2019-20,0.1,0.5,0.9,0.375,0.0,0.5,1.6,0.238,3.1,0.69,0.2,9.1,5.1,0.03,1.35,1.38,0.68,0.22,0.02,0.98,0.781,0.25
2613,1629610_2019-20,10.9,13,2019-20,0.2,0.333,0.2,1.0,0.0,0.5,0.7,0.4,2.0,0.577,0.4,10.7,8.7,0.08,1.15,1.23,0.31,0.0,0.063,0.938,0.333,0.0
2614,1627745_2019-20,16.1,55,2019-20,0.3,0.757,3.7,0.366,0.0,0.7,1.7,0.311,4.7,0.512,0.5,5.2,5.0,0.47,1.96,2.44,1.33,0.56,0.194,0.806,0.89,0.378
2615,203081_2019-20,37.5,65,2019-20,0.3,0.406,2.0,0.244,0.1,0.6,3.2,0.157,6.4,0.593,0.6,9.5,8.8,0.03,0.35,0.38,0.26,0.12,0.08,0.92,0.85,0.4
2616,1627814_2019-20,29.0,49,2019-20,0.5,0.281,1.6,0.405,0.1,0.8,3.4,0.188,6.8,0.623,0.7,11.5,7.3,0.02,1.1,1.12,0.76,0.18,0.018,0.982,0.881,0.214
2617,1628422_2019-20,17.4,48,2019-20,0.2,0.0,0.4,0.588,0.0,0.2,1.5,0.111,2.6,0.648,0.2,17.3,6.1,0.02,0.4,0.42,0.33,0.06,0.05,0.95,1.0,0.188
2618,1629655_2019-20,14.2,43,2019-20,0.3,0.712,3.2,0.377,0.1,0.4,0.8,0.333,3.5,0.36,0.7,3.9,4.1,0.19,1.65,1.84,0.7,0.16,0.101,0.899,0.769,0.179
2619,1628464_2019-20,24.1,65,2019-20,0.8,0.643,4.7,0.462,0.0,1.2,3.1,0.28,8.5,0.518,1.2,5.5,4.8,0.69,3.42,4.11,2.26,0.89,0.169,0.831,0.855,0.337
2620,201568_2019-20,29.6,62,2019-20,0.3,0.529,1.5,0.362,0.1,0.8,3.8,0.167,7.1,0.653,0.7,10.8,5.8,0.05,1.56,1.61,0.69,0.23,0.03,0.97,0.896,0.292
2621,201980_2019-20,24.8,68,2019-20,0.5,0.392,2.0,0.381,0.1,0.6,2.0,0.224,4.4,0.578,0.6,10.7,6.3,0.15,0.9,1.04,0.68,0.15,0.141,0.859,0.852,0.185
2622,203957_2019-20,13.9,35,2019-20,0.3,0.25,0.8,0.414,0.0,0.2,1.4,0.127,2.3,0.688,0.2,12.4,7.5,0.0,0.2,0.2,0.17,0.03,0.0,1.0,1.0,0.167
2623,1627863_2019-20,30.4,63,2019-20,0.6,0.298,2.0,0.445,0.0,0.7,2.7,0.195,5.6,0.592,0.6,12.6,6.9,0.05,1.62,1.67,0.95,0.17,0.029,0.971,0.857,0.157
2624,203967_2019-20,24.5,65,2019-20,0.6,0.626,4.0,0.385,0.2,1.3,3.2,0.293,7.6,0.589,0.8,6.7,4.3,0.27,2.29,2.56,1.08,0.41,0.107,0.893,0.755,0.287
2625,1629647_2019-20,18.5,61,2019-20,0.2,0.533,1.2,0.4,0.0,1.0,2.5,0.273,5.3,0.667,0.4,8.1,5.5,0.0,1.26,1.26,0.51,0.21,0.0,1.0,0.775,0.325
2626,1629636_2019-20,30.9,59,2019-20,0.3,0.259,1.2,0.386,0.1,0.2,1.2,0.131,2.5,0.568,0.3,15.6,10.0,0.0,0.58,0.58,0.41,0.03,0.0,1.0,0.96,0.08
2627,1629133_2019-20,3.5,4,2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,1628021_2019-20,13.4,20,2019-20,0.2,0.375,1.2,0.333,0.1,0.4,1.2,0.216,2.7,0.698,0.3,6.8,7.0,0.15,1.45,1.6,0.7,0.05,0.094,0.906,0.875,0.063
2629,202722_2019-20,29.3,54,2019-20,0.4,0.4,1.7,0.385,0.1,1.0,2.6,0.267,5.7,0.68,0.6,9.1,6.8,0.07,1.91,1.98,0.93,0.28,0.037,0.963,0.877,0.263
2630,1628368_2019-20,32.1,50,2019-20,0.4,0.412,1.8,0.374,0.0,0.5,2.7,0.152,4.9,0.645,0.3,10.7,9.1,0.0,0.25,0.25,0.18,0.02,0.0,1.0,0.818,0.091
2631,1629631_2019-20,32.0,63,2019-20,0.3,0.523,2.0,0.346,0.0,1.1,2.7,0.298,6.5,0.593,0.5,9.9,6.5,0.08,1.38,1.46,0.83,0.3,0.054,0.946,0.912,0.333
2632,1629001_2019-20,19.5,60,2019-20,0.3,0.558,2.0,0.368,0.1,0.5,2.5,0.169,4.6,0.646,0.4,7.2,6.5,0.08,0.5,0.58,0.37,0.1,0.143,0.857,0.786,0.214
2633,201599_2019-20,22.0,56,2019-20,0.7,0.695,5.4,0.464,0.1,2.0,5.4,0.262,9.8,0.764,0.4,4.9,4.7,0.63,2.84,3.46,2.07,1.2,0.18,0.82,0.935,0.54
2634,1627761_2019-20,21.3,43,2019-20,0.4,0.5,2.0,0.405,0.1,0.6,2.1,0.229,4.7,0.581,0.6,10.6,6.7,0.02,0.56,0.58,0.26,0.12,0.04,0.96,0.846,0.385
2635,201942_2019-20,34.1,67,2019-20,0.3,0.452,2.2,0.28,0.1,0.7,4.2,0.153,7.1,0.69,0.4,9.6,7.7,0.0,1.44,1.44,0.81,0.18,0.0,1.0,0.821,0.179
2636,201960_2019-20,12.1,24,2019-20,0.2,0.5,1.1,0.444,0.0,0.4,1.4,0.233,3.0,0.606,0.4,7.0,6.6,0.04,0.58,0.63,0.46,0.21,0.067,0.933,1.0,0.455
2637,1629731_2019-20,6.0,12,2019-20,0.1,0.667,0.8,0.3,0.0,0.4,0.9,0.313,2.0,0.667,0.2,3.8,4.3,0.0,0.75,0.75,0.33,0.08,0.0,1.0,0.8,0.2
2638,1629028_2019-20,32.5,38,2019-20,1.0,0.728,8.1,0.477,0.2,2.3,5.3,0.304,11.0,0.69,0.8,4.8,4.6,0.76,2.0,2.76,1.55,0.95,0.276,0.724,0.747,0.456
2639,1627749_2019-20,25.5,65,2019-20,0.5,0.536,2.8,0.377,0.1,0.6,4.1,0.127,7.3,0.644,0.6,8.7,5.8,0.02,0.36,0.38,0.23,0.08,0.04,0.96,0.833,0.278
2640,1626153_2019-20,21.5,72,2019-20,0.6,0.429,2.3,0.432,0.1,0.6,2.3,0.198,4.7,0.607,0.5,8.9,7.7,0.08,0.58,0.66,0.27,0.07,0.125,0.875,0.571,0.143
2641,203471_2019-20,30.8,65,2019-20,0.2,0.316,1.2,0.247,0.1,0.3,3.0,0.083,5.1,0.658,0.4,14.6,10.3,0.0,0.38,0.38,0.22,0.05,0.0,1.0,0.824,0.176
2642,1628372_2019-20,15.8,34,2019-20,0.4,0.429,1.1,0.538,0.0,0.4,1.3,0.211,2.5,0.663,0.2,11.2,7.5,0.0,0.18,0.18,0.15,0.06,0.0,1.0,0.833,0.333
2643,1627756_2019-20,13.6,36,2019-20,0.2,0.222,0.6,0.45,0.0,0.3,1.5,0.154,3.0,0.602,0.4,17.3,8.0,0.0,0.25,0.25,0.17,0.03,0.0,1.0,0.857,0.143
2644,1629126_2019-20,9.1,39,2019-20,0.1,0.714,0.5,0.368,0.0,0.3,0.9,0.24,1.9,0.658,0.2,7.5,7.7,0.03,0.95,0.97,0.41,0.13,0.026,0.974,0.696,0.217
2645,202324_2019-20,24.2,50,2019-20,0.7,0.764,6.3,0.5,0.2,2.5,4.0,0.379,10.2,0.646,0.9,4.3,4.3,0.59,4.39,4.98,2.63,1.39,0.118,0.882,0.817,0.433
2646,1627884_2019-20,23.3,58,2019-20,0.4,0.585,2.3,0.481,0.1,0.9,1.9,0.321,4.2,0.671,0.4,8.1,6.7,0.08,1.32,1.41,0.76,0.27,0.06,0.94,0.865,0.308
2647,201565_2019-20,26.0,49,2019-20,0.3,0.333,1.2,0.443,0.1,0.2,1.8,0.085,3.7,0.522,0.3,12.0,10.7,0.0,0.22,0.22,0.12,0.0,0.0,1.0,0.667,0.0
2648,1628476_2019-20,9.5,26,2019-20,0.1,0.0,0.1,0.667,0.0,0.1,0.5,0.143,1.0,0.538,0.1,10.2,9.7,0.0,0.23,0.23,0.12,0.0,0.0,1.0,0.75,0.0
2649,1628401_2019-20,24.7,67,2019-20,0.3,0.4,1.4,0.361,0.0,0.7,2.1,0.235,4.8,0.586,0.4,10.3,9.0,0.0,0.54,0.54,0.26,0.04,0.0,1.0,0.75,0.125
2650,1626164_2019-20,35.9,70,2019-20,0.3,0.31,1.5,0.271,0.1,0.4,3.4,0.116,5.8,0.657,0.4,15.4,7.8,0.04,1.11,1.16,0.69,0.13,0.037,0.963,0.814,0.153
2651,1628985_2019-20,7.3,11,2019-20,0.1,0.5,0.5,0.4,0.0,0.1,0.4,0.2,0.6,0.714,0.4,6.7,6.8,0.0,0.55,0.55,0.27,0.0,0.0,1.0,0.6,0.0
2652,1629719_2019-20,8.9,1,2019-20,1.0,0.5,4.0,0.5,0.0,1.0,2.0,0.333,4.0,0.75,0.0,2.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,1628984_2019-20,35.2,62,2019-20,0.4,0.357,1.6,0.412,0.0,0.5,2.1,0.178,4.8,0.547,0.5,13.6,9.1,0.0,0.84,0.84,0.51,0.13,0.0,1.0,0.889,0.222
2654,1629608_2019-20,4.7,6,2019-20,0.5,0.4,1.2,0.714,0.2,0.7,0.8,0.444,1.7,0.9,0.0,4.1,5.7,0.0,1.33,1.33,0.5,0.17,0.0,1.0,0.429,0.143
2655,203473_2019-20,17.6,44,2019-20,0.4,0.7,3.4,0.403,0.1,1.6,2.7,0.37,6.7,0.645,0.4,4.5,4.5,0.36,2.36,2.73,1.8,1.0,0.133,0.867,0.963,0.537
2656,1628415_2019-20,28.9,73,2019-20,0.5,0.485,2.0,0.469,0.1,0.5,1.9,0.189,4.3,0.559,0.4,11.3,9.4,0.04,1.16,1.21,0.81,0.18,0.034,0.966,0.922,0.203
2657,203079_2019-20,20.7,10,2019-20,0.1,0.5,0.6,0.333,0.0,0.3,1.9,0.136,3.6,0.611,0.3,12.2,9.4,0.0,0.8,0.8,0.1,0.0,0.0,1.0,0.333,0.0
2658,1627734_2019-20,34.8,62,2019-20,0.6,0.815,7.0,0.438,0.2,2.5,6.9,0.263,14.2,0.662,0.9,4.0,3.9,0.77,2.82,3.6,2.55,1.44,0.215,0.785,0.935,0.527
2659,1628378_2019-20,34.3,69,2019-20,0.3,0.491,1.7,0.461,0.1,0.7,2.9,0.195,5.7,0.642,0.4,11.0,8.4,0.0,1.9,1.9,1.04,0.25,0.0,1.0,0.758,0.179
2660,1629743_2019-20,14.8,9,2019-20,0.8,0.5,3.8,0.412,0.1,0.7,2.0,0.25,3.7,0.727,0.1,7.2,3.9,0.11,1.0,1.11,0.11,0.0,0.1,0.9,0.25,0.0
2661,1628978_2019-20,23.0,65,2019-20,0.4,0.635,2.3,0.426,0.0,0.7,3.1,0.181,6.2,0.615,0.7,9.0,5.9,0.06,0.3,0.36,0.23,0.09,0.167,0.833,0.789,0.316
2662,1627827_2019-20,30.1,69,2019-20,0.8,0.587,4.1,0.511,0.3,1.1,2.6,0.288,6.1,0.608,0.8,7.7,6.3,0.06,1.87,1.93,0.92,0.37,0.029,0.971,0.823,0.329
2663,203926_2019-20,19.9,69,2019-20,0.2,0.5,1.1,0.356,0.0,0.5,1.6,0.23,3.9,0.552,0.5,6.5,6.1,0.06,1.12,1.17,0.61,0.19,0.049,0.951,0.778,0.241
2664,1627733_2019-20,18.7,15,2019-20,0.3,0.688,2.7,0.4,0.0,1.3,2.4,0.345,5.7,0.64,0.5,6.0,4.2,0.0,1.81,1.81,1.13,0.69,0.0,1.0,1.0,0.611
2665,203110_2019-20,28.4,43,2019-20,0.3,0.565,1.8,0.295,0.0,2.0,3.7,0.354,8.8,0.643,0.9,9.4,5.7,0.05,3.88,3.93,2.02,0.72,0.012,0.988,0.879,0.313
2666,1629234_2019-20,12.4,22,2019-20,0.6,0.536,2.7,0.475,0.0,0.8,1.8,0.298,4.2,0.613,0.5,5.8,4.9,0.23,1.5,1.73,0.68,0.32,0.132,0.868,0.682,0.318
2667,1629130_2019-20,29.5,72,2019-20,0.1,0.1,0.6,0.25,0.0,0.5,2.5,0.162,4.9,0.608,0.7,20.1,7.7,0.01,1.11,1.12,0.74,0.1,0.012,0.988,0.806,0.104
2668,1628605_2019-20,6.7,2,2019-20,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,1628407_2019-20,17.6,39,2019-20,0.1,0.667,1.2,0.319,0.0,0.3,1.9,0.153,3.4,0.649,0.3,6.1,6.4,0.03,0.44,0.46,0.36,0.05,0.056,0.944,0.875,0.125
2670,2730_2019-20,18.9,69,2019-20,0.7,0.727,5.4,0.46,0.1,1.3,3.6,0.263,7.9,0.614,0.7,4.2,4.1,1.38,1.91,3.29,2.1,1.43,0.419,0.581,0.89,0.607
2671,203939_2019-20,26.4,39,2019-20,0.7,0.603,4.7,0.399,0.2,1.0,2.7,0.264,6.4,0.576,0.5,6.8,6.2,0.18,3.23,3.4,1.73,0.6,0.051,0.949,0.908,0.316
2672,1629058_2019-20,12.2,40,2019-20,0.2,0.571,1.4,0.389,0.1,0.2,1.4,0.123,2.5,0.657,0.2,8.6,7.3,0.0,0.1,0.1,0.08,0.0,0.0,1.0,0.75,0.0
2673,202734_2019-20,18.3,55,2019-20,0.3,0.452,1.1,0.492,0.0,0.3,1.5,0.18,2.7,0.676,0.2,9.0,9.4,0.02,0.61,0.63,0.39,0.04,0.029,0.971,0.957,0.087
2674,202334_2019-20,10.8,28,2019-20,0.4,0.6,3.2,0.393,0.1,0.7,1.8,0.286,4.2,0.598,0.3,6.1,4.5,0.46,2.54,3.0,1.39,0.68,0.155,0.845,0.75,0.365
2675,1628410_2019-20,14.4,31,2019-20,0.2,0.545,0.7,0.478,0.0,0.2,0.9,0.143,2.2,0.522,0.3,10.2,10.8,0.0,0.52,0.52,0.26,0.0,0.0,1.0,0.727,0.0
2676,203901_2019-20,27.7,45,2019-20,0.6,0.423,2.1,0.542,0.1,0.5,3.1,0.144,5.4,0.664,0.3,10.2,7.8,0.07,0.27,0.33,0.2,0.04,0.2,0.8,0.9,0.2
2677,1629059_2019-20,13.0,54,2019-20,0.1,0.563,0.5,0.571,0.0,0.2,1.2,0.137,2.1,0.646,0.1,12.7,8.4,0.0,0.18,0.18,0.13,0.04,0.0,1.0,0.778,0.222
2678,1626144_2019-20,15.7,54,2019-20,0.2,0.333,0.9,0.383,0.0,0.2,1.8,0.102,3.3,0.61,0.3,14.8,7.9,0.04,0.19,0.22,0.13,0.06,0.167,0.833,0.778,0.333
2679,202683_2019-20,17.0,58,2019-20,0.4,0.853,6.3,0.448,0.1,1.3,3.3,0.284,7.5,0.618,0.7,3.2,4.5,1.1,2.52,3.64,2.22,1.29,0.303,0.692,0.884,0.514
2680,202339_2019-20,26.9,60,2019-20,0.3,0.643,2.1,0.331,0.1,0.7,3.3,0.165,6.1,0.644,0.6,9.6,8.3,0.05,0.62,0.67,0.48,0.11,0.073,0.927,0.906,0.219
2681,201569_2019-20,28.2,36,2019-20,0.2,0.0,1.2,0.214,0.1,0.4,1.4,0.21,3.2,0.544,0.2,27.6,10.5,0.0,1.0,1.0,0.67,0.19,0.0,1.0,0.96,0.28
2682,1628450_2019-20,19.1,1,2019-20,1.0,0.5,6.0,0.333,1.0,2.0,3.0,0.4,7.0,0.714,1.0,1.8,5.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.5
2683,1629672_2019-20,27.6,60,2019-20,0.5,0.622,3.1,0.443,0.2,0.8,2.4,0.254,5.1,0.631,0.3,7.5,7.0,0.02,1.7,1.72,0.82,0.35,0.01,0.99,0.961,0.412
2684,101141_2019-20,15.7,62,2019-20,0.2,0.758,2.5,0.4,0.1,1.0,2.8,0.266,5.5,0.695,0.5,5.6,4.9,0.14,1.48,1.62,0.78,0.3,0.088,0.912,0.86,0.333
2685,203095_2019-20,31.4,66,2019-20,0.2,0.278,0.9,0.305,0.0,0.4,1.9,0.176,3.8,0.605,0.3,18.3,9.4,0.02,0.86,0.88,0.52,0.12,0.017,0.983,0.739,0.174
2686,202323_2019-20,13.2,19,2019-20,0.3,0.25,1.0,0.421,0.0,0.5,1.1,0.3,2.7,0.577,0.5,11.6,7.1,0.0,0.68,0.68,0.42,0.05,0.0,1.0,1.0,0.125
2687,1628402_2019-20,13.4,58,2019-20,0.3,0.227,0.7,0.512,0.0,0.2,0.8,0.203,1.6,0.648,0.1,13.6,7.1,0.02,0.37,0.39,0.2,0.03,0.043,0.957,0.706,0.118
2688,1626163_2019-20,19.6,38,2019-20,0.2,0.735,2.4,0.374,0.1,1.5,2.1,0.415,5.8,0.614,0.6,5.1,4.5,0.31,3.49,3.79,1.79,0.62,0.081,0.919,0.805,0.276
2689,1628412_2019-20,13.1,9,2019-20,0.2,0.6,1.2,0.455,0.0,0.3,1.2,0.214,2.2,0.7,0.2,9.2,9.5,0.0,0.11,0.11,0.0,0.0,0.0,1.0,0.0,0.0
2690,1628373_2019-20,20.8,57,2019-20,0.2,0.348,0.7,0.561,0.1,0.3,1.4,0.194,3.0,0.566,0.3,15.6,9.7,0.0,0.21,0.21,0.07,0.02,0.0,1.0,0.667,0.167
2691,1627832_2019-20,35.7,54,2019-20,0.3,0.222,1.6,0.214,0.1,0.5,2.9,0.157,5.6,0.607,0.4,15.4,9.5,0.0,1.3,1.3,0.91,0.17,0.0,1.0,0.803,0.148
2692,1627788_2019-20,21.7,72,2019-20,0.1,0.5,0.6,0.391,0.1,0.3,1.8,0.127,2.9,0.711,0.2,12.4,8.9,0.0,0.24,0.24,0.1,0.04,0.0,1.0,0.7,0.3
2693,1629216_2019-20,9.2,9,2019-20,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.2,0.9,0.625,0.2,0.0,8.5,0.0,0.67,0.67,0.33,0.0,0.0,1.0,0.6,0.0
2694,202066_2019-20,27.9,62,2019-20,0.2,0.448,1.6,0.293,0.0,0.4,2.5,0.143,5.1,0.592,0.6,13.4,8.6,0.02,0.61,0.63,0.4,0.1,0.026,0.974,0.758,0.182
2695,1629726_2019-20,12.6,18,2019-20,0.2,0.5,0.6,0.545,0.0,0.2,0.8,0.222,1.6,0.621,0.1,11.2,8.2,0.06,0.78,0.83,0.5,0.06,0.067,0.933,1.0,0.111
2696,1629109_2019-20,13.5,42,2019-20,0.5,0.405,1.8,0.481,0.0,0.5,1.3,0.274,3.0,0.579,0.2,9.5,6.2,0.02,1.31,1.33,0.4,0.17,0.018,0.982,0.567,0.233
2697,203914_2019-20,31.8,56,2019-20,0.2,0.462,1.5,0.317,0.1,0.5,1.9,0.197,3.5,0.692,0.2,11.9,10.0,0.0,0.5,0.5,0.36,0.05,0.0,1.0,0.87,0.13
