,pidSzn,SCREEN_ASSISTS,SCREEN_AST_PTS,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCHES,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCHES,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCHES,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_TO_PASS_PCT,PASSES_MADE,PASSES_RECEIVED,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,MIN,GP,Season,AST_PCT,AST_TO,AST_RATIO,TOV
1883,201587_2017-18,0.25,0.61,0.4,0.291,0.0,0.035,0.1,0.058,1.3,0.5,0.283,0.3,0.142,0.2,0.088,1.8,0.3,0.393,0.1,0.273,0.0,0.036,0.9,5.5,0.3,0.5,10.2,0.14,39.0,39.1,0.7,0.294,0.3,0.138,0.2,0.069,53.9,39.5,2.3,2.51,1.46,31.0,64,2017-18,0.255,2.66,29.6,2.1
1884,1627852_2017-18,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,0.1,2.09,1.25,2.5,4,2017-18,0.0,0.0,0.0,0.0
1885,1628502_2017-18,0.56,1.33,0.1,0.333,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.143,0.0,0.0,0.8,0.9,0.615,0.2,0.25,0.0,0.0,1.4,0.7,0.0,0.0,1.2,0.039,16.9,11.9,0.2,0.5,0.0,0.0,0.1,0.25,21.3,12.8,0.6,1.71,0.48,13.6,9,2017-18,0.077,3.0,14.3,0.2
1886,203917_2017-18,0.02,0.05,0.0,0.333,0.0,0.167,0.0,0.167,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.1,2.1,0.069,13.7,14.6,1.1,0.426,0.3,0.12,0.2,0.065,19.1,12.4,1.0,3.0,2.33,12.8,41,2017-18,0.115,1.5,16.9,0.6
1887,203999_2017-18,4.28,9.69,2.0,0.312,0.5,0.076,0.3,0.045,6.3,2.4,0.321,0.7,0.099,0.5,0.067,7.5,2.6,0.607,0.4,0.155,0.1,0.035,4.2,6.1,0.2,0.5,9.4,0.092,66.3,52.1,0.8,0.312,0.2,0.084,0.2,0.069,86.2,51.0,3.1,2.13,0.99,32.6,75,2017-18,0.286,2.18,25.3,2.8
1888,202703_2017-18,0.84,1.8,0.7,0.2,0.1,0.028,0.1,0.028,3.3,0.5,0.195,0.2,0.078,0.1,0.045,2.8,0.4,0.471,0.0,0.083,0.0,0.02,0.9,1.5,0.1,0.1,2.7,0.036,40.5,28.7,0.2,0.183,0.0,0.028,0.1,0.099,56.2,27.2,1.7,1.81,0.72,27.2,55,2017-18,0.079,1.29,9.0,1.1
1889,202696_2017-18,3.68,8.21,1.5,0.221,0.2,0.026,0.2,0.031,6.8,2.4,0.397,0.7,0.11,0.3,0.046,6.1,2.8,0.53,0.4,0.133,0.2,0.04,5.2,3.4,0.1,0.2,5.8,0.071,47.2,42.5,0.7,0.268,0.2,0.085,0.2,0.099,65.5,42.9,1.8,1.69,0.58,29.5,57,2017-18,0.184,1.75,16.2,1.9
1890,203943_2017-18,0.93,2.22,0.8,0.358,0.1,0.042,0.0,0.017,2.2,0.3,0.348,0.1,0.087,0.1,0.087,0.9,0.5,0.634,0.1,0.115,0.0,0.024,0.8,0.6,0.0,0.1,1.5,0.026,24.3,12.9,0.3,0.243,0.0,0.029,0.2,0.129,30.1,13.1,0.8,1.65,0.73,16.2,54,2017-18,0.059,1.1,10.5,0.6
1891,1626181_2017-18,0.11,0.27,0.1,0.5,0.0,0.0,0.0,0.056,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.533,0.0,0.0,0.0,0.067,0.2,1.3,0.0,0.2,2.6,0.093,13.7,16.8,1.6,0.385,0.3,0.084,0.4,0.098,21.0,14.6,0.9,2.71,2.22,15.2,70,2017-18,0.122,1.35,16.4,1.0
1892,1628384_2017-18,0.14,0.31,0.3,0.268,0.0,0.042,0.1,0.056,1.0,0.0,0.167,0.0,0.167,0.0,0.167,0.1,0.1,0.471,0.0,0.375,0.0,0.0,0.2,0.7,0.0,0.2,1.2,0.062,12.1,12.3,0.8,0.397,0.1,0.057,0.3,0.135,18.0,13.0,0.5,1.76,0.97,20.0,74,2017-18,0.049,1.22,11.7,0.6
1893,1627855_2017-18,0.33,0.67,0.2,0.25,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,1.2,0.02,16.7,8.7,0.0,0.0,0.0,0.0,0.2,0.5,20.2,8.7,0.5,1.4,0.26,13.3,6,2017-18,0.034,2.0,10.0,0.2
1894,204179_2017-18,1.75,3.75,0.3,0.2,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.0,0.5,0.4,0.0,0.0,1.3,1.8,0.0,0.0,2.3,0.081,21.5,16.8,0.0,0.0,0.0,0.0,0.0,0.0,27.8,16.5,0.7,1.56,0.37,18.8,4,2017-18,0.106,2.33,22.6,0.8
1895,201600_2017-18,2.44,5.5,0.3,0.2,0.0,0.0,0.2,0.12,1.4,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.4,0.4,0.1,0.125,0.1,0.05,1.1,0.2,0.0,0.0,0.3,0.015,11.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,13.2,5.5,0.3,1.34,0.38,10.1,18,2017-18,0.02,0.33,7.5,0.5
1896,201956_2017-18,0.23,0.49,0.5,0.191,0.1,0.039,0.2,0.053,2.9,0.2,0.379,0.0,0.034,0.0,0.069,0.5,0.4,0.42,0.1,0.333,0.1,0.08,0.9,1.0,0.1,0.1,1.9,0.052,18.6,14.5,0.3,0.269,0.1,0.075,0.1,0.09,24.3,14.0,0.7,1.78,0.88,14.0,53,2017-18,0.099,1.38,15.7,0.7
1897,203490_2017-18,0.58,1.36,0.6,0.231,0.1,0.043,0.1,0.048,2.4,0.2,0.273,0.0,0.055,0.0,0.036,0.7,0.6,0.446,0.1,0.18,0.1,0.045,1.5,2.0,0.1,0.4,4.0,0.06,33.8,29.5,0.6,0.217,0.2,0.081,0.1,0.04,48.4,28.6,1.7,2.16,1.13,31.6,77,2017-18,0.096,2.09,13.4,1.0
1898,200782_2017-18,1.28,3.2,0.7,0.491,0.1,0.063,0.1,0.063,1.4,0.0,0.375,0.0,0.125,0.0,0.125,0.1,0.5,0.771,0.1,0.189,0.0,0.042,0.6,0.9,0.1,0.2,2.4,0.037,25.1,15.4,0.5,0.398,0.1,0.108,0.1,0.086,32.3,15.9,0.7,1.38,0.56,27.8,82,2017-18,0.047,1.04,12.4,0.9
1899,1628408_2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.1,2.68,2.2,1.6,2,2017-18,0.0,0.0,0.0,0.5
1900,1627783_2017-18,1.01,2.38,0.8,0.299,0.2,0.081,0.1,0.032,2.8,0.1,0.455,0.0,0.045,0.0,0.045,0.3,0.5,0.482,0.1,0.275,0.0,0.012,1.0,2.0,0.0,0.2,3.2,0.066,29.8,22.0,1.0,0.302,0.3,0.099,0.3,0.087,37.8,21.5,1.1,1.73,0.84,24.9,1,2017-18,0.095,1.0,15.4,2.0
1901,1627783_2017-18,1.01,2.38,0.8,0.299,0.2,0.081,0.1,0.032,2.8,0.1,0.455,0.0,0.045,0.0,0.045,0.3,0.5,0.482,0.1,0.275,0.0,0.012,1.0,2.0,0.0,0.2,3.2,0.066,29.8,22.0,1.0,0.302,0.3,0.099,0.3,0.087,37.8,21.5,1.1,1.73,0.84,24.9,1,2017-18,0.095,1.0,15.4,0.8
1902,1627783_2017-18,1.01,2.38,0.8,0.299,0.2,0.081,0.1,0.032,2.8,0.1,0.455,0.0,0.045,0.0,0.045,0.3,0.5,0.482,0.1,0.275,0.0,0.012,1.0,2.0,0.0,0.2,3.2,0.066,29.8,22.0,1.0,0.302,0.3,0.099,0.3,0.087,37.8,21.5,1.1,1.73,0.84,20.7,80,2017-18,0.134,2.42,21.1,2.0
1903,1627783_2017-18,1.01,2.38,0.8,0.299,0.2,0.081,0.1,0.032,2.8,0.1,0.455,0.0,0.045,0.0,0.045,0.3,0.5,0.482,0.1,0.275,0.0,0.012,1.0,2.0,0.0,0.2,3.2,0.066,29.8,22.0,1.0,0.302,0.3,0.099,0.3,0.087,37.8,21.5,1.1,1.73,0.84,20.7,80,2017-18,0.134,2.42,21.1,0.8
1904,1626192_2017-18,0.24,0.63,0.3,0.288,0.0,0.055,0.0,0.041,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.364,0.0,0.125,0.0,0.0,0.3,1.1,0.1,0.1,2.1,0.071,15.5,16.4,0.7,0.349,0.2,0.097,0.1,0.069,21.5,15.7,0.8,2.24,1.3,18.1,82,2017-18,0.085,2.12,16.8,0.5
1905,201976_2017-18,0.09,0.27,0.8,0.643,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.778,0.1,0.143,0.0,0.0,0.8,2.9,0.4,1.0,7.1,0.061,48.0,52.1,5.3,0.468,1.2,0.105,0.6,0.056,63.5,30.8,4.2,3.93,3.61,30.3,11,2017-18,0.15,1.28,17.4,2.3
1906,1627775_2017-18,0.23,0.58,0.3,0.321,0.1,0.057,0.1,0.075,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.389,0.0,0.143,0.0,0.0,0.3,1.4,0.0,0.2,2.6,0.069,20.6,21.2,0.6,0.307,0.2,0.088,0.1,0.044,26.2,14.5,1.2,2.82,2.03,16.9,57,2017-18,0.113,1.98,22.4,0.7
1907,202335_2017-18,0.99,2.29,0.3,0.317,0.1,0.079,0.1,0.079,0.8,0.1,0.273,0.1,0.182,0.0,0.045,0.3,0.2,0.552,0.0,0.188,0.0,0.034,0.4,0.7,0.0,0.0,1.6,0.041,16.8,11.5,0.3,0.28,0.0,0.04,0.1,0.067,20.7,11.5,0.5,1.32,0.43,15.5,82,2017-18,0.068,1.73,15.1,0.4
1908,201988_2017-18,0.21,0.46,0.2,0.441,0.0,0.029,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.636,0.0,0.071,0.0,0.045,0.3,2.8,0.1,0.7,5.5,0.078,35.7,42.1,2.5,0.575,0.5,0.117,0.2,0.05,47.1,25.0,3.1,3.99,4.21,25.7,82,2017-18,0.158,2.16,21.5,1.3
1909,2200_2017-18,2.35,5.13,1.1,0.234,0.2,0.04,0.3,0.057,4.6,1.0,0.331,0.3,0.092,0.2,0.079,3.1,3.1,0.625,0.5,0.166,0.2,0.051,4.9,3.1,0.1,0.2,5.0,0.075,41.3,32.0,0.4,0.258,0.1,0.048,0.1,0.04,53.1,32.6,1.4,1.55,0.38,23.5,77,2017-18,0.208,2.2,22.3,1.4
1910,202331_2017-18,0.34,0.76,0.7,0.414,0.1,0.075,0.0,0.023,1.7,0.4,0.39,0.0,0.026,0.0,0.039,1.0,0.4,0.419,0.1,0.161,0.1,0.081,0.9,3.3,0.3,0.4,6.5,0.101,32.7,41.2,2.6,0.291,0.8,0.086,0.8,0.088,56.7,37.7,2.8,2.99,2.29,36.6,79,2017-18,0.143,1.24,13.3,2.7
1911,200794_2017-18,0.79,1.82,0.7,0.233,0.1,0.034,0.1,0.017,3.1,1.0,0.234,0.2,0.048,0.3,0.078,4.4,0.5,0.455,0.0,0.0,0.1,0.045,1.2,2.8,0.1,0.2,4.4,0.085,32.5,32.9,1.2,0.223,0.4,0.071,0.3,0.062,48.8,33.0,1.9,2.34,1.29,30.1,38,2017-18,0.139,1.44,15.4,1.9
1912,1627835_2017-18,0.24,0.61,0.2,0.3,0.0,0.033,0.0,0.067,0.6,0.0,0.143,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.143,0.0,0.071,0.3,0.9,0.0,0.2,1.9,0.037,22.9,16.3,1.0,0.406,0.3,0.109,0.1,0.039,28.8,15.9,1.0,1.99,1.14,15.3,54,2017-18,0.086,1.07,13.7,0.8
1913,203112_2017-18,1.53,3.69,0.4,0.452,0.1,0.129,0.0,0.048,0.9,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.543,0.0,0.105,0.0,0.057,0.5,0.8,0.0,0.2,2.0,0.032,25.8,20.1,0.4,0.3,0.1,0.113,0.2,0.163,32.8,20.0,0.7,1.27,0.25,19.4,70,2017-18,0.061,0.95,11.2,0.9
1914,202347_2017-18,0.13,0.3,0.3,0.35,0.0,0.0,0.1,0.1,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.8,0.042,9.3,7.8,0.2,0.25,0.0,0.05,0.1,0.15,12.4,7.6,0.4,1.93,0.91,8.5,23,2017-18,0.078,0.82,11.7,0.5
1915,1626188_2017-18,0.33,0.76,0.3,0.393,0.1,0.071,0.1,0.071,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.429,0.1,0.333,0.1,0.095,0.6,2.7,0.2,0.6,4.8,0.069,38.9,41.8,1.6,0.361,0.7,0.156,0.4,0.088,49.7,24.1,3.1,3.69,3.73,22.4,33,2017-18,0.179,2.78,23.2,1.0
1916,1626154_2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,1.6,0.081,7.4,9.6,0.4,0.4,0.0,0.0,0.0,0.0,12.8,5.8,0.9,4.41,4.13,9.0,5,2017-18,0.111,1.5,12.0,0.4
1917,200765_2017-18,0.55,1.4,0.6,0.594,0.2,0.188,0.0,0.043,1.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.789,0.2,0.333,0.0,0.026,0.6,8.2,0.3,0.6,13.6,0.145,56.4,55.9,2.9,0.362,1.3,0.161,0.4,0.054,69.3,25.3,4.7,4.08,3.44,26.2,65,2017-18,0.406,3.53,44.5,2.4
1918,201196_2017-18,0.14,0.32,0.1,0.222,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.2,2.8,0.1,0.4,5.0,0.111,24.8,29.2,1.3,0.252,0.6,0.122,0.3,0.058,32.0,11.7,2.7,5.0,4.74,14.0,28,2017-18,0.297,2.57,30.8,1.1
1919,1626173_2017-18,0.04,0.07,0.1,0.5,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.6,0.09,5.2,6.3,0.2,0.353,0.0,0.0,0.1,0.118,7.8,5.7,0.3,2.02,1.39,7.6,28,2017-18,0.09,2.17,16.7,0.2
1920,203526_2017-18,0.17,0.44,0.1,0.2,0.0,0.067,0.0,0.067,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.2,1.8,0.2,0.2,3.6,0.085,21.5,23.2,2.3,0.413,0.8,0.142,0.4,0.071,27.6,12.2,2.1,4.63,4.59,12.2,41,2017-18,0.23,2.08,27.1,0.9
1921,101109_2017-18,0.16,0.4,0.1,0.409,0.0,0.091,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.353,0.0,0.0,0.0,0.059,0.2,2.5,0.1,0.3,5.0,0.095,26.1,30.8,1.4,0.325,0.5,0.11,0.3,0.059,35.4,13.7,3.2,5.46,5.06,16.6,82,2017-18,0.255,2.67,23.9,0.9
1922,203493_2017-18,0.21,0.52,0.4,0.217,0.0,0.028,0.1,0.047,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.275,0.0,0.0,0.1,0.125,0.6,1.5,0.0,0.2,2.5,0.078,19.7,23.7,0.5,0.217,0.2,0.077,0.2,0.098,30.2,25.0,0.8,1.66,0.66,27.9,62,2017-18,0.081,2.02,13.4,0.8
1923,203687_2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,3.88,2.33,2.2,3,2017-18,0.0,0.0,0.0,0.0
1924,202704_2017-18,0.27,0.62,0.4,0.606,0.0,0.061,0.0,0.03,0.7,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.429,0.0,0.333,0.0,0.071,0.3,5.3,0.1,0.5,10.5,0.107,49.2,61.8,3.7,0.299,1.2,0.095,0.7,0.054,68.8,22.8,6.3,5.53,5.26,26.7,45,2017-18,0.331,2.4,24.5,2.2
1925,2210_2017-18,0.15,0.3,0.4,0.467,0.1,0.133,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,1.5,0.11,6.8,5.9,0.3,0.261,0.2,0.174,0.2,0.13,9.0,6.3,0.3,2.33,1.26,8.2,20,2017-18,0.135,3.0,30.0,0.3
1926,1626158_2017-18,1.58,3.63,0.7,0.188,0.1,0.032,0.2,0.048,4.0,0.1,0.333,0.0,0.111,0.0,0.0,0.4,2.9,0.742,0.4,0.156,0.1,0.022,3.9,1.3,0.1,0.1,2.2,0.062,21.0,17.8,0.1,0.116,0.0,0.023,0.1,0.093,27.6,18.7,0.7,1.42,0.42,15.5,48,2017-18,0.122,2.44,17.5,0.5
1927,201937_2017-18,0.21,0.48,0.4,0.794,0.0,0.029,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.543,0.0,0.053,0.0,0.086,0.5,5.3,0.2,0.7,10.5,0.09,59.4,63.4,4.5,0.399,1.6,0.143,0.8,0.072,77.2,33.0,5.9,4.61,4.36,29.3,77,2017-18,0.283,1.98,26.5,2.7
1928,203496_2017-18,0.41,0.95,0.4,0.246,0.1,0.042,0.0,0.025,1.5,0.0,0.286,0.0,0.0,0.0,0.0,0.1,0.4,0.484,0.1,0.133,0.1,0.097,0.8,2.0,0.1,0.3,3.3,0.059,33.3,29.2,0.5,0.238,0.1,0.067,0.3,0.128,46.9,30.0,1.1,1.44,0.47,31.6,80,2017-18,0.084,1.24,13.3,1.6
1929,201577_2017-18,4.11,9.25,1.7,0.257,0.2,0.035,0.3,0.051,6.8,1.8,0.444,0.3,0.084,0.2,0.042,4.1,3.2,0.502,0.4,0.122,0.3,0.049,6.4,1.9,0.1,0.2,3.6,0.087,22.2,27.4,0.2,0.162,0.1,0.068,0.2,0.149,34.9,28.8,1.1,1.84,0.74,26.4,64,2017-18,0.119,1.16,13.6,1.7
1930,203918_2017-18,0.2,0.47,0.3,0.349,0.1,0.07,0.0,0.047,0.7,0.0,0.0,0.0,0.0,0.0,0.083,0.2,0.1,0.188,0.0,0.0,0.0,0.031,0.5,1.6,0.1,0.4,2.9,0.071,22.2,30.4,1.4,0.236,0.5,0.075,0.3,0.056,37.8,27.8,1.9,3.03,2.26,26.9,60,2017-18,0.097,1.36,9.8,1.2
1931,203585_2017-18,0.06,0.17,0.6,0.385,0.1,0.077,0.1,0.038,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.444,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.2,2.5,0.066,14.4,13.8,0.6,0.385,0.1,0.038,0.0,0.0,19.4,13.7,0.6,1.91,1.11,16.6,18,2017-18,0.075,4.25,17.5,0.2
1932,1628681_2017-18,0.06,0.13,0.3,1.0,0.1,0.25,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.833,0.1,0.2,0.0,0.0,0.4,1.1,0.0,0.3,2.2,0.078,13.6,17.6,1.2,0.463,0.3,0.098,0.2,0.073,21.3,15.3,0.9,2.49,1.85,18.1,16,2017-18,0.092,1.7,12.1,0.6
1933,1627758_2017-18,0.28,0.69,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.1,1.6,0.0,0.1,2.8,0.106,15.2,15.1,0.4,0.343,0.3,0.229,0.1,0.057,19.2,12.2,0.9,2.95,2.41,13.3,29,2017-18,0.161,2.61,34.3,0.6
1934,1626178_2017-18,1.68,4.16,1.3,0.321,0.3,0.083,0.2,0.051,4.2,1.2,0.291,0.3,0.062,0.2,0.055,4.2,1.0,0.434,0.2,0.182,0.0,0.02,2.3,2.5,0.0,0.2,5.1,0.056,44.1,35.9,1.4,0.265,0.4,0.081,0.3,0.058,59.8,34.1,2.1,2.07,1.2,28.2,68,2017-18,0.143,1.38,14.6,1.8
1935,1626220_2017-18,0.07,0.16,0.3,0.579,0.0,0.079,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.571,0.0,0.0,0.0,0.0,0.3,1.4,0.1,0.2,2.8,0.087,15.9,15.8,1.7,0.425,0.5,0.117,0.3,0.077,22.1,14.4,1.0,2.81,2.3,16.7,69,2017-18,0.122,1.73,20.3,0.8
1936,200752_2017-18,0.46,1.04,0.5,0.205,0.1,0.023,0.1,0.045,2.3,0.6,0.209,0.2,0.062,0.1,0.034,3.1,0.9,0.573,0.1,0.059,0.1,0.045,1.6,1.3,0.1,0.2,2.9,0.047,27.3,22.2,1.0,0.212,0.2,0.046,0.3,0.073,40.1,21.9,1.6,2.44,1.39,21.6,57,2017-18,0.097,0.94,9.7,1.4
1937,203497_2017-18,6.18,14.27,2.6,0.238,0.2,0.02,0.6,0.053,10.8,0.4,0.629,0.0,0.057,0.1,0.114,0.6,3.7,0.55,0.4,0.102,0.3,0.048,6.7,1.4,0.0,0.2,2.9,0.031,46.6,31.8,0.2,0.175,0.0,0.018,0.1,0.14,59.5,33.7,1.5,1.49,0.35,32.4,56,2017-18,0.068,0.75,10.5,1.9
1938,201566_2017-18,0.14,0.38,0.7,0.319,0.2,0.078,0.1,0.048,2.1,0.2,0.188,0.1,0.058,0.0,0.043,0.9,0.4,0.348,0.1,0.156,0.1,0.087,1.2,10.3,0.6,1.0,20.3,0.166,62.3,77.3,6.9,0.361,2.8,0.148,1.5,0.079,96.0,30.6,9.1,5.72,5.34,36.4,80,2017-18,0.464,2.15,26.3,4.8
1939,201583_2017-18,1.05,2.53,0.6,0.363,0.1,0.044,0.1,0.035,1.7,0.1,0.19,0.0,0.0,0.1,0.19,0.3,0.2,0.52,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.1,1.9,0.041,22.0,18.4,0.5,0.333,0.2,0.122,0.1,0.044,31.0,18.8,0.7,1.39,0.45,26.1,66,2017-18,0.05,1.43,9.6,0.6
1940,1627853_2017-18,0.08,0.17,0.0,0.5,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.2,3.8,0.068,21.5,20.6,0.4,0.375,0.3,0.25,0.0,0.042,24.5,8.9,1.5,3.78,3.47,12.7,24,2017-18,0.161,2.69,38.0,0.5
1941,1626257_2017-18,2.21,5.23,0.8,0.258,0.0,0.015,0.2,0.062,3.2,0.0,0.167,0.0,0.083,0.0,0.0,0.2,1.2,0.649,0.2,0.135,0.1,0.053,1.9,0.6,0.0,0.0,1.0,0.042,13.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,9.0,0.4,1.45,0.33,11.9,61,2017-18,0.071,0.9,14.5,0.6
1942,1626155_2017-18,0.29,0.67,0.4,0.273,0.0,0.03,0.1,0.071,1.4,0.1,0.833,0.0,0.0,0.0,0.0,0.1,0.0,0.136,0.0,0.0,0.0,0.045,0.3,0.5,0.0,0.1,1.0,0.038,13.7,10.0,0.4,0.237,0.1,0.061,0.2,0.105,18.4,9.8,0.5,1.67,0.86,12.1,73,2017-18,0.059,1.15,10.7,0.5
1943,203816_2017-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.3,2.18,1.71,8.4,1,2017-18,0.2,1.0,25.0,1.0
1944,203930_2017-18,0.08,0.17,0.0,0.154,0.0,0.0,0.0,0.077,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.313,0.0,0.2,0.0,0.063,0.3,0.9,0.1,0.1,1.5,0.085,10.4,14.8,0.7,0.282,0.1,0.038,0.2,0.061,17.9,11.8,0.9,3.09,2.53,12.3,52,2017-18,0.121,1.21,11.2,0.7
1945,1628400_2017-18,0.23,0.58,0.3,0.396,0.0,0.021,0.1,0.104,0.7,0.1,0.7,0.0,0.0,0.0,0.2,0.1,0.1,0.588,0.0,0.1,0.0,0.059,0.2,0.3,0.0,0.2,0.8,0.016,16.8,10.1,0.3,0.373,0.0,0.0,0.1,0.137,20.3,10.5,0.5,1.59,0.56,15.8,73,2017-18,0.026,0.8,8.0,0.3
1946,201586_2017-18,1.37,3.13,0.6,0.234,0.1,0.021,0.1,0.047,2.5,0.2,0.148,0.1,0.049,0.0,0.037,1.1,0.5,0.353,0.1,0.111,0.1,0.049,1.3,0.8,0.0,0.2,2.0,0.028,29.6,25.6,0.8,0.25,0.2,0.065,0.3,0.085,42.1,25.5,1.1,1.62,0.46,27.5,76,2017-18,0.044,0.69,6.3,1.2
1947,203498_2017-18,0.07,0.16,0.1,0.094,0.0,0.0,0.0,0.031,1.5,0.3,0.255,0.1,0.064,0.0,0.0,1.1,0.1,0.182,0.0,0.5,0.0,0.0,0.5,0.3,0.0,0.0,0.4,0.063,5.1,7.1,0.3,0.183,0.0,0.033,0.0,0.0,10.6,8.4,0.4,2.19,1.33,9.7,43,2017-18,0.055,2.33,6.1,0.1
1948,203894_2017-18,0.15,0.35,0.3,0.537,0.1,0.146,0.1,0.098,0.6,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.522,0.0,0.25,0.0,0.13,0.3,2.0,0.1,0.2,4.5,0.079,25.7,29.7,1.6,0.35,0.5,0.112,0.4,0.1,36.0,16.8,2.8,4.61,4.24,20.7,74,2017-18,0.149,1.67,18.1,1.2
