,pidSzn,MIN,GP,Season,STL,BLK,DEF_RIM_FGM,DEF_RIM_FGA,DEF_RIM_FG_PCT,FREQ,D_FGM,D_FGA,D_FG_PCT,PCT_PLUSMINUS,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEFLECTIONS,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT
1553,201589_2017-18,7.4,19,2017-18,0.4,0.2,1.0,1.5,0.679,1.0,2.06,3.44,0.6,0.109,1.7,1.5,8.2,0.84,0.0,1.68,0.47
1554,201954_2017-18,29.3,69,2017-18,1.3,0.2,0.8,1.0,0.754,1.0,3.45,7.8,0.442,-0.001,8.0,7.6,28.0,2.3,0.0,1.86,2.81
1555,1626199_2017-18,6.8,14,2017-18,0.1,0.0,0.6,0.6,1.0,1.0,2.2,3.9,0.564,0.129,2.2,1.8,6.2,0.29,0.0,1.0,0.93
1556,1628021_2017-18,23.5,70,2017-18,0.8,0.4,1.4,2.1,0.69,1.0,4.59,9.12,0.504,0.055,6.1,5.3,22.9,1.46,0.0,3.16,2.67
1557,204065_2017-18,3.1,3,2017-18,0.0,0.0,0.3,0.3,1.0,1.0,1.0,1.67,0.6,0.156,0.0,1.4,3.4,0.0,0.0,0.0,1.0
1558,2561_2017-18,13.7,73,2017-18,0.6,1.0,1.4,2.5,0.587,1.0,2.93,7.07,0.415,-0.054,4.1,3.5,13.1,1.27,0.01,4.85,1.58
1559,202722_2017-18,14.1,77,2017-18,0.3,0.4,1.1,2.0,0.554,1.0,2.76,6.66,0.415,-0.045,3.8,3.3,12.9,0.62,0.01,3.88,1.58
1560,1628432_2017-18,11.5,21,2017-18,0.5,0.1,0.7,1.0,0.682,1.0,1.67,3.52,0.473,0.02,2.3,2.8,10.9,0.81,0.05,1.29,0.62
1561,1628368_2017-18,27.7,73,2017-18,1.0,0.3,1.4,2.0,0.664,1.0,4.27,9.58,0.446,0.008,7.1,7.8,25.5,1.52,0.04,2.71,3.63
1562,201599_2017-18,31.5,77,2017-18,0.5,0.9,2.5,4.0,0.639,1.0,5.55,12.13,0.458,-0.024,8.3,10.6,29.3,1.05,0.01,6.19,1.65
1563,202732_2017-18,12.4,57,2017-18,0.6,0.2,0.6,1.0,0.621,1.0,2.17,4.15,0.523,0.077,2.9,3.0,12.2,1.12,0.14,1.34,1.0
1564,1627761_2017-18,18.2,25,2017-18,0.8,0.5,1.2,1.6,0.707,1.0,3.12,6.28,0.497,0.052,5.3,4.1,15.7,1.54,0.04,2.19,1.46
1565,201942_2017-18,33.9,80,2017-18,1.1,0.3,1.1,1.5,0.705,1.0,3.26,7.29,0.448,-0.008,9.2,9.0,32.9,1.75,0.03,2.21,1.63
1566,202326_2017-18,36.2,48,2017-18,1.6,1.6,4.1,6.8,0.602,1.0,8.04,16.75,0.48,0.0,9.1,10.5,33.6,2.71,0.5,10.65,2.71
1567,201960_2017-18,29.9,71,2017-18,0.8,0.4,2.3,3.8,0.61,1.0,5.39,11.34,0.476,0.009,8.9,7.2,29.8,1.71,0.05,4.92,2.42
1568,1627749_2017-18,21.5,81,2017-18,1.2,0.4,1.5,2.4,0.644,1.0,4.18,8.68,0.482,0.026,5.1,5.6,19.2,2.09,0.0,3.75,2.46
1569,1626153_2017-18,20.9,68,2017-18,1.0,0.5,1.1,1.7,0.675,1.0,2.82,6.64,0.425,-0.015,2.0,2.0,12.2,1.99,0.09,2.8,1.61
1570,1626153_2017-18,20.9,68,2017-18,1.0,0.5,1.1,1.7,0.675,1.0,2.82,6.64,0.425,-0.015,6.2,4.8,19.5,1.99,0.09,2.8,1.61
1571,1627743_2017-18,5.3,15,2017-18,0.3,0.1,0.4,0.7,0.545,1.0,1.33,2.58,0.516,0.072,0.9,0.5,4.6,0.33,0.0,0.53,0.67
1572,203471_2017-18,30.9,66,2017-18,1.1,0.1,1.6,2.0,0.785,1.0,5.0,10.29,0.486,0.037,8.8,8.9,30.5,1.66,0.24,2.69,3.39
1573,1628372_2017-18,29.7,69,2017-18,1.0,0.3,1.9,2.6,0.739,1.0,4.97,10.51,0.473,0.021,7.0,9.1,27.3,2.13,0.06,3.33,3.72
1574,1627756_2017-18,27.2,77,2017-18,0.8,0.1,1.7,2.3,0.729,1.0,4.38,9.21,0.476,0.023,6.1,6.5,24.8,1.65,0.01,2.99,3.52
1575,202324_2017-18,28.0,77,2017-18,0.7,1.1,2.4,4.6,0.531,1.0,5.29,12.0,0.44,-0.033,6.1,5.9,25.2,1.27,0.0,8.17,2.56
1576,1627884_2017-18,12.3,20,2017-18,0.2,0.7,0.7,1.1,0.619,1.0,2.56,5.75,0.446,-0.009,2.6,2.3,11.1,0.4,0.05,2.6,1.1
1577,201565_2017-18,16.8,25,2017-18,0.3,0.2,1.1,1.5,0.711,1.0,3.0,5.92,0.507,0.05,5.1,5.1,19.6,0.52,0.0,2.08,1.32
1578,1628476_2017-18,9.2,16,2017-18,0.4,0.2,0.7,0.8,0.846,1.0,1.53,3.33,0.46,0.016,2.3,1.3,7.6,0.5,0.0,1.0,0.63
1579,1628401_2017-18,8.2,17,2017-18,0.2,0.2,0.9,1.4,0.652,1.0,1.69,4.77,0.355,-0.073,2.5,1.4,7.4,0.53,0.06,1.0,1.47
1580,202682_2017-18,4.3,2,2017-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.508,0.0,1.0,1.0,0.0,0.0,0.5,0.5
1581,1626164_2017-18,34.5,54,2017-18,0.9,0.3,1.7,2.4,0.702,1.0,4.93,10.74,0.459,0.014,9.4,11.8,34.4,1.35,0.07,2.94,3.26
1582,2734_2017-18,18.9,71,2017-18,0.7,0.2,0.7,1.0,0.735,1.0,2.53,5.54,0.456,0.007,4.9,5.6,16.8,1.34,0.17,1.38,1.48
1583,1628421_2017-18,13.2,1,2017-18,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.5,0.09,0.0,2.0,6.1,1.0,1.0,2.0,2.0
1584,203473_2017-18,24.9,61,2017-18,0.7,0.8,1.9,3.3,0.564,1.0,4.71,10.58,0.446,-0.029,6.4,6.3,22.0,1.29,0.06,5.79,2.76
1585,1627738_2017-18,15.2,62,2017-18,0.2,0.6,1.8,3.0,0.607,1.0,3.15,6.2,0.508,0.034,5.0,4.7,14.7,0.74,0.0,4.58,1.02
1586,1628415_2017-18,28.7,82,2017-18,0.9,0.2,1.9,2.4,0.791,1.0,5.1,10.57,0.482,0.03,7.0,8.4,24.8,1.74,0.06,3.67,3.91
1587,203079_2017-18,30.8,29,2017-18,0.8,0.3,2.0,2.8,0.728,1.0,5.14,10.62,0.484,0.03,7.8,5.9,28.2,1.47,0.0,4.23,3.0
1588,1717_2017-18,24.7,77,2017-18,0.6,0.6,2.5,3.8,0.649,1.0,4.67,9.55,0.489,0.007,5.7,8.5,21.8,0.97,0.0,5.57,1.61
1589,1627734_2017-18,24.5,74,2017-18,0.5,0.4,2.7,4.7,0.585,1.0,5.08,10.8,0.471,-0.004,6.4,6.4,22.7,1.03,0.03,6.45,1.86
1590,1628378_2017-18,33.4,79,2017-18,1.5,0.3,1.3,2.0,0.645,1.0,4.06,9.68,0.42,-0.033,7.7,7.0,29.6,2.27,0.01,3.66,2.91
1591,1627827_2017-18,21.3,21,2017-18,0.5,0.2,1.2,1.7,0.714,1.0,3.35,7.15,0.469,0.017,4.5,6.8,19.2,0.9,0.05,2.62,2.05
1592,203926_2017-18,21.7,80,2017-18,0.2,0.2,1.0,1.6,0.629,1.0,2.72,6.46,0.421,-0.024,6.3,4.8,19.0,0.48,0.0,1.98,2.1
1593,1627733_2017-18,25.2,82,2017-18,0.3,0.6,2.2,3.8,0.583,1.0,5.68,12.15,0.467,0.0,7.1,7.8,25.2,0.51,0.0,6.79,3.84
1594,203110_2017-18,32.7,70,2017-18,1.4,1.3,2.5,4.4,0.575,1.0,6.04,14.1,0.429,-0.035,9.3,9.5,31.3,3.1,0.07,7.99,3.96
1595,1628407_2017-18,13.5,53,2017-18,0.3,0.0,0.8,1.2,0.672,1.0,2.7,6.09,0.444,-0.001,3.2,3.0,12.6,0.34,0.0,1.62,1.68
1596,202779_2017-18,14.7,29,2017-18,0.7,0.1,0.6,0.9,0.593,1.0,2.0,4.81,0.416,-0.022,3.2,3.2,12.4,1.52,0.07,1.28,1.55
1597,2730_2017-18,30.4,81,2017-18,0.6,1.6,2.4,4.0,0.608,1.0,5.43,11.3,0.48,-0.005,7.3,7.1,28.6,1.58,0.0,7.17,1.59
1598,203939_2017-18,21.2,79,2017-18,0.8,0.4,1.4,2.1,0.656,1.0,4.1,9.31,0.441,-0.019,4.9,6.3,18.1,1.66,0.09,5.49,3.14
1599,2548_2017-18,22.9,67,2017-18,0.9,0.7,1.3,2.0,0.63,1.0,3.16,7.61,0.416,-0.035,6.2,5.7,21.6,1.87,0.01,2.72,2.33
1600,202734_2017-18,31.5,81,2017-18,1.0,0.1,1.8,2.5,0.739,1.0,4.88,9.91,0.492,0.039,8.1,17.2,32.4,1.71,0.0,4.0,2.43
1601,202734_2017-18,31.5,81,2017-18,1.0,0.1,1.8,2.5,0.739,1.0,4.88,9.91,0.492,0.039,9.0,9.4,31.2,1.71,0.0,4.0,2.43
1602,202334_2017-18,18.9,78,2017-18,0.4,0.7,1.9,3.4,0.569,1.0,3.88,8.09,0.48,-0.002,4.7,3.9,16.0,0.78,0.01,6.04,0.87
1603,1628410_2017-18,2.2,1,2017-18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.64,0.0,3.0,4.1,0.0,0.0,0.0,0.0
1604,202327_2017-18,12.9,63,2017-18,0.7,1.2,1.5,2.7,0.559,1.0,2.82,6.57,0.429,-0.036,2.8,2.3,11.3,1.13,0.0,5.27,1.16
1605,203901_2017-18,28.7,63,2017-18,1.3,0.3,1.7,2.4,0.714,1.0,5.13,10.54,0.486,0.036,8.3,8.3,31.9,2.27,0.0,3.27,2.79
1606,2731_2017-18,13.6,26,2017-18,0.3,1.0,1.6,3.2,0.5,1.0,3.85,8.0,0.481,-0.009,4.3,4.9,14.7,0.65,0.04,5.04,0.85
1607,1626144_2017-18,19.4,64,2017-18,0.6,0.2,1.0,1.4,0.681,1.0,3.02,6.15,0.49,0.045,5.2,5.4,19.2,1.13,0.02,1.5,1.92
1608,202683_2017-18,25.8,70,2017-18,0.5,0.5,3.1,4.8,0.646,1.0,6.4,12.31,0.52,0.04,6.6,7.5,25.1,0.96,0.01,7.07,1.63
1609,202339_2017-18,31.4,74,2017-18,2.0,0.6,1.6,2.4,0.659,1.0,4.52,10.12,0.447,-0.001,9.3,6.9,30.8,3.36,0.04,4.0,3.03
1610,201569_2017-18,31.2,69,2017-18,0.6,0.4,0.9,1.2,0.729,1.0,3.06,7.57,0.404,-0.045,8.3,7.3,32.0,1.39,0.03,2.38,2.39
1611,203961_2017-18,12.0,67,2017-18,0.5,0.8,1.5,2.5,0.588,1.0,2.88,5.98,0.481,0.0,2.4,1.6,10.2,0.91,0.19,4.12,0.82
1612,1628571_2017-18,1.9,4,2017-18,0.3,0.0,0.3,0.3,1.0,1.0,1.0,1.0,1.0,0.554,0.5,0.5,3.5,0.0,0.0,0.0,0.0
1613,101141_2017-18,25.1,69,2017-18,0.9,0.4,1.8,3.2,0.58,1.0,4.28,9.49,0.45,-0.014,6.9,6.6,23.3,1.7,0.46,4.58,2.17
1614,203095_2017-18,32.2,57,2017-18,0.8,0.3,1.9,2.6,0.72,1.0,4.63,9.49,0.488,0.032,9.0,8.3,34.8,2.18,0.02,3.07,2.3
1615,202323_2017-18,25.7,79,2017-18,0.6,0.4,1.0,1.6,0.615,1.0,3.73,8.56,0.436,-0.017,6.5,6.5,23.8,0.97,0.0,3.01,2.43
1616,1626163_2017-18,23.2,79,2017-18,0.5,0.2,1.6,2.5,0.641,1.0,4.77,9.6,0.497,0.04,4.8,4.7,22.3,0.53,0.04,4.68,2.58
1617,1628412_2017-18,18.9,52,2017-18,0.7,0.2,0.5,0.7,0.694,1.0,2.28,5.1,0.447,0.009,4.9,4.1,16.6,0.9,0.0,1.06,1.94
1618,1628373_2017-18,22.0,77,2017-18,0.8,0.2,1.3,1.9,0.647,1.0,3.05,7.36,0.414,-0.03,5.9,4.4,18.9,1.59,0.01,3.04,1.79
1619,1627832_2017-18,20.0,75,2017-18,0.9,0.3,0.7,1.1,0.651,1.0,2.62,5.97,0.439,-0.001,4.1,4.1,24.3,1.67,0.08,2.05,1.67
1620,1627832_2017-18,20.0,75,2017-18,0.9,0.3,0.7,1.1,0.651,1.0,2.62,5.97,0.439,-0.001,5.7,3.8,17.9,1.67,0.08,2.05,1.67
1621,1627788_2017-18,5.7,14,2017-18,0.1,0.1,0.5,0.5,1.0,1.0,1.73,2.73,0.633,0.212,0.8,1.7,6.7,0.21,0.0,0.71,0.5
1622,202066_2017-18,24.8,65,2017-18,0.9,0.4,1.2,1.7,0.694,1.0,3.6,8.0,0.45,0.001,6.1,6.4,21.2,1.86,0.02,2.6,3.18
1623,203914_2017-18,34.4,67,2017-18,1.8,0.2,1.0,1.3,0.787,1.0,3.74,8.35,0.448,-0.005,7.7,8.8,34.5,3.03,0.06,2.51,2.91
1624,1627780_2017-18,9.6,23,2017-18,0.3,0.1,0.7,1.1,0.615,1.0,2.35,4.3,0.547,0.099,2.6,2.6,9.4,0.87,0.0,1.3,0.91
1625,201588_2017-18,27.0,67,2017-18,0.9,0.4,1.5,2.1,0.717,1.0,3.88,8.57,0.453,0.003,6.7,6.7,25.1,1.79,0.03,2.76,3.01
1626,1627777_2017-18,3.5,9,2017-18,0.2,0.0,0.1,0.1,1.0,1.0,1.33,2.67,0.5,0.058,0.2,0.7,2.7,0.22,0.0,0.56,0.22
1627,1627834_2017-18,7.2,17,2017-18,0.2,0.4,1.7,2.1,0.829,1.0,2.87,4.6,0.623,0.153,2.0,1.0,7.9,0.29,0.0,3.12,0.82
1628,101123_2017-18,22.7,41,2017-18,0.6,0.4,1.6,2.3,0.699,1.0,3.7,7.55,0.49,0.044,6.4,5.3,22.9,1.05,0.02,3.12,2.2
1629,1628492_2017-18,9.1,7,2017-18,0.3,0.0,0.4,0.9,0.5,1.0,1.5,3.83,0.391,-0.031,2.2,0.9,6.7,0.71,0.0,0.71,1.43
1630,203507_2017-18,36.7,74,2017-18,1.4,1.4,2.6,4.6,0.574,1.0,5.19,12.38,0.419,-0.048,9.6,7.1,34.9,2.52,0.0,6.6,3.71
1631,203922_2017-18,14.7,23,2017-18,0.6,0.0,1.0,1.3,0.774,1.0,2.52,5.17,0.487,0.028,3.6,4.2,12.7,0.78,0.0,2.17,1.52
1632,201609_2017-18,31.7,74,2017-18,0.8,0.2,1.4,2.1,0.675,1.0,3.47,8.44,0.411,-0.04,7.8,8.0,29.9,1.47,0.07,3.79,1.75
1633,202330_2017-18,5.3,1,2017-18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.547,2.0,2.0,2.0,0.0,0.0,0.0,0.0
1634,203476_2017-18,16.9,79,2017-18,0.6,0.5,2.0,3.0,0.678,1.0,4.06,8.01,0.507,0.038,4.7,4.8,16.7,1.34,0.18,4.94,1.78
1635,202328_2017-18,20.5,50,2017-18,0.9,0.5,3.0,4.7,0.638,1.0,4.94,9.48,0.521,0.046,4.9,6.5,22.3,1.51,0.04,5.75,0.76
1636,1627824_2017-18,7.3,32,2017-18,0.1,0.2,0.8,1.2,0.711,1.0,1.85,3.52,0.526,0.085,1.7,1.8,6.6,0.33,0.0,1.36,0.67
1637,203084_2017-18,34.2,77,2017-18,0.6,0.2,1.7,2.4,0.701,1.0,4.74,10.68,0.444,-0.017,8.3,10.1,31.7,1.08,0.01,4.94,3.58
1638,202355_2017-18,25.3,54,2017-18,0.7,1.7,2.8,5.0,0.563,1.0,5.04,10.69,0.471,-0.021,5.9,7.5,23.1,1.15,0.02,8.56,1.0
1639,1627740_2017-18,8.7,38,2017-18,0.1,0.0,0.8,1.1,0.732,1.0,2.47,4.9,0.503,0.043,2.0,1.9,8.6,0.21,0.0,1.82,1.37
1640,203546_2017-18,19.7,74,2017-18,0.4,0.1,0.8,1.2,0.697,1.0,2.21,5.61,0.394,-0.041,5.9,5.5,20.6,0.69,0.01,2.03,1.66
1641,101133_2017-18,14.9,77,2017-18,0.5,0.5,1.5,2.6,0.576,1.0,3.13,6.96,0.45,-0.025,4.3,3.2,13.2,1.12,0.04,4.6,1.19
1642,1628387_2017-18,2.7,11,2017-18,0.1,0.3,0.9,1.3,0.714,1.0,1.33,2.22,0.6,0.16,0.9,1.2,5.3,0.09,0.0,1.0,0.18
1643,202697_2017-18,19.7,14,2017-18,0.6,0.3,1.4,1.8,0.76,1.0,3.36,6.57,0.511,0.058,6.2,4.0,17.9,1.93,0.0,1.57,1.86
1644,203477_2017-18,21.1,20,2017-18,0.8,0.1,0.9,1.1,0.818,1.0,3.05,6.9,0.442,-0.01,5.7,5.8,20.1,1.55,0.1,1.9,1.65
1645,1628439_2017-18,13.3,18,2017-18,0.1,0.2,1.4,2.0,0.694,1.0,3.0,5.82,0.515,0.056,4.1,2.5,12.8,0.44,0.0,3.17,1.56
1646,1627819_2017-18,17.4,67,2017-18,0.5,0.1,0.4,0.5,0.714,1.0,2.28,5.41,0.422,-0.013,4.5,4.2,15.3,0.79,0.03,1.73,1.82
1647,202738_2017-18,26.9,32,2017-18,0.5,0.1,1.2,1.5,0.796,1.0,3.9,9.1,0.429,-0.025,8.0,8.2,30.1,0.66,0.09,2.91,2.88
1648,1627785_2017-18,10.9,15,2017-18,0.5,0.1,0.3,0.8,0.417,1.0,1.62,4.62,0.35,-0.092,2.0,2.0,11.4,0.56,0.0,1.44,1.44
1649,202397_2017-18,24.9,82,2017-18,0.8,0.2,1.2,1.7,0.688,1.0,3.9,9.09,0.429,-0.017,5.9,5.1,23.1,1.43,0.13,2.82,2.05
1650,1628397_2017-18,14.3,36,2017-18,0.3,0.4,1.7,2.4,0.713,1.0,4.13,8.0,0.517,0.052,3.4,4.6,13.8,0.64,0.0,3.31,1.81
1651,1627826_2017-18,9.5,43,2017-18,0.2,0.3,1.1,2.0,0.571,1.0,2.78,6.08,0.457,-0.024,2.0,2.2,8.6,0.28,0.0,3.93,1.07
1652,200826_2017-18,23.2,69,2017-18,0.5,0.0,0.8,0.9,0.841,1.0,3.68,7.38,0.498,0.062,5.6,7.4,20.1,0.7,0.04,1.32,1.91
1653,200755_2017-18,30.2,69,2017-18,0.5,0.1,1.0,1.2,0.8,1.0,3.48,7.84,0.444,-0.007,7.8,6.2,26.0,0.8,0.07,2.71,2.16
1654,2747_2017-18,28.1,80,2017-18,0.9,0.1,1.3,1.9,0.707,1.0,3.85,8.1,0.475,0.022,7.8,7.0,28.8,1.53,0.04,2.16,2.83
1655,203960_2017-18,15.6,22,2017-18,0.4,1.0,0.9,2.2,0.417,1.0,2.5,6.18,0.404,-0.062,3.8,3.9,12.5,0.91,0.05,3.36,2.05
1656,203210_2017-18,28.0,55,2017-18,0.6,0.5,1.5,2.2,0.667,1.0,3.78,8.6,0.44,-0.029,6.0,8.3,24.6,1.25,0.05,3.29,2.85
1657,201580_2017-18,9.5,65,2017-18,0.3,0.9,1.3,2.2,0.586,1.0,2.66,5.74,0.464,-0.004,2.6,2.9,9.7,0.71,0.0,3.95,1.06
1658,1628444_2017-18,8.8,13,2017-18,0.2,0.1,0.2,0.4,0.4,1.0,1.22,2.89,0.423,0.005,1.8,2.0,9.0,0.54,0.0,0.62,1.0
1659,203953_2017-18,24.0,31,2017-18,0.8,0.3,1.8,2.8,0.655,1.0,3.93,8.43,0.466,0.006,7.8,7.3,26.0,1.32,0.0,3.58,2.45
1660,204022_2017-18,12.5,7,2017-18,0.1,0.0,1.1,1.9,0.615,1.0,2.67,6.0,0.444,-0.029,4.2,3.0,11.0,0.14,0.0,3.14,1.29
1661,1626643_2017-18,2.0,3,2017-18,0.0,0.0,0.3,0.3,1.0,1.0,0.5,1.5,0.333,-0.077,0.7,0.7,3.4,0.0,0.0,0.0,0.67
1662,1628451_2017-18,8.1,4,2017-18,0.3,0.0,0.3,1.0,0.25,1.0,1.0,4.0,0.25,-0.196,0.4,0.8,5.3,0.2,0.0,1.6,0.6
1663,203109_2017-18,26.1,80,2017-18,0.8,0.3,1.6,2.3,0.681,1.0,4.35,9.24,0.471,0.016,6.6,6.1,25.0,1.49,0.03,3.83,3.0
1664,1626143_2017-18,12.6,28,2017-18,0.1,0.6,1.3,2.4,0.544,1.0,3.63,7.22,0.503,0.018,3.5,2.9,12.9,0.11,0.0,5.32,0.93
1665,1627774_2017-18,4.6,35,2017-18,0.2,0.1,0.2,0.3,0.727,1.0,1.11,2.16,0.512,0.056,1.4,0.9,3.8,0.17,0.0,0.57,0.23
1666,1627751_2017-18,18.6,81,2017-18,0.5,1.2,2.7,5.0,0.536,1.0,4.83,10.77,0.448,-0.025,3.0,4.1,16.2,1.0,0.05,8.46,1.49
1667,1627751_2017-18,18.6,81,2017-18,0.5,1.2,2.7,5.0,0.536,1.0,4.83,10.77,0.448,-0.025,5.1,4.1,17.4,1.0,0.05,8.46,1.49
1668,1627883_2017-18,11.9,15,2017-18,0.3,0.1,0.5,0.8,0.667,1.0,2.83,4.58,0.618,0.188,0.0,0.0,2.0,0.75,0.06,1.0,1.63
1669,1627883_2017-18,11.9,15,2017-18,0.3,0.1,0.5,0.8,0.667,1.0,2.83,4.58,0.618,0.188,2.6,3.4,11.1,0.75,0.06,1.0,1.63
1670,2037_2017-18,20.7,80,2017-18,0.5,0.1,0.6,0.7,0.828,1.0,1.84,3.7,0.498,0.057,5.9,5.7,21.0,0.93,0.01,0.64,0.95
1671,1627750_2017-18,31.7,81,2017-18,1.0,0.3,1.9,2.4,0.758,1.0,5.33,10.53,0.506,0.06,7.2,8.4,31.3,2.05,0.06,4.33,3.36
1672,1627866_2017-18,9.0,3,2017-18,0.0,0.0,1.3,1.3,1.0,1.0,2.0,3.0,0.667,0.199,0.7,0.7,6.8,0.0,0.0,0.67,1.0
1673,2749_2017-18,20.1,49,2017-18,0.5,0.1,0.7,1.0,0.72,1.0,2.98,6.7,0.444,0.003,8.1,17.2,30.4,0.92,0.08,1.48,1.78
1674,2749_2017-18,20.1,49,2017-18,0.5,0.1,0.7,1.0,0.72,1.0,2.98,6.7,0.444,0.003,5.7,4.3,18.6,0.92,0.08,1.48,1.78
1675,1628503_2017-18,18.6,15,2017-18,0.1,0.2,1.1,1.6,0.708,1.0,3.25,6.67,0.488,0.051,4.3,5.0,16.3,0.67,0.0,2.07,1.47
1676,203516_2017-18,22.3,72,2017-18,0.7,0.3,1.2,1.6,0.739,1.0,2.9,6.86,0.423,-0.033,5.6,5.8,20.9,1.29,0.01,2.53,2.51
1677,201935_2017-18,35.4,72,2017-18,1.8,0.7,2.1,3.1,0.695,1.0,5.71,12.33,0.463,0.005,8.9,9.3,36.2,2.85,0.03,4.44,3.11
1678,201949_2017-18,26.6,72,2017-18,1.0,0.7,1.6,2.5,0.641,1.0,4.38,9.73,0.45,-0.018,7.2,5.5,24.3,1.95,0.0,4.71,2.9
1679,203949_2017-18,6.0,3,2017-18,0.0,0.3,0.7,1.3,0.5,1.0,0.67,2.67,0.25,-0.191,0.7,2.0,6.8,0.0,0.0,2.33,0.0
1680,1627821_2017-18,12.0,10,2017-18,0.1,0.0,1.3,1.7,0.765,1.0,2.22,4.22,0.526,0.072,3.6,3.3,12.4,0.6,0.0,1.4,0.7
1681,203923_2017-18,10.2,6,2017-18,0.0,0.0,0.5,0.8,0.6,1.0,1.2,3.8,0.316,-0.152,4.4,3.2,7.8,0.17,0.0,1.33,0.67
1682,203966_2017-18,18.3,15,2017-18,0.3,0.5,1.3,1.9,0.69,1.0,3.5,8.0,0.438,-0.015,4.8,5.6,14.7,0.8,0.13,3.53,2.07
1683,201162_2017-18,14.3,48,2017-18,0.5,0.2,1.2,1.5,0.8,1.0,2.83,5.23,0.541,0.082,3.1,3.6,12.6,0.85,0.06,1.88,1.23
1684,204067_2017-18,2.9,3,2017-18,0.3,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.667,0.222,0.0,1.0,1.4,0.33,0.0,0.33,0.33
1685,1626185_2017-18,22.7,73,2017-18,0.5,0.7,1.6,2.8,0.582,1.0,3.92,8.93,0.439,-0.021,5.7,6.2,19.4,1.11,0.08,4.59,2.47
1686,1628386_2017-18,20.0,70,2017-18,0.4,1.2,2.4,4.5,0.548,1.0,4.7,10.16,0.463,-0.021,6.4,4.4,20.4,0.81,0.0,9.65,1.33
1687,101127_2017-18,24.8,61,2017-18,0.5,0.1,1.0,1.4,0.726,1.0,3.87,8.23,0.47,0.024,6.5,6.3,22.6,1.05,0.03,1.69,2.6
1688,201160_2017-18,8.6,33,2017-18,0.1,0.4,0.7,1.1,0.595,1.0,1.68,4.14,0.405,-0.038,2.9,2.4,7.7,0.18,0.09,1.73,1.27
1689,1891_2017-18,16.0,51,2017-18,0.8,0.3,0.7,0.9,0.771,1.0,2.0,4.32,0.463,0.024,4.1,4.0,16.3,1.31,0.02,1.41,1.18
1690,1628393_2017-18,16.2,48,2017-18,0.8,0.1,0.7,0.9,0.727,1.0,2.51,5.47,0.46,0.017,4.7,5.2,14.2,1.73,0.1,1.25,1.52
1691,1627759_2017-18,30.6,67,2017-18,1.0,0.4,1.3,1.8,0.683,1.0,3.72,9.39,0.396,-0.057,7.0,6.1,27.7,2.01,0.07,3.3,3.41
1692,1628537_2017-18,16.4,6,2017-18,0.3,0.2,0.8,1.2,0.714,1.0,2.83,6.17,0.459,0.01,5.4,6.1,13.5,1.0,0.17,4.0,2.67
1693,1628369_2017-18,30.7,77,2017-18,1.0,0.7,1.4,2.3,0.621,1.0,3.55,8.17,0.434,-0.02,7.3,6.7,27.5,1.69,0.01,3.4,2.96
1694,201145_2017-18,23.4,78,2017-18,0.5,0.4,1.7,2.7,0.618,1.0,4.35,9.55,0.455,-0.004,6.8,5.1,22.6,1.0,0.09,4.5,2.97
1695,201952_2017-18,33.0,70,2017-18,1.5,0.3,1.4,2.0,0.704,1.0,4.44,9.49,0.468,0.024,9.0,9.9,30.8,2.71,0.1,2.61,2.87
1696,203481_2017-18,3.9,10,2017-18,0.0,0.3,0.4,0.9,0.444,1.0,0.89,2.22,0.4,-0.122,1.0,0.5,2.2,0.0,0.0,1.3,0.5
1697,203924_2017-18,20.3,80,2017-18,0.4,1.0,1.5,2.7,0.563,1.0,3.28,7.54,0.434,-0.031,6.3,4.4,18.1,0.65,0.21,4.38,2.19
1698,202379_2017-18,5.4,1,2017-18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-0.313,4.1,2.0,6.1,0.0,0.0,0.0,2.0
1699,203087_2017-18,24.6,80,2017-18,0.8,0.4,1.3,1.6,0.777,1.0,3.86,8.78,0.44,0.003,5.1,5.2,22.4,1.55,0.01,2.41,3.04
1700,202391_2017-18,25.2,1,2017-18,0.0,0.0,3.0,3.0,1.0,1.0,6.0,9.0,0.667,0.207,11.1,24.3,36.5,3.0,0.0,3.0,1.0
1701,1626170_2017-18,22.8,74,2017-18,0.9,0.1,1.1,1.7,0.661,1.0,3.33,7.51,0.444,-0.006,5.4,5.5,20.8,1.47,0.04,2.36,2.81
1702,201573_2017-18,23.9,38,2017-18,0.6,0.2,0.8,1.2,0.617,1.0,3.47,7.87,0.441,-0.007,6.2,5.2,21.3,1.03,0.05,2.97,2.23
1703,202710_2017-18,36.7,59,2017-18,2.0,0.4,2.0,3.0,0.67,1.0,4.71,10.69,0.441,-0.017,9.7,9.3,33.9,3.49,0.12,3.15,3.12
