,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,CFID,CFPARAMS,Season
272,1630182,Josh Green,1610612742,DAL,20.0,39,20,19,0.513,11.6,0.7,0.3,0.7,1.8,3.2,3.6,3.1,12.0,0.1,0.2,0.9,0.6,7.2,326,279,213,244,420,385,454,297,370,90,145,136,410,457,146,94,408,449,5,"1630182,1610612742",2020-21
273,1630221,Josh Hall,1610612760,OKC,20.0,21,2,19,0.095,16.2,0.8,0.2,0.5,2.3,6.9,4.0,4.6,15.6,0.0,0.5,1.8,1.4,9.1,429,501,213,528,355,360,485,361,325,270,171,231,354,478,370,307,244,423,5,"1630221,1610612760",2020-21
274,1628404,Josh Hart,1610612740,NOP,26.0,47,21,26,0.447,29.1,1.0,1.1,2.4,3.4,11.8,7.0,7.4,26.9,0.3,0.5,2.4,1.4,24.8,256,264,341,327,121,304,229,47,242,509,376,414,162,305,397,454,220,137,5,"1628404,1610612740",2020-21
275,1628367,Josh Jackson,1610612765,DET,24.0,62,16,46,0.258,25.5,2.3,1.6,1.8,5.9,10.3,6.8,6.2,26.7,0.8,1.1,2.9,2.7,24.6,116,331,531,485,178,82,114,90,123,448,362,344,163,88,528,513,82,142,5,"1628367,1610612765",2020-21
276,1629006,Josh Okogie,1610612750,MIN,22.0,59,21,38,0.356,20.6,1.1,1.2,0.8,2.5,7.2,5.8,5.5,21.7,0.5,0.4,2.1,1.7,13.8,151,264,505,423,259,285,199,264,311,296,300,305,229,168,297,394,175,332,5,"1629006,1610612750",2020-21
277,1626196,Josh Richardson,1610612742,DAL,27.0,59,35,24,0.593,30.7,1.8,1.4,1.5,4.5,9.7,8.2,7.5,29.2,0.4,0.4,2.2,1.9,23.3,151,94,309,155,93,147,156,130,170,407,457,427,119,195,297,416,158,157,5,"1626196,1610612742",2020-21
278,201950,Jrue Holiday,1610612749,MIL,30.0,59,41,18,0.695,32.7,2.5,1.8,2.1,8.9,10.3,8.9,6.8,27.3,0.6,0.7,1.7,2.0,37.4,151,43,196,63,57,67,92,62,47,445,488,374,149,117,455,276,132,46,5,"201950,1610612749",2020-21
279,1629308,Juan Toscano-Anderson,1610612744,GSW,28.0,53,28,25,0.528,21.2,1.3,0.2,1.0,3.1,7.4,5.7,5.8,21.3,0.5,0.2,2.1,0.9,18.1,208,177,326,227,251,246,480,218,267,311,288,319,239,156,189,398,344,247,5,"1629308,1610612744",2020-21
280,1627823,Juancho Hernangomez,1610612750,MIN,25.0,52,19,33,0.365,17.5,1.1,1.2,0.6,2.9,5.7,5.0,4.6,18.5,0.1,0.4,1.0,1.4,14.1,215,298,454,418,320,270,185,317,281,196,234,233,290,412,292,111,227,328,5,"1627823,1610612750",2020-21
281,203944,Julius Randle,1610612752,NYK,26.0,71,40,31,0.563,38.1,3.4,2.5,1.2,7.7,12.3,9.1,8.5,34.8,0.3,1.0,3.2,5.0,46.0,12,48,427,188,1,26,28,171,68,527,496,475,27,307,508,528,19,16,5,"203944,1610612752",2020-21
282,203200,Justin Holiday,1610612754,IND,32.0,72,34,38,0.472,30.7,1.9,1.2,1.8,1.9,10.0,9.0,8.6,33.9,0.6,0.2,1.9,1.0,21.6,1,100,505,297,94,128,192,91,365,425,492,479,33,130,150,339,301,185,5,"203200,1610612754",2020-21
283,1628382,Justin Jackson,1610612749,MIL,26.0,34,12,22,0.353,17.2,1.1,0.5,0.6,2.7,6.7,4.9,3.1,18.3,0.1,0.2,1.0,1.1,12.9,360,388,274,426,331,278,406,330,297,263,226,134,292,470,118,105,284,346,5,"1628382,1610612749",2020-21
284,1629713,Justin James,1610612758,SAC,24.0,36,15,21,0.417,8.7,0.7,0.5,0.5,1.9,2.8,2.3,2.4,9.5,0.1,0.3,0.6,0.7,6.4,346,344,258,373,461,383,417,371,367,71,76,96,442,452,191,56,388,460,5,"1629713,1610612758",2020-21
285,1628383,Justin Patton,1610612745,HOU,23.0,13,1,12,0.077,19.2,0.8,0.8,0.2,2.8,5.8,5.8,5.9,20.9,1.1,0.3,2.6,0.7,17.4,467,515,120,529,290,370,308,472,284,202,297,328,249,40,254,489,389,258,5,"1628383,1610612745",2020-21
286,1629620,Justin Robinson,1610612760,OKC,23.0,9,0,9,0.0,9.9,0.6,0.3,0.6,0.7,5.1,5.5,1.9,11.3,0.0,0.0,1.1,1.0,5.6,491,531,88,531,442,424,446,332,491,159,277,65,417,495,1,141,309,476,5,"1629620,1610612760",2020-21
287,1626159,Justise Winslow,1610612763,MEM,25.0,26,13,13,0.5,19.8,1.3,0.4,1.8,4.3,7.4,3.8,5.7,17.5,0.5,0.2,1.8,1.2,17.1,406,371,137,251,272,225,431,87,185,306,156,314,310,171,173,319,272,269,5,"1626159,1610612763",2020-21
288,203994,Jusuf Nurkic,1610612757,POR,26.0,37,22,15,0.595,24.1,1.4,1.9,0.6,8.5,7.3,6.2,7.2,21.9,1.1,0.8,2.8,3.3,32.0,338,252,163,152,199,208,78,325,50,303,327,404,227,43,480,510,56,74,5,"203994,1610612757",2020-21
289,1629752,Juwan Morgan,1610612762,UTA,24.0,29,24,5,0.828,5.1,0.1,0.3,0.1,0.7,2.0,1.7,1.5,6.1,0.0,0.1,0.7,0.2,3.3,395,223,50,9,503,500,441,480,490,36,48,41,486,485,58,68,513,517,5,"1629752,1610612762",2020-21
290,1629644,KZ Okpala,1610612748,MIA,22.0,37,22,15,0.595,12.2,0.5,0.2,0.2,1.3,3.8,2.8,2.9,10.7,0.3,0.2,1.6,0.5,6.8,338,252,163,152,415,440,473,452,427,113,103,123,425,263,187,252,457,451,5,"1629644,1610612748",2020-21
291,1630211,Karim Mane,1610612753,ORL,21.0,10,2,8,0.2,8.9,0.0,0.2,0.0,0.4,2.0,2.7,2.1,8.5,0.2,0.7,1.0,0.3,3.7,485,501,76,509,458,508,481,498,507,36,97,83,455,342,461,111,492,510,5,"1630211,1610612753",2020-21
292,1626157,Karl-Anthony Towns,1610612750,MIN,25.0,50,19,31,0.38,34.2,3.5,3.7,1.2,10.9,12.0,10.4,10.5,35.2,1.2,1.0,3.8,5.7,47.4,238,298,427,406,31,24,8,172,21,514,530,534,25,32,516,537,8,9,5,"1626157,1610612750",2020-21
293,202695,Kawhi Leonard,1610612746,LAC,29.0,52,36,16,0.692,34.5,4.3,1.8,2.2,10.2,10.9,7.9,8.1,33.9,0.4,0.5,1.6,4.6,44.8,215,82,170,64,26,7,90,59,32,470,441,452,34,197,400,245,30,18,5,"202695,1610612746",2020-21
294,1628966,Keita Bates-Diop,1610612759,SAS,25.0,30,13,17,0.433,8.3,0.1,0.3,0.1,1.7,3.2,2.8,2.0,7.6,0.2,0.3,0.4,0.6,6.6,385,371,182,345,467,501,464,496,386,92,100,71,468,382,207,25,422,454,5,"1628966,1610612759",2020-21
295,1629103,Kelan Martin,1610612754,IND,25.0,35,16,19,0.457,9.3,1.3,0.6,1.7,1.7,3.1,3.6,2.3,9.7,0.3,0.2,1.0,0.4,9.3,354,331,213,314,451,231,352,98,379,86,146,92,439,270,170,111,478,415,5,"1629103,1610612754",2020-21
296,1629640,Keldon Johnson,1610612759,SAS,21.0,69,32,37,0.464,28.9,2.1,1.7,1.7,7.5,8.5,7.8,7.7,31.6,0.4,1.0,2.1,2.2,24.5,32,115,497,305,123,101,104,100,73,355,434,437,72,233,502,388,122,143,5,"1629640,1610612759",2020-21
297,1629833,Keljin Blevins,1610612757,POR,25.0,17,11,6,0.647,4.5,0.0,0.3,0.2,0.4,2.0,2.0,2.3,3.2,0.0,0.2,0.5,0.0,1.8,452,398,61,110,515,508,456,455,513,36,60,91,525,495,178,38,527,529,5,"1629833,1610612757",2020-21
298,203482,Kelly Olynyk,1610612745,HOU,30.0,70,26,44,0.371,28.9,1.7,1.3,1.3,5.9,10.1,7.4,7.7,26.9,0.6,0.4,3.0,2.7,30.0,21,201,523,411,122,164,160,153,122,428,407,439,160,124,345,521,87,86,5,"203482,1610612745",2020-21
299,1626162,Kelly Oubre Jr.,1610612744,GSW,25.0,55,27,28,0.491,31.1,2.4,2.1,2.5,7.8,11.8,9.6,9.3,30.5,0.8,1.0,2.2,2.9,29.1,189,189,379,275,89,77,55,41,65,508,511,505,89,87,503,414,74,94,5,"1626162,1610612744",2020-21
300,202689,Kemba Walker,1610612738,BOS,31.0,43,22,21,0.512,32.3,3.1,1.2,2.5,5.6,10.2,9.2,7.9,28.3,0.3,1.2,1.4,3.8,34.0,297,252,258,246,67,38,209,37,139,435,501,444,134,277,529,201,42,61,5,"202689,1610612738",2020-21
301,1629134,Kendrick Nunn,1610612748,MIA,25.0,56,31,25,0.554,29.9,2.8,1.1,2.1,5.7,10.2,7.3,6.5,25.3,0.3,0.6,2.0,1.0,24.8,180,130,326,198,108,54,222,70,134,439,399,357,176,308,432,354,309,138,5,"1629134,1610612748",2020-21
302,1629026,Kenrich Williams,1610612760,OKC,26.0,66,21,45,0.318,21.9,1.6,1.1,1.2,4.4,9.6,6.3,5.4,21.7,0.3,0.4,2.2,1.3,18.8,70,264,527,446,234,181,224,181,180,400,334,299,231,304,302,410,257,229,5,"1629026,1610612760",2020-21
303,203145,Kent Bazemore,1610612744,GSW,31.0,67,35,32,0.522,20.2,1.1,1.0,1.4,2.7,6.9,5.4,5.4,18.8,0.5,0.2,2.4,1.5,17.3,58,94,437,234,264,283,247,139,296,277,266,293,287,155,152,453,212,263,5,"203145,1610612744",2020-21
304,203484,Kentavious Caldwell-Pope,1610612747,LAL,28.0,67,39,28,0.582,28.8,2.0,0.9,2.1,2.3,10.0,6.2,7.6,30.1,0.4,0.3,1.7,1.5,19.0,58,56,379,164,125,106,273,67,330,419,325,432,98,204,263,293,212,226,5,"203484,1610612747",2020-21
305,1630231,Kenyon Martin Jr.,1610612745,HOU,20.0,45,10,35,0.222,24.0,2.0,1.9,1.3,5.7,9.3,6.8,6.0,26.2,0.9,0.6,2.0,1.3,21.5,279,411,481,500,200,107,82,152,131,390,360,331,168,65,408,363,252,186,5,"1630231,1610612745",2020-21
306,201142,Kevin Durant,1610612751,BKN,32.0,35,23,12,0.657,33.5,3.2,1.7,3.0,8.6,10.5,11.1,6.9,33.3,1.3,0.7,2.0,5.4,47.0,354,234,120,95,46,30,100,24,48,452,537,386,43,18,463,367,14,11,5,"201142,1610612751",2020-21
307,1628989,Kevin Huerter,1610612737,ATL,22.0,69,40,29,0.58,31.2,1.9,0.9,2.0,4.0,10.1,8.1,7.2,32.4,0.3,0.4,2.4,0.8,24.7,32,48,399,168,86,124,265,78,211,430,449,406,60,301,324,458,378,140,5,"1628989,1610612737",2020-21
308,1628995,Kevin Knox II,1610612752,NYK,21.0,42,26,16,0.619,11.2,0.7,0.2,0.6,0.8,3.7,3.3,2.5,9.9,0.1,0.1,0.9,0.4,7.3,303,201,170,132,423,401,474,335,472,107,132,103,436,402,89,91,463,448,5,"1628995,1610612752",2020-21
309,201567,Kevin Love,1610612739,CLE,32.0,25,7,18,0.28,25.2,1.4,1.3,0.4,2.8,8.1,6.3,7.1,27.9,0.1,0.5,1.1,1.4,25.9,415,445,196,476,180,201,174,375,289,337,336,399,137,455,371,128,239,124,5,"201567,1610612739",2020-21
310,1629645,Kevin Porter Jr.,1610612745,HOU,21.0,26,4,22,0.154,32.6,2.8,1.8,1.8,6.9,13.2,8.4,10.4,34.3,0.3,1.0,2.4,3.0,30.6,406,474,274,522,61,56,87,93,95,537,468,532,30,258,509,450,71,79,5,"1629645,1610612745",2020-21
311,1626172,Kevon Looney,1610612744,GSW,25.0,61,34,27,0.557,19.3,0.7,1.2,0.0,3.1,7.2,5.8,4.9,18.0,0.4,0.2,2.3,0.8,15.1,124,100,361,192,289,396,194,497,268,294,304,250,303,225,172,422,368,309,5,"1626172,1610612744",2020-21
312,203920,Khem Birch,1610612761,TOR,28.0,67,23,44,0.343,23.1,1.4,1.5,0.6,4.8,7.3,5.1,6.1,22.0,0.8,0.5,1.7,1.5,20.1,58,234,523,432,213,206,134,326,163,301,242,339,225,91,349,287,212,209,5,"203920,1610612761",2020-21
313,203114,Khris Middleton,1610612749,MIL,29.0,68,45,23,0.662,33.8,2.3,2.0,1.9,6.3,11.1,8.7,7.6,30.2,0.1,0.8,2.4,2.8,37.2,47,19,297,91,41,84,76,79,108,483,482,429,93,414,470,451,80,47,5,"203114,1610612749",2020-21
314,1629017,Khyri Thomas,1610612745,HOU,25.0,5,1,4,0.2,31.0,5.3,1.4,3.2,7.7,9.7,9.3,9.9,39.7,1.2,0.2,1.6,1.4,36.5,512,515,40,509,91,2,146,12,70,409,505,526,5,24,135,255,224,50,5,"1629017,1610612745",2020-21
315,1630165,Killian Hayes,1610612765,DET,19.0,26,6,20,0.231,26.1,1.0,0.5,0.4,3.4,10.7,6.8,6.7,27.4,0.4,0.5,2.2,1.2,19.2,406,456,236,495,167,311,410,408,246,461,361,370,146,207,356,413,272,219,5,"1630165,1610612765",2020-21
316,1629681,Killian Tillie,1610612763,MEM,23.0,18,11,7,0.611,10.2,0.8,0.3,0.8,1.0,2.6,2.4,2.4,8.7,0.5,0.2,1.1,0.5,7.6,443,398,67,137,435,365,460,272,444,65,80,96,451,181,112,141,459,443,5,"1629681,1610612763",2020-21
317,1630184,Kira Lewis Jr.,1610612740,NOP,20.0,54,23,31,0.426,17.0,1.3,0.5,1.3,3.3,6.4,3.9,4.4,16.2,0.2,0.5,1.7,0.9,13.6,196,234,427,358,336,240,382,156,251,240,165,214,344,361,372,265,343,334,5,"1630184,1610612740",2020-21
318,1628961,Kostas Antetokounmpo,1610612747,LAL,23.0,15,6,9,0.4,3.8,0.1,0.4,0.0,0.4,1.0,1.9,0.5,2.6,0.3,0.3,0.5,0.6,2.9,458,456,88,382,525,507,427,498,507,7,56,5,531,292,207,40,422,521,5,"1628961,1610612747",2020-21
319,1627739,Kris Dunn,1610612737,ATL,27.0,4,1,3,0.25,11.5,0.0,0.0,0.5,0.5,6.1,3.0,3.0,13.7,0.5,0.5,2.5,1.0,6.1,519,515,27,486,421,508,510,350,498,221,120,130,390,149,380,470,309,465,5,"1627739,1610612737",2020-21
320,204001,Kristaps Porzingis,1610612742,DAL,25.0,43,26,17,0.605,31.3,1.8,2.7,1.2,8.2,9.2,8.6,9.3,29.7,1.4,0.8,2.7,3.6,37.9,297,201,182,142,85,140,24,169,56,383,477,503,105,16,468,499,47,42,5,"204001,1610612742",2020-21
321,203937,Kyle Anderson,1610612763,MEM,27.0,69,36,33,0.522,27.7,2.3,1.6,2.1,5.1,9.6,7.1,7.4,27.5,0.8,0.5,1.8,1.9,30.0,32,82,454,235,141,88,116,63,151,398,381,421,143,76,358,304,148,88,5,"203937,1610612763",2020-21
322,1629657,Kyle Guy,1610612758,SAC,23.0,31,11,20,0.355,7.7,0.6,0.2,0.3,0.8,2.8,1.6,1.7,7.8,0.0,0.2,0.7,0.8,6.0,378,398,236,424,472,429,487,429,479,72,46,54,466,495,110,57,374,467,5,"1629657,1610612758",2020-21
323,1628398,Kyle Kuzma,1610612747,LAL,25.0,68,40,28,0.588,29.1,2.1,2.0,2.1,5.1,10.2,6.5,6.9,29.2,0.6,0.4,1.8,1.4,25.0,47,48,379,156,120,95,70,65,154,443,344,381,116,123,285,312,237,132,5,"1628398,1610612747",2020-21
324,200768,Kyle Lowry,1610612761,TOR,35.0,46,15,31,0.326,35.3,2.6,1.2,2.9,4.3,12.3,11.2,8.7,31.1,0.3,0.6,3.1,4.3,36.2,268,344,427,442,17,64,183,28,187,526,539,482,76,259,405,527,34,52,5,"200768,1610612761",2020-21
325,202681,Kyrie Irving,1610612751,BKN,29.0,54,36,18,0.667,35.4,2.7,1.8,3.0,10.7,11.0,11.7,7.9,35.4,0.7,1.0,2.6,3.5,46.1,196,82,196,79,15,58,86,23,24,474,540,447,24,102,515,481,48,15,5,"202681,1610612751",2020-21
326,200746,LaMarcus Aldridge,1610612751,BKN,35.0,26,15,11,0.577,26.3,1.4,1.4,0.4,3.4,7.5,7.3,6.7,28.6,1.1,0.4,1.8,1.5,25.7,406,344,111,173,161,213,151,408,246,315,401,369,129,34,280,319,208,127,5,"200746,1610612751",2020-21
327,1630163,LaMelo Ball,1610612766,CHA,19.0,51,23,28,0.451,29.2,2.6,1.5,1.7,7.1,11.6,8.0,9.5,30.6,0.4,0.7,2.7,3.1,35.5,226,234,379,323,118,66,143,103,84,500,445,514,86,230,445,496,65,60,5,"1630163,1610612766",2020-21
328,1630205,Lamar Stevens,1610612739,CLE,23.0,40,13,27,0.325,12.6,1.0,0.5,0.5,2.3,4.6,3.7,2.9,12.4,0.3,0.3,1.3,0.9,9.7,320,371,361,443,408,295,415,363,328,144,149,126,407,248,239,182,352,400,5,"1630205,1610612739",2020-21
329,1629013,Landry Shamet,1610612751,BKN,24.0,61,39,22,0.639,23.3,1.3,0.6,1.1,1.5,8.4,8.1,5.7,24.0,0.2,0.4,1.5,1.1,15.4,124,56,274,116,210,220,346,182,408,354,452,313,196,386,300,232,295,301,5,"1629013,1610612751",2020-21
330,204038,Langston Galloway,1610612756,PHX,29.0,40,29,11,0.725,11.1,0.6,0.3,0.4,0.7,3.5,2.6,3.6,11.0,0.0,0.0,0.6,0.5,7.4,320,158,111,32,426,419,461,381,489,104,93,157,423,495,39,54,441,445,5,"204038,1610612756",2020-21
331,1626204,Larry Nance Jr.,1610612739,CLE,28.0,35,13,22,0.371,31.6,1.7,1.6,0.7,4.5,12.0,7.3,8.5,30.0,0.5,0.3,2.1,1.7,27.5,354,371,274,411,78,169,117,305,173,515,400,473,99,160,276,387,182,105,5,"1626204,1610612739",2020-21
332,1628374,Lauri Markkanen,1610612741,CHI,24.0,51,20,31,0.392,26.2,1.2,1.7,0.9,5.1,10.2,6.3,6.8,27.5,0.3,0.5,1.5,1.9,22.9,226,279,427,394,164,259,97,235,155,436,335,377,144,267,389,218,154,159,5,"1628374,1610612741",2020-21
333,2544,LeBron James,1610612747,LAL,36.0,45,30,15,0.667,33.9,4.1,2.0,4.6,11.8,10.9,8.1,9.0,32.6,0.6,0.6,1.6,4.6,47.7,279,143,163,79,40,10,60,4,13,472,455,494,53,135,421,239,28,8,5,"2544,1610612747",2020-21
334,1629022,Lonnie Walker IV,1610612759,SAS,22.0,60,28,32,0.467,25.7,1.5,0.7,1.8,3.9,8.4,7.5,7.1,28.8,0.3,0.5,1.7,1.0,18.1,140,177,437,303,175,182,330,86,215,353,414,397,123,308,351,283,309,246,5,"1629022,1610612759",2020-21
335,1628366,Lonzo Ball,1610612740,NOP,23.0,55,23,32,0.418,32.2,2.0,1.2,2.4,3.3,11.9,8.1,8.8,30.8,0.6,0.3,1.9,1.1,33.3,189,234,437,371,68,105,182,48,254,510,451,487,79,132,230,338,281,66,5,"1628366,1610612740",2020-21
336,101150,Lou Williams,1610612737,ATL,34.0,66,44,22,0.667,21.8,1.6,0.8,0.9,4.0,7.0,6.0,5.8,22.5,0.1,0.6,1.0,2.1,20.0,70,25,274,79,235,171,315,239,208,283,318,324,219,445,411,104,126,213,5,"101150,1610612737",2020-21
337,1629663,Louis King,1610612758,SAC,22.0,6,3,3,0.5,14.4,1.5,1.2,1.0,4.4,4.1,3.0,5.7,13.5,0.5,0.0,1.5,0.8,17.7,506,482,27,251,380,182,200,207,178,118,120,317,392,149,1,222,363,255,5,"1629663,1610612758",2020-21
338,1629652,Luguentz Dort,1610612760,OKC,22.0,52,18,34,0.346,30.1,2.1,0.8,1.6,4.9,10.8,8.3,7.3,29.9,0.4,0.9,2.6,3.4,23.4,215,312,470,429,103,96,300,112,158,466,463,409,102,222,498,479,52,155,5,"1629652,1610612760",2020-21
339,1629029,Luka Doncic,1610612742,DAL,22.0,66,40,26,0.606,34.7,3.0,2.1,1.5,11.2,10.1,9.7,9.5,33.4,0.6,0.8,2.3,5.6,51.1,70,48,341,139,23,40,56,123,18,434,513,518,39,141,471,442,10,5,5,"1629029,1610612742",2020-21
340,1629677,Luka Samanic,1610612759,SAS,21.0,33,14,19,0.424,9.5,0.5,0.9,0.4,2.0,3.0,2.3,2.7,8.3,0.2,0.2,1.3,0.7,7.8,364,357,213,360,448,432,270,389,345,81,79,111,460,313,184,179,398,439,5,"1629677,1610612759",2020-21
341,1628379,Luke Kennard,1610612746,LAC,24.0,63,44,19,0.698,19.8,1.0,0.8,0.9,1.9,6.9,5.2,5.4,21.1,0.1,0.2,1.5,0.6,14.8,99,25,213,60,271,294,306,241,363,279,250,295,243,402,130,212,429,316,5,"1628379,1610612746",2020-21
342,1628436,Luke Kornet,1610612738,BOS,25.0,31,13,18,0.419,11.4,0.3,0.8,0.0,1.8,4.2,2.2,2.4,10.6,1.0,0.1,0.7,0.3,10.6,378,371,196,368,422,477,296,498,377,124,73,93,427,45,54,57,488,386,5,"1628436,1610612738",2020-21
343,1630201,Malachi Flynn,1610612761,TOR,23.0,47,21,26,0.447,20.0,1.2,0.3,0.9,2.5,6.7,5.1,5.0,17.8,0.2,0.3,1.5,1.1,17.0,256,264,341,327,267,255,444,221,313,260,237,267,305,396,216,214,290,271,5,"1630201,1610612761",2020-21
344,1627763,Malcolm Brogdon,1610612754,IND,28.0,56,27,29,0.482,34.9,2.7,1.4,2.9,8.2,11.0,10.0,9.4,37.8,0.3,1.2,2.0,2.7,38.2,180,189,399,282,21,59,158,27,57,480,523,507,8,291,532,360,85,39,5,"1627763,1610612754",2020-21
345,1627736,Malik Beasley,1610612750,MIN,24.0,37,8,29,0.216,33.2,3.8,1.7,3.0,6.0,11.4,9.8,10.0,36.4,0.2,0.8,1.7,1.7,30.2,338,434,399,505,49,16,108,21,116,496,517,527,14,358,474,280,183,83,5,"1627736,1610612750",2020-21
346,1630238,Malik Fitts,1610612746,LAC,23.0,3,3,0,1.0,3.7,0.0,1.0,0.0,0.0,1.7,0.0,1.0,2.0,0.0,0.3,1.0,0.0,2.2,527,482,1,1,526,508,238,498,527,26,1,20,534,495,264,111,527,526,5,"1630238,1610612746",2020-21
347,1628370,Malik Monk,1610612766,CHA,23.0,42,19,23,0.452,21.2,2.2,1.3,1.4,3.7,6.7,5.1,5.5,20.7,0.1,0.5,1.1,1.4,18.2,303,298,297,321,250,89,177,135,227,261,244,303,251,440,352,144,229,244,5,"1628370,1610612766",2020-21
348,1629603,Mamadi Diakite,1610612749,MIL,24.0,14,7,7,0.5,10.2,0.8,0.3,0.4,1.7,3.1,3.3,2.0,7.2,0.4,0.3,1.2,0.9,9.2,463,445,67,251,436,364,458,379,379,88,132,70,473,227,226,151,335,419,5,"1629603,1610612749",2020-21
349,201188,Marc Gasol,1610612747,LAL,36.0,52,32,20,0.615,19.3,0.6,0.4,0.0,1.3,6.4,4.3,5.1,19.5,1.1,0.1,2.2,1.1,17.2,215,115,236,134,286,413,426,498,420,241,191,274,271,34,67,420,299,264,5,"201188,1610612747",2020-21
350,202694,Marcus Morris Sr.,1610612746,LAC,31.0,57,38,19,0.667,26.7,1.5,1.2,0.8,2.3,9.4,6.7,7.1,27.0,0.3,0.2,2.1,1.4,21.7,172,65,213,79,156,194,187,279,327,394,352,398,158,298,134,386,233,183,5,"202694,1610612746",2020-21
351,203935,Marcus Smart,1610612738,BOS,27.0,48,24,24,0.5,33.4,1.9,1.4,1.0,3.6,11.7,8.8,9.5,30.9,0.5,0.2,2.7,3.1,30.1,251,223,309,251,48,128,154,204,230,504,483,519,78,165,150,492,68,85,5,"203935,1610612738",2020-21
352,1628365,Markelle Fultz,1610612753,ORL,23.0,8,6,2,0.75,27.3,2.3,0.8,1.0,7.9,9.0,6.6,5.4,29.4,0.3,0.9,2.3,2.9,26.5,495,456,15,18,150,86,317,207,64,374,349,300,114,308,491,429,73,114,5,"1628365,1610612753",2020-21
353,202693,Markieff Morris,1610612747,LAL,31.0,61,32,29,0.525,19.9,0.9,1.0,0.6,2.1,7.6,4.3,5.2,20.4,0.3,0.1,1.7,0.8,15.0,124,115,399,230,269,343,252,331,339,317,189,285,257,257,78,302,362,310,5,"202693,1610612747",2020-21
354,1630210,Markus Howard,1610612743,DEN,22.0,37,24,13,0.649,5.6,0.5,0.1,0.4,0.9,2.1,1.4,2.2,6.1,0.0,0.2,0.6,0.2,4.2,338,223,137,109,498,430,496,398,464,43,34,90,486,490,158,53,518,500,5,"1630210,1610612743",2020-21
355,1629716,Marques Bolden,1610612739,CLE,23.0,6,2,4,0.333,4.8,0.0,0.0,0.0,0.3,1.4,0.7,1.5,1.4,0.3,0.0,0.0,0.5,4.1,506,501,40,434,510,508,510,498,514,14,11,37,538,238,1,1,446,506,5,"1629716,1610612739",2020-21
356,1627737,Marquese Chriss,1610612744,GSW,23.0,2,0,2,0.0,13.5,0.0,2.0,1.0,4.1,6.1,4.1,8.1,13.2,1.0,0.5,1.5,1.0,18.0,532,531,15,531,392,508,60,207,201,221,176,454,399,47,380,222,309,249,5,"1627737,1610612744",2020-21
357,1628963,Marvin Bagley III,1610612758,SAC,22.0,43,20,23,0.465,26.2,1.7,3.1,1.5,9.5,9.0,7.5,6.8,28.7,0.5,1.0,2.4,2.7,26.4,297,279,297,304,163,154,18,133,40,373,415,371,125,159,506,446,83,116,5,"1628963,1610612758",2020-21
358,1630222,Mason Jones,1610612755,PHI,22.0,32,10,22,0.313,10.6,1.0,0.4,0.5,1.4,4.3,2.5,3.5,10.8,0.0,0.2,0.8,1.2,9.2,372,411,274,449,432,291,424,350,415,132,87,148,424,489,104,72,263,416,5,"1630222,1610612755",2020-21
359,203486,Mason Plumlee,1610612765,DET,31.0,56,14,42,0.25,27.1,1.3,2.0,0.6,8.1,9.3,6.8,7.0,29.6,0.9,0.6,3.4,2.7,30.4,180,357,517,486,152,231,71,324,61,391,363,390,106,68,432,532,84,81,5,"203486,1610612765",2020-21
360,1629680,Matisse Thybulle,1610612755,PHI,24.0,65,46,19,0.708,20.2,0.9,0.6,1.0,1.8,7.2,4.8,5.6,19.2,1.1,0.0,2.0,0.4,15.5,81,14,213,48,263,323,370,216,372,295,220,310,279,37,45,357,464,298,5,"1629680,1610612755",2020-21
361,1629744,Matt Thomas,1610612762,UTA,26.0,45,27,18,0.6,7.4,0.5,0.2,0.2,0.3,2.9,2.0,1.9,7.3,0.0,0.1,0.4,0.1,4.9,279,189,196,143,475,439,490,451,517,77,61,65,471,495,73,28,521,487,5,"1629744,1610612762",2020-21
362,203521,Matthew Dellavedova,1610612739,CLE,30.0,13,4,9,0.308,17.5,0.3,0.2,0.0,1.6,5.5,3.8,4.2,17.6,0.1,0.4,1.6,0.3,12.5,467,474,88,451,325,482,491,498,399,180,156,199,308,457,307,261,491,353,5,"203521,1610612739",2020-21
363,203090,Maurice Harkless,1610612758,SAC,28.0,37,16,21,0.432,21.1,1.0,0.3,0.5,2.2,7.9,6.3,5.9,22.5,0.5,0.2,2.4,0.9,13.5,338,331,258,346,252,295,450,345,334,333,337,326,220,142,187,445,346,335,5,"203090,1610612758",2020-21
