,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,EFG_PCT_RANK,FTA_RATE_RANK,TM_TOV_PCT_RANK,OREB_PCT_RANK,OPP_EFG_PCT_RANK,OPP_FTA_RATE_RANK,OPP_TOV_PCT_RANK,OPP_OREB_PCT_RANK,Season
1074,Lineups,-200782-201935-202322-1628021-,P. Tucker - J. Harden - J. Wall - D. Nwaba,1610612745,HOU,5,1,4,0.2,86.0,0.51,0.243,0.154,0.151,0.503,0.312,0.152,0.313,5911,10228,24126,18857,1074,13809,12013,19166,18608,13764,19672,9962,22300,2020-21
1075,Lineups,-202704-1627826-1628379-1629611-,R. Jackson - I. Zubac - L. Kennard - T. Mann,1610612746,LAC,16,10,6,0.625,86.0,0.567,0.183,0.122,0.308,0.5,0.37,0.114,0.207,1126,923,26656,9617,1079,10126,15226,14700,9306,10918,21754,14862,15708,2020-21
1076,Lineups,-201566-202397-202722-1629655-,R. Westbrook - I. Smith - D. Bertans - D. Gafford,1610612764,WAS,17,12,5,0.706,86.0,0.564,0.311,0.128,0.292,0.533,0.256,0.132,0.207,980,630,25673,7927,1080,10314,8750,15698,10120,15236,17149,12535,15708,2020-21
1077,Lineups,-201959-203493-203901-203944-,T. Gibson - R. Bullock - E. Payton - J. Randle,1610612752,NYK,18,10,8,0.556,86.0,0.473,0.243,0.126,0.288,0.518,0.235,0.122,0.215,867,923,27800,10763,1071,17550,12021,15570,10244,14341,15796,14012,16291,2020-21
1078,Lineups,-1626179-1628984-1629023-1629667-,T. Rozier - D. Graham - P. Washington - J. McDaniels,1610612766,CHA,12,3,9,0.25,86.0,0.509,0.13,0.109,0.232,0.523,0.151,0.135,0.231,1852,4604,28106,18084,1062,13851,17843,12861,14468,14609,11252,12158,17499,2020-21
1079,Lineups,-201961-203924-1626153-1630191-,W. Ellington - J. Grant - D. Wright - I. Stewart,1610612765,DET,15,4,11,0.267,86.0,0.513,0.244,0.092,0.267,0.483,0.24,0.151,0.213,1271,3408,28545,18074,1069,13695,11983,11238,11671,10495,16039,10045,16080,2020-21
1080,Lineups,-2546-202683-1626181-1629014-,C. Anthony - E. Kanter - N. Powell - A. Simons,1610612757,POR,13,8,5,0.615,85.0,0.574,0.23,0.104,0.32,0.521,0.181,0.073,0.33,1632,1353,25673,9774,1091,9637,12643,12435,8902,14509,12603,19202,22521,2020-21
1081,Lineups,-202709-203084-1627741-1630169-,C. Joseph - H. Barnes - B. Hield - T. Haliburton,1610612758,SAC,24,11,13,0.458,85.0,0.519,0.213,0.155,0.272,0.565,0.202,0.147,0.267,421,773,28758,14937,1089,13418,13653,19229,11523,17480,14087,10436,20073,2020-21
1082,Lineups,-101108-203109-203967-1628969-,C. Paul - J. Crowder - D. Saric - M. Bridges,1610612756,PHX,25,20,5,0.8,85.0,0.554,0.291,0.14,0.19,0.497,0.25,0.17,0.202,368,135,25673,6631,1082,11112,9505,17040,17000,10897,16355,7714,15536,2020-21
1083,Lineups,-202324-203903-204060-1627777-,D. Favors - J. Clarkson - J. Ingles - G. Niang,1610612762,UTA,38,29,9,0.763,85.0,0.597,0.163,0.143,0.259,0.519,0.255,0.15,0.217,75,36,28106,7034,1081,8322,16428,17207,12139,14385,17122,10072,16372,2020-21
1084,Lineups,-203926-204456-1626167-1627763-,D. McDermott - T. McConnell - M. Turner - M. Brogdon,1610612754,IND,21,11,10,0.524,85.0,0.618,0.275,0.122,0.286,0.487,0.199,0.101,0.182,615,773,28360,11097,1086,7159,10326,14640,10285,10653,13512,16444,13381,2020-21
1085,Lineups,-203200-203926-1627734-1628988-,J. Holiday - D. McDermott - D. Sabonis - A. Holiday,1610612754,IND,23,12,11,0.522,85.0,0.543,0.272,0.161,0.179,0.595,0.178,0.175,0.309,477,630,28545,11110,1083,11858,10525,19700,17452,19276,12514,7410,22174,2020-21
1086,Lineups,-201976-202331-202695-1627826-,P. Beverley - P. George - K. Leonard - I. Zubac,1610612746,LAC,14,11,3,0.786,85.0,0.65,0.245,0.147,0.303,0.534,0.214,0.12,0.208,1440,773,21655,6921,1085,5713,11940,18297,9556,15348,14529,14234,15779,2020-21
1087,Lineups,-200752-201988-1627751-1629640-,R. Gay - P. Mills - J. Poeltl - K. Johnson,1610612759,SAS,26,13,13,0.5,85.0,0.563,0.211,0.103,0.299,0.525,0.248,0.128,0.255,328,530,28758,11146,1088,10341,13709,12372,9899,14748,16349,12934,19671,2020-21
1088,Lineups,-2772-1628389-1629130-1629639-,T. Ariza - B. Adebayo - D. Robinson - T. Herro,1610612748,MIA,18,9,9,0.5,85.0,0.601,0.216,0.14,0.21,0.543,0.245,0.167,0.299,867,1098,28106,11146,1084,7870,13473,17028,15651,15933,16285,7793,21687,2020-21
1089,Lineups,-2772-202710-1628389-1629639-,T. Ariza - J. Butler - B. Adebayo - T. Herro,1610612748,MIA,20,11,9,0.55,85.0,0.546,0.276,0.094,0.297,0.462,0.288,0.163,0.261,687,773,28106,10902,1090,11590,10270,11364,9946,9576,18832,8901,19908,2020-21
1090,Lineups,-201959-203944-1629628-1630193-,T. Gibson - J. Randle - R. Barrett - I. Quickley,1610612752,NYK,20,14,6,0.7,85.0,0.544,0.221,0.11,0.211,0.527,0.223,0.108,0.179,687,443,26656,7954,1087,11822,13264,12946,15577,14840,15290,15837,13310,2020-21
1091,Lineups,-202329-202696-203095-203932-,A. Aminu - N. Vucevic - E. Fournier - A. Gordon,1610612753,ORL,5,2,3,0.4,84.0,0.532,0.2,0.101,0.205,0.565,0.176,0.105,0.177,5911,6537,21655,15478,1092,12611,14082,12229,15780,17479,12415,16043,13239,2020-21
1092,Lineups,-203083-1627752-1629636-1630171-,A. Drummond - T. Prince - D. Garland - I. Okoro,1610612739,CLE,9,2,7,0.222,84.0,0.46,0.23,0.097,0.25,0.669,0.374,0.141,0.227,2932,6537,27319,18791,1106,18190,12641,11612,12319,22964,21796,11555,17133,2020-21
1093,Lineups,-201143-1628977-1629026-1629647-,A. Horford - H. Diallo - K. Williams - D. Bazley,1610612760,OKC,9,5,4,0.556,84.0,0.479,0.132,0.112,0.247,0.541,0.164,0.2,0.177,2932,2617,24126,10763,1105,17290,17793,13649,13916,15776,11765,5007,13239,2020-21
1094,Lineups,-202711-203497-203903-1628378-,B. Bogdanovic - R. Gobert - J. Clarkson - D. Mitchell,1610612762,UTA,31,20,11,0.645,84.0,0.513,0.3,0.115,0.207,0.536,0.122,0.105,0.243,188,135,28545,9483,1109,13678,9092,13858,15734,15485,10076,16213,18044,2020-21
1095,Lineups,-203926-204456-1626167-1628988-,D. McDermott - T. McConnell - M. Turner - A. Holiday,1610612754,IND,23,13,10,0.565,84.0,0.623,0.275,0.127,0.185,0.457,0.195,0.163,0.318,477,530,28360,10720,1094,7014,10324,15615,17194,9333,13416,8901,22367,2020-21
1096,Lineups,-203939-1628467-1628973-1629029-,D. Powell - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,21,17,4,0.81,84.0,0.592,0.329,0.16,0.278,0.463,0.267,0.123,0.202,615,249,24126,6626,1112,8519,8325,19686,11042,9598,17515,13909,15534,2020-21
1097,Lineups,-1627823-1629020-1629162-1629675-,J. Hernangomez - J. Vanderbilt - J. McLaughlin - N. Reid,1610612750,MIN,13,7,6,0.538,84.0,0.551,0.199,0.141,0.362,0.493,0.28,0.136,0.179,1632,1659,26656,10994,1101,11249,14614,17152,6253,10831,18106,12038,13268,2020-21
1098,Lineups,-203200-203926-1627734-1629052-,J. Holiday - D. McDermott - D. Sabonis - O. Brissett,1610612754,IND,6,4,2,0.667,84.0,0.58,0.148,0.131,0.19,0.558,0.169,0.109,0.27,4866,3408,17094,8123,1096,9285,17036,16055,17000,16978,12171,15736,20268,2020-21
1099,Lineups,-203087-203926-204456-1627734-,J. Lamb - D. McDermott - T. McConnell - D. Sabonis,1610612754,IND,19,10,9,0.526,84.0,0.556,0.34,0.128,0.36,0.611,0.21,0.177,0.272,783,923,28106,11084,1104,10887,7475,15649,6273,20150,14353,7176,20301,2020-21
1100,Lineups,-202322-1626174-1628425-1630256-,J. Wall - C. Wood - S. Brown - J. Tate,1610612745,HOU,9,4,5,0.444,84.0,0.552,0.268,0.121,0.277,0.523,0.155,0.144,0.202,2932,3408,25673,15020,1095,11190,10644,14631,11163,14569,11484,10618,15535,2020-21
1101,Lineups,-202322-1627863-1628425-1630256-,J. Wall - D. House Jr. - S. Brown - J. Tate,1610612745,HOU,10,3,7,0.3,84.0,0.59,0.252,0.128,0.265,0.554,0.228,0.14,0.172,2503,4604,27319,17784,1097,8656,11203,15682,11842,16683,15502,11643,12960,2020-21
1102,Lineups,-1628970-1628997-1629023-1630163-,M. Bridges - C. Martin - P. Washington - L. Ball,1610612766,CHA,18,8,10,0.444,84.0,0.491,0.228,0.156,0.33,0.661,0.295,0.181,0.228,867,1353,28360,15020,1103,16863,12719,19275,8723,22243,19091,7022,17244,2020-21
1103,Lineups,-201188-202083-203484-1628398-,M. Gasol - W. Matthews - K. Caldwell-Pope - K. Kuzma,1610612747,LAL,10,3,7,0.3,84.0,0.545,0.222,0.177,0.202,0.553,0.204,0.13,0.196,2503,4604,27319,17784,1100,11763,12890,21475,15814,16598,14136,12756,14306,2020-21
1104,Lineups,-202693-1626149-1627936-1628398-,M. Morris - M. Harrell - A. Caruso - K. Kuzma,1610612747,LAL,24,12,12,0.5,84.0,0.45,0.358,0.113,0.324,0.454,0.198,0.119,0.224,421,630,28669,11146,1108,18713,7065,13726,8806,9172,13492,14309,17014,2020-21
1105,Lineups,-201988-1627751-1629640-1630170-,P. Mills - J. Poeltl - K. Johnson - D. Vassell,1610612759,SAS,27,14,13,0.519,84.0,0.556,0.211,0.103,0.282,0.507,0.369,0.145,0.248,295,443,28758,11123,1102,10883,13700,12347,10920,13841,21743,10536,18188,2020-21
1106,Lineups,-200752-201942-1627751-1629022-,R. Gay - D. DeRozan - J. Poeltl - L. Walker IV,1610612759,SAS,28,13,15,0.464,84.0,0.592,0.229,0.081,0.225,0.536,0.266,0.106,0.19,266,530,28894,14894,1110,8521,12659,10055,14814,15402,17509,15973,14028,2020-21
1107,Lineups,-200765-201568-203524-203992-,R. Rondo - D. Gallinari - S. Hill - B. Bogdanovic,1610612737,ATL,9,8,1,0.889,84.0,0.578,0.211,0.134,0.308,0.5,0.182,0.147,0.231,2932,1353,6282,6315,1110,9379,13708,16443,9306,10918,12865,10382,17499,2020-21
1108,Lineups,-201937-1626156-1626157-1630183-,R. Rubio - D. Russell - K. Towns - J. McDaniels,1610612750,MIN,15,9,6,0.6,84.0,0.574,0.282,0.112,0.287,0.639,0.397,0.144,0.234,1271,1098,26656,9860,1093,9671,10075,13647,10274,21496,22248,10584,17595,2020-21
1109,Lineups,-201566-202722-203078-1630166-,R. Westbrook - D. Bertans - B. Beal - D. Avdija,1610612764,WAS,20,10,10,0.5,84.0,0.591,0.388,0.137,0.212,0.596,0.385,0.125,0.25,687,923,28360,11146,1098,8651,6389,16793,15568,19354,22139,13082,18205,2020-21
1110,Lineups,-201566-201577-203526-1629060-,R. Westbrook - R. Lopez - R. Neto - R. Hachimura,1610612764,WAS,25,12,13,0.48,84.0,0.583,0.331,0.153,0.158,0.497,0.315,0.097,0.12,368,630,28758,14827,1107,9214,8306,18834,18398,10895,19775,17074,10087,2020-21
1111,Lineups,-201939-203110-1626162-1627814-,S. Curry - D. Green - K. Oubre Jr. - D. Lee,1610612744,GSW,24,12,12,0.5,84.0,0.545,0.299,0.141,0.172,0.525,0.452,0.109,0.293,421,630,28669,11146,1099,11606,9251,17113,17620,14748,23629,15684,21514,2020-21
1112,Lineups,-203083-1626224-1629012-1630171-,A. Drummond - C. Osman - C. Sexton - I. Okoro,1610612739,CLE,10,4,6,0.4,83.0,0.561,0.194,0.17,0.309,0.621,0.314,0.181,0.196,2503,3408,26656,15478,1116,10614,14736,21015,9302,20587,19751,7016,14306,2020-21
1113,Lineups,-2738-201609-1629639-1630173-,A. Iguodala - G. Dragic - T. Herro - P. Achiuwa,1610612748,MIA,17,12,5,0.706,83.0,0.43,0.298,0.109,0.287,0.542,0.188,0.149,0.192,980,630,25673,7927,1131,19495,9263,12861,10275,15787,13018,10206,14145,2020-21
1114,Lineups,-201933-202681-203925-1628971-,B. Griffin - K. Irving - J. Harris - B. Brown,1610612751,BKN,12,7,5,0.583,83.0,0.641,0.15,0.099,0.316,0.53,0.149,0.162,0.189,1852,1659,25673,10401,1124,6111,16958,11732,9012,15080,11182,8977,13988,2020-21
1115,Lineups,-201571-203482-1630231-1630256-,D. Augustin - K. Olynyk - K. Martin Jr. - J. Tate,1610612745,HOU,10,3,7,0.3,83.0,0.672,0.365,0.149,0.258,0.577,0.245,0.121,0.268,2503,4604,27319,17784,1119,4786,6875,18506,12148,18264,16287,14034,20204,2020-21
1116,Lineups,-201568-203503-203992-1629027-,D. Gallinari - T. Snell - B. Bogdanovic - T. Young,1610612737,ATL,18,13,5,0.722,83.0,0.511,0.307,0.128,0.19,0.493,0.232,0.109,0.18,867,530,25673,7725,1118,13803,8946,15758,17052,10834,15702,15768,13343,2020-21
1117,Lineups,-1626156-1627736-1629675-1630162-,D. Russell - M. Beasley - N. Reid - A. Edwards,1610612750,MIN,12,3,9,0.25,83.0,0.538,0.094,0.127,0.255,0.565,0.24,0.13,0.227,1852,4604,28106,18084,1127,12242,19060,15615,12230,17439,16086,12630,17142,2020-21
1118,Lineups,-202355-202709-1628368-1630169-,H. Whiteside - C. Joseph - D. Fox - T. Haliburton,1610612758,SAC,21,12,9,0.571,83.0,0.525,0.345,0.168,0.313,0.578,0.186,0.071,0.255,615,630,28106,10490,1121,13071,7375,20921,9118,18301,12978,19246,19679,2020-21
1119,Lineups,-1628367-1630180-1630191-1630240-,J. Jackson - S. Bey - I. Stewart - S. Lee,1610612765,DET,20,7,13,0.35,83.0,0.49,0.333,0.139,0.298,0.518,0.196,0.103,0.18,687,1659,28758,16256,1129,16899,7513,16969,9921,14354,13463,16315,13358,2020-21
1120,Lineups,-203087-204456-1626167-1628988-,J. Lamb - T. McConnell - M. Turner - A. Holiday,1610612754,IND,19,6,13,0.316,83.0,0.542,0.266,0.133,0.23,0.497,0.21,0.163,0.358,783,2068,28758,17745,1114,11916,10770,16181,14655,10903,14353,8904,24328,2020-21
1121,Lineups,-202322-1626174-1627863-1630256-,J. Wall - C. Wood - D. House Jr. - J. Tate,1610612745,HOU,7,3,4,0.429,83.0,0.541,0.274,0.129,0.222,0.48,0.232,0.109,0.167,4033,4604,24126,15186,1130,12031,10339,15773,14855,10391,15702,15706,12117,2020-21
1122,Lineups,-202693-203471-1626149-1628398-,M. Morris - D. Schroder - M. Harrell - K. Kuzma,1610612747,LAL,22,11,11,0.5,83.0,0.459,0.338,0.126,0.364,0.549,0.171,0.109,0.156,547,773,28545,11146,1123,18200,7498,15547,6090,16353,12247,15706,11832,2020-21
1123,Lineups,-203486-1628372-1629004-1630180-,M. Plumlee - D. Smith Jr. - S. Mykhailiuk - S. Bey,1610612765,DET,7,2,5,0.286,83.0,0.577,0.189,0.169,0.238,0.493,0.299,0.145,0.212,4033,6537,25673,17860,1122,9427,14978,20938,14251,10829,19198,10526,16030,2020-21
1124,Lineups,-203457-1628995-1630167-1630193-,N. Noel - K. Knox II - O. Toppin - I. Quickley,1610612752,NYK,12,6,6,0.5,83.0,0.438,0.211,0.107,0.24,0.491,0.206,0.12,0.302,1852,2068,26656,11146,1117,19144,13716,12703,14121,10769,14218,14234,21945,2020-21
1125,Lineups,-202696-203932-1628407-1630175-,N. Vucevic - A. Gordon - D. Bacon - C. Anthony,1610612753,ORL,8,2,6,0.25,83.0,0.545,0.182,0.127,0.25,0.5,0.309,0.163,0.185,3466,6537,26656,18084,1128,11606,15232,15623,12319,10918,19603,8904,13718,2020-21
1126,Lineups,-202696-203095-203932-1630175-,N. Vucevic - E. Fournier - A. Gordon - C. Anthony,1610612753,ORL,6,2,4,0.333,83.0,0.546,0.258,0.124,0.207,0.522,0.223,0.109,0.255,4866,6537,24126,16264,1115,11576,11041,14845,15712,14563,15289,15768,19681,2020-21
1127,Lineups,-201566-203078-203458-1629726-,R. Westbrook - B. Beal - A. Len - G. Mathews,1610612764,WAS,11,3,8,0.273,83.0,0.59,0.265,0.152,0.288,0.587,0.233,0.082,0.23,2133,4604,27800,18042,1120,8656,10803,18786,10265,18918,15719,18598,17307,2020-21
1128,Lineups,-201566-202722-203078-203526-,R. Westbrook - D. Bertans - B. Beal - R. Neto,1610612764,WAS,23,14,9,0.609,83.0,0.605,0.647,0.107,0.358,0.506,0.335,0.115,0.276,477,443,28106,9841,1126,7765,2841,12709,6315,13823,21014,14804,20574,2020-21
1129,Lineups,-1626179-1628970-1628984-1630163-,T. Rozier - M. Bridges - D. Graham - L. Ball,1610612766,CHA,17,7,10,0.412,83.0,0.487,0.316,0.128,0.333,0.526,0.238,0.119,0.229,980,1659,28360,15454,1113,17005,8573,15682,6803,14823,16013,14322,17295,2020-21
1130,Lineups,-201152-203107-1627756-1630172-,T. Young - T. Satoransky - D. Valentine - P. Williams,1610612741,CHI,16,9,7,0.563,83.0,0.5,0.187,0.104,0.276,0.599,0.225,0.087,0.137,1126,1098,27319,10729,1125,14016,15091,12446,11184,19423,15357,18140,10810,2020-21
1131,Lineups,-202340-1626174-1629645-1630256-,A. Bradley - C. Wood - K. Porter Jr. - J. Tate,1610612745,HOU,10,1,9,0.1,82.0,0.599,0.289,0.135,0.276,0.625,0.264,0.151,0.202,2503,10228,28106,19551,1137,8274,9543,16511,11173,20633,17446,10045,15539,2020-21
1132,Lineups,-203076-203484-1627936-1628398-,A. Davis - K. Caldwell-Pope - A. Caruso - K. Kuzma,1610612747,LAL,12,7,5,0.583,82.0,0.553,0.326,0.189,0.176,0.575,0.239,0.144,0.127,1852,1659,25673,10401,1132,11142,8362,22244,17553,18066,16020,10618,10547,2020-21
1133,Lineups,-203085-203901-203944-1629628-,A. Rivers - E. Payton - J. Randle - R. Barrett,1610612752,NYK,12,5,7,0.417,82.0,0.44,0.367,0.101,0.299,0.549,0.197,0.153,0.192,1852,2617,27319,15405,1139,19085,6837,12229,9894,16347,13484,9891,14149,2020-21
1134,Lineups,-203085-203944-1629011-1629628-,A. Rivers - J. Randle - M. Robinson - R. Barrett,1610612752,NYK,13,6,7,0.462,82.0,0.446,0.32,0.122,0.302,0.497,0.164,0.11,0.164,1632,2068,27319,14901,1146,18819,8498,14658,9587,10895,11765,15672,12082,2020-21
1135,Lineups,-1626224-1629012-1629731-1630171-,C. Osman - C. Sexton - D. Wade - I. Okoro,1610612739,CLE,14,3,11,0.214,82.0,0.535,0.377,0.168,0.24,0.611,0.25,0.074,0.19,1440,4604,28545,18849,1138,12468,6558,20922,14121,20150,16355,19145,14023,2020-21
1136,Lineups,-101108-203109-203967-1626164-,C. Paul - J. Crowder - D. Saric - D. Booker,1610612756,PHX,25,20,5,0.8,82.0,0.536,0.386,0.141,0.2,0.497,0.241,0.176,0.224,368,135,25673,6631,1151,12343,6410,17113,15824,10893,16106,7362,17029,2020-21
1137,Lineups,-1626166-1628969-1629028-1629661-,C. Payne - M. Bridges - D. Ayton - C. Johnson,1610612756,PHX,26,17,9,0.654,82.0,0.554,0.204,0.147,0.316,0.555,0.248,0.111,0.211,328,249,28106,9444,1148,11081,14012,18297,9015,16741,16344,15018,15885,2020-21
1138,Lineups,-2730-201980-203552-1627732-,D. Howard - D. Green - S. Curry - B. Simmons,1610612755,PHI,20,10,10,0.5,82.0,0.519,0.338,0.161,0.203,0.591,0.218,0.124,0.32,687,923,28360,11146,1147,13417,7490,19707,15812,19032,14784,13866,22409,2020-21
1139,Lineups,-1628385-1629014-1629604-1629642-,H. Giles III - A. Simons - C. Elleby - N. Little,1610612757,POR,15,9,6,0.6,82.0,0.547,0.258,0.099,0.237,0.48,0.428,0.085,0.235,1271,1098,26656,9860,1135,11539,11068,11753,14280,10393,23136,18202,17626,2020-21
1140,Lineups,-201935-204020-1629013-1629651-,J. Harden - T. Johnson - L. Shamet - N. Claxton,1610612751,BKN,10,9,1,0.9,82.0,0.587,0.304,0.135,0.171,0.509,0.216,0.109,0.28,2503,1098,6282,6300,1156,8790,8992,16493,17636,13925,14681,15706,20718,2020-21
1141,Lineups,-203087-203926-204456-1629048-,J. Lamb - D. McDermott - T. McConnell - G. Bitadze,1610612754,IND,12,8,4,0.667,82.0,0.523,0.103,0.106,0.298,0.55,0.231,0.13,0.325,1852,1353,24126,8123,1155,13149,18747,12679,9910,16497,15576,12763,22490,2020-21
1142,Lineups,-1627751-1628401-1629022-1629640-,J. Poeltl - D. White - L. Walker IV - K. Johnson,1610612759,SAS,15,8,7,0.533,82.0,0.503,0.268,0.152,0.238,0.541,0.226,0.184,0.222,1271,1353,27319,11034,1144,13995,10623,18764,14178,15776,15393,6640,16576,2020-21
1143,Lineups,-200755-1628404-1629627-1629638-,J. Redick - J. Hart - Z. Williamson - N. Alexander-Walker,1610612740,NOP,13,6,7,0.462,82.0,0.583,0.377,0.18,0.292,0.614,0.257,0.183,0.241,1632,2068,27319,14901,1153,8914,6559,21592,10126,20343,17176,6705,17956,2020-21
1144,Lineups,-202322-203506-1626174-1630256-,J. Wall - V. Oladipo - C. Wood - J. Tate,1610612745,HOU,5,3,2,0.6,82.0,0.566,0.228,0.164,0.188,0.51,0.195,0.154,0.223,5911,4604,17094,9860,1142,10234,12716,19911,17081,13945,13408,9587,16991,2020-21
1145,Lineups,-201142-202681-203925-1627789-,K. Durant - K. Irving - J. Harris - T. Luwawu-Cabarrot,1610612751,BKN,10,4,6,0.4,82.0,0.545,0.312,0.13,0.152,0.506,0.27,0.123,0.226,2503,3408,26656,15478,1136,11606,8737,15912,18590,13829,17719,13905,17122,2020-21
1146,Lineups,-101150-201587-202695-1627826-,L. Williams - N. Batum - K. Leonard - I. Zubac,1610612746,LAC,24,14,10,0.583,82.0,0.566,0.401,0.148,0.181,0.541,0.208,0.103,0.255,421,443,28360,10401,1145,10223,5726,18451,17435,15772,14265,16329,19688,2020-21
1147,Lineups,-203486-1628367-1630180-1630240-,M. Plumlee - J. Jackson - S. Bey - S. Lee,1610612765,DET,13,4,9,0.308,82.0,0.514,0.264,0.133,0.225,0.571,0.361,0.149,0.198,1632,3408,28106,17757,1140,13639,10804,16189,14814,17739,21493,10247,14366,2020-21
1148,Lineups,-201587-202695-202704-1627826-,N. Batum - K. Leonard - R. Jackson - I. Zubac,1610612746,LAC,24,18,6,0.75,82.0,0.579,0.267,0.121,0.244,0.536,0.29,0.118,0.181,421,210,26656,7043,1134,9366,10656,14631,14003,15489,18881,14351,13369,2020-21
1149,Lineups,-1628384-1628449-1629018-1630201-,O. Anunoby - C. Boucher - G. Trent Jr. - M. Flynn,1610612761,TOR,6,3,3,0.5,82.0,0.629,0.181,0.115,0.2,0.51,0.304,0.148,0.25,4866,4604,21655,11146,1150,6445,15518,13881,15824,13961,19388,10344,18205,2020-21
1150,Lineups,-201988-1627749-1627751-1629022-,P. Mills - D. Murray - J. Poeltl - L. Walker IV,1610612759,SAS,21,11,10,0.524,82.0,0.601,0.19,0.148,0.342,0.493,0.215,0.136,0.231,615,773,28360,11097,1143,7870,14958,18377,6739,10826,14657,12024,17499,2020-21
1151,Lineups,-201988-1627751-1628401-1629640-,P. Mills - J. Poeltl - D. White - K. Johnson,1610612759,SAS,23,7,16,0.304,82.0,0.531,0.34,0.115,0.313,0.524,0.293,0.132,0.255,477,1659,28944,17779,1154,12717,7464,13881,9118,14631,18986,12512,19681,2020-21
1152,Lineups,-200782-201569-202322-1627863-,P. Tucker - E. Gordon - J. Wall - D. House Jr.,1610612745,HOU,9,1,8,0.111,82.0,0.463,0.213,0.124,0.217,0.602,0.255,0.14,0.302,2932,10228,27800,19527,1149,18059,13653,14811,15345,19827,17117,11643,21947,2020-21
1153,Lineups,-201937-1627736-1629020-1629675-,R. Rubio - M. Beasley - J. Vanderbilt - N. Reid,1610612750,MIN,11,2,9,0.182,82.0,0.439,0.22,0.155,0.364,0.529,0.181,0.143,0.285,2133,6537,28106,19213,1157,19130,13313,19184,6090,14974,12611,10631,20810,2020-21
1154,Lineups,-201566-203078-1628418-1629060-,R. Westbrook - B. Beal - T. Bryant - R. Hachimura,1610612764,WAS,4,1,3,0.25,82.0,0.583,0.331,0.13,0.141,0.589,0.28,0.16,0.185,7446,10228,21655,18084,1133,9214,8306,15886,19113,18992,18139,9170,13718,2020-21
1155,Lineups,-201959-203493-203901-1629628-,T. Gibson - R. Bullock - E. Payton - R. Barrett,1610612752,NYK,19,10,9,0.526,82.0,0.497,0.241,0.121,0.299,0.515,0.241,0.115,0.229,783,923,28106,11084,1152,16733,12095,14569,9894,14203,16094,14789,17272,2020-21
1156,Lineups,-1626161-1626196-1628467-1629029-,W. Cauley-Stein - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,15,12,3,0.8,82.0,0.576,0.361,0.105,0.253,0.459,0.281,0.127,0.2,1271,630,21655,6631,1141,9520,7020,12499,12292,9448,18155,12988,14392,2020-21
1157,Lineups,-201933-202681-203925-1629013-,B. Griffin - K. Irving - J. Harris - L. Shamet,1610612751,BKN,12,5,7,0.417,81.0,0.575,0.199,0.094,0.2,0.535,0.329,0.123,0.242,1852,2617,27319,15405,1171,9626,14615,11364,15824,15388,20126,13912,18001,2020-21
1158,Lineups,-202709-1627741-1628368-1628963-,C. Joseph - B. Hield - D. Fox - M. Bagley III,1610612758,SAC,14,7,7,0.5,81.0,0.577,0.282,0.124,0.301,0.632,0.207,0.131,0.198,1440,1659,27319,11146,1176,9424,10086,14843,9601,21237,14257,12609,14366,2020-21
1159,Lineups,-201571-201950-203114-203507-,D. Augustin - J. Holiday - K. Middleton - G. Antetokounmpo,1610612749,MIL,19,13,6,0.684,81.0,0.623,0.24,0.117,0.273,0.546,0.264,0.117,0.154,783,530,26656,8099,1162,7009,12112,14062,11264,16176,17465,14578,11649,2020-21
1160,Lineups,-202722-203078-203526-1629060-,D. Bertans - B. Beal - R. Neto - R. Hachimura,1610612764,WAS,22,11,11,0.5,81.0,0.539,0.381,0.133,0.286,0.558,0.331,0.144,0.248,547,773,28545,11146,1170,12133,6519,16182,10285,16995,20138,10623,18189,2020-21
