,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
1447,Lineups,-1627756-1628374-1628464-1628972-1629632-,D. Valentine - L. Markkanen - D. Theis - T. Brown Jr. - C. White,1610612741,CHI,2,0,2,0.0,14.0,110.3,107.1,101.7,103.7,8.5,3.4,0.636,1.75,18.9,0.231,0.909,0.542,0.143,0.587,0.595,95.9,96.35,80.29,28,0.495,3207,8619,11786,8619,1527,6076,7826,6085,5654,3089,5184,6223,4524,4947,9142,5045,5861,11598,6988,2020-21
1448,Lineups,-202339-1627742-1628404-1629637-1629638-,E. Bledsoe - B. Ingram - J. Hart - J. Hayes - N. Alexander-Walker,1610612740,NOP,5,2,3,0.4,14.0,98.3,88.2,103.3,96.9,-5.0,-8.6,0.545,1.0,14.0,0.231,0.857,0.556,0.176,0.522,0.566,100.6,109.66,91.38,34,0.556,957,1417,13480,7676,1412,8818,5880,8354,6716,4164,8022,6223,4854,4533,10603,6262,6626,6047,5751,2020-21
1449,Lineups,-202683-203081-203918-1627884-1629018-,E. Kanter - D. Lillard - R. Hood - D. Jones Jr. - G. Trent Jr.,1610612757,POR,7,3,4,0.429,14.0,92.5,93.1,150.3,141.9,-57.8,-48.8,0.6,1.5,14.6,0.333,0.857,0.48,0.138,0.411,0.447,103.7,106.4,88.67,29,0.176,542,833,14164,7628,1544,8418,11633,11062,5976,3363,7476,3574,4854,7955,9082,9165,9632,7293,10949,2020-21
1450,Lineups,-201609-202710-203482-1628389-1629130-,G. Dragic - J. Butler - K. Olynyk - B. Adebayo - D. Robinson,1610612748,MIA,2,2,0,1.0,14.0,118.0,120.0,98.4,106.9,19.6,13.1,0.545,1.5,16.2,0.083,0.667,0.433,0.133,0.63,0.679,106.5,101.26,84.39,30,0.559,3207,1417,1,1,1480,4488,8081,5294,6716,3363,6883,7955,7869,8926,8900,4135,3993,9584,5725,2020-21
1451,Lineups,-201609-202710-203482-1629639-1630173-,G. Dragic - J. Butler - K. Olynyk - T. Herro - P. Achiuwa,1610612748,MIA,7,3,4,0.429,14.0,109.7,103.1,81.9,76.7,27.8,26.5,0.727,1.14,19.0,0.182,0.813,0.556,0.219,0.591,0.658,98.8,105.31,87.76,32,0.596,542,833,14164,7628,1457,6387,4190,4211,4215,4119,5111,7025,5494,4533,11651,4964,4460,7773,5135,2020-21
1452,Lineups,-201609-203090-203482-1628389-1629130-,G. Dragic - M. Harkless - K. Olynyk - B. Adebayo - D. Robinson,1610612748,MIA,2,1,1,0.5,14.0,117.1,114.3,140.5,139.3,-23.4,-25.0,0.667,2.67,21.6,0.083,0.8,0.409,0.107,0.625,0.632,94.1,95.66,79.72,28,0.404,3207,2859,4785,6052,1464,5241,11405,9582,4597,1461,3634,7955,5553,9462,7875,4162,4956,11864,8379,2020-21
1453,Lineups,-202066-202696-1627756-1628464-1629632-,G. Temple - N. Vucevic - D. Valentine - D. Theis - C. White,1610612741,CHI,6,3,3,0.5,14.0,96.8,103.8,128.7,106.9,-31.9,-3.1,0.75,4.5,23.7,0.214,0.778,0.435,0.077,0.5,0.502,91.9,97.3,81.08,26,0.359,714,833,13480,6052,1538,6333,8081,7943,3703,353,2903,6443,6104,8898,6827,6391,8160,11266,9069,2020-21
1454,Lineups,-203084-1627741-1628368-1629002-1630169-,H. Barnes - B. Hield - D. Fox - C. Metu - T. Haliburton,1610612758,SAC,6,3,3,0.5,14.0,127.1,113.3,125.2,120.0,1.9,-6.7,0.462,1.2,15.8,0.222,0.529,0.423,0.167,0.682,0.715,95.3,102.98,85.82,30,0.523,714,833,13480,6052,1480,5416,9495,8184,8690,4044,7000,6303,9841,9280,9987,3258,3334,8780,6348,2020-21
1455,Lineups,-1628385-1628388-1629604-1629642-1629833-,H. Giles III - T. Leaf - C. Elleby - N. Little - K. Blevins,1610612757,POR,3,3,0,1.0,14.0,68.3,65.6,142.0,136.4,-73.8,-70.7,0.333,0.5,7.7,0.222,0.722,0.472,0.188,0.385,0.378,107.0,111.43,92.86,32,0.049,1984,833,1,1,1476,11072,11251,12146,9236,6201,9758,6303,7314,8093,10825,9555,10633,5392,11659,2020-21
1456,Lineups,-202355-202709-203922-1628368-1630169-,H. Whiteside - C. Joseph - G. Robinson III - D. Fox - T. Haliburton,1610612758,SAC,3,1,2,0.333,14.0,104.8,106.7,113.8,109.7,-8.9,-3.0,0.636,1.75,15.9,0.444,0.929,0.656,0.133,0.466,0.492,102.2,103.22,86.02,30,0.447,1984,2859,11786,7833,1451,6115,8365,7937,5654,3089,6973,2653,4464,2854,8900,8328,9045,8703,7705,2020-21
1457,Lineups,-1628386-1628422-1629012-1629685-1630205-,J. Allen - D. Dotson - C. Sexton - D. Windler - L. Stevens,1610612739,CLE,3,1,2,0.333,14.0,97.2,106.7,105.1,107.7,-7.9,-1.0,0.556,1.25,11.1,0.5,0.857,0.647,0.133,0.339,0.445,102.3,96.23,80.19,30,0.588,1984,2859,11786,7833,1483,6115,8146,7829,6618,3961,8865,1384,4854,2875,8900,10016,9648,11618,5252,2020-21
1458,Lineups,-201162-202083-1626149-1628035-1629659-,J. Dudley - W. Matthews - M. Harrell - A. McKinnie - T. Horton-Tucker,1610612747,LAL,1,0,1,0.0,14.0,104.9,100.0,145.7,135.7,-40.8,-35.7,0.75,2.25,22.0,0.25,0.875,0.5,0.138,0.5,0.544,93.8,99.49,82.91,29,0.404,5843,8619,4785,8619,1519,6466,11221,10438,3703,1833,3573,5407,4720,5602,9082,6391,7112,10370,8375,2020-21
1459,Lineups,-203954-1627732-1627788-1629003-1629680-,J. Embiid - B. Simmons - F. Korkmaz - S. Milton - M. Thybulle,1610612755,PHI,8,8,0,1.0,14.0,145.9,136.4,89.1,82.4,56.9,54.0,0.529,3.0,20.0,0.364,0.647,0.536,0.091,0.712,0.73,105.0,112.93,94.11,33,0.81,427,139,1,1,1446,2973,4633,2536,6821,840,4059,3410,8911,5077,7237,2921,3145,4935,2778,2020-21
1460,Lineups,-203924-1628367-1628372-1630180-1630191-,J. Grant - J. Jackson - D. Smith Jr. - S. Bey - I. Stewart,1610612765,DET,5,0,5,0.0,14.0,133.3,128.1,59.1,53.3,74.2,74.8,0.5,1.8,20.5,0.3,0.895,0.69,0.156,0.704,0.713,100.6,107.83,89.86,32,0.921,957,8619,14448,8619,1513,3751,2662,1829,6898,3042,4006,4796,4617,1972,9848,2958,3383,6717,2204,2020-21
1461,Lineups,-201145-201599-202681-203925-1628971-,J. Green - D. Jordan - K. Irving - J. Harris - B. Brown,1610612751,BKN,5,3,2,0.6,14.0,152.1,146.4,95.4,100.0,56.7,46.4,0.467,7.0,17.9,0.364,0.611,0.517,0.036,0.615,0.684,99.4,98.77,82.31,28,0.808,957,833,11786,5817,1504,2430,5947,2990,8677,58,5688,3410,9200,5455,6224,4501,3908,10702,2789,2020-21
1462,Lineups,-201145-203925-1628386-1629013-1629185-,J. Green - J. Harris - J. Allen - L. Shamet - C. Chiozza,1610612751,BKN,2,0,2,0.0,14.0,95.6,92.9,134.2,131.0,-38.6,-38.2,0.6,1.2,15.8,0.286,0.818,0.52,0.179,0.479,0.496,97.0,99.54,82.95,28,0.328,3207,8619,11786,8619,1520,8427,10718,10548,5976,4044,7000,4936,5429,5409,10660,8185,9017,10344,9562,2020-21
1463,Lineups,-201935-202681-203925-1628971-1629651-,J. Harden - K. Irving - J. Harris - B. Brown - N. Claxton,1610612751,BKN,6,5,1,0.833,14.0,126.8,131.0,98.1,90.0,28.7,41.0,0.643,3.0,20.5,0.429,0.923,0.667,0.103,0.574,0.614,95.9,98.45,82.04,29,0.664,714,368,4785,4836,1423,3516,5319,3252,5612,840,4006,2715,4479,2009,7778,5311,5457,10847,4247,2020-21
1464,Lineups,-203200-204456-1627747-1629048-1629103-,J. Holiday - T. McConnell - C. LeVert - G. Bitadze - K. Martin,1610612754,IND,2,1,1,0.5,14.0,132.0,130.8,95.0,100.0,37.0,30.8,0.846,5.5,28.9,0.091,0.684,0.467,0.077,0.674,0.687,96.9,94.71,78.93,26,0.685,3207,2859,4785,6052,1492,3525,5947,3938,3164,190,1316,7923,7805,8174,6827,3352,3884,12104,3901,2020-21
1465,Lineups,-203200-204456-1627734-1627747-1629103-,J. Holiday - T. McConnell - D. Sabonis - C. LeVert - K. Martin,1610612754,IND,3,3,0,1.0,14.0,140.3,138.7,67.5,76.7,72.9,62.0,0.867,2.6,28.3,0.375,0.692,0.618,0.161,0.804,0.839,109.8,103.51,86.26,31,0.928,1984,833,1,1,1456,2871,4190,2252,3087,1523,1576,3270,7727,3225,9938,1989,1882,8592,2179,2020-21
1466,Lineups,-201949-202339-1629637-1629638-1630230-,J. Johnson - E. Bledsoe - J. Hayes - N. Alexander-Walker - N. Marshall,1610612740,NOP,2,0,2,0.0,14.0,107.7,117.9,128.2,128.6,-20.5,-10.7,0.538,2.33,18.4,0.2,0.75,0.444,0.107,0.558,0.576,98.2,93.66,78.05,28,0.451,3207,8619,11786,8619,1429,4863,10491,8521,6769,1752,5387,6536,6379,8616,7875,5658,6327,12423,7632,2020-21
1467,Lineups,-201949-202339-203500-1628366-1629637-,J. Johnson - E. Bledsoe - S. Adams - L. Ball - J. Hayes,1610612740,NOP,2,1,1,0.5,14.0,120.6,122.6,100.8,103.2,19.8,19.4,0.615,4.0,18.2,0.278,0.8,0.515,0.065,0.567,0.567,106.5,104.3,86.92,31,0.574,3207,2859,4785,6052,1442,4323,7792,4782,5889,391,5431,5158,5553,5479,6567,5457,6609,8236,5447,2020-21
1468,Lineups,-201949-203501-203939-1628973-1629029-,J. Johnson - T. Hardaway Jr. - D. Powell - J. Brunson - L. Doncic,1610612742,DAL,4,1,3,0.25,14.0,128.8,125.9,129.7,120.0,-0.9,5.9,0.455,1.67,15.2,0.111,0.75,0.476,0.111,0.675,0.697,94.7,99.68,83.07,27,0.5,1342,2859,13480,8342,1525,3873,9495,5902,8714,3168,7314,7780,6379,8014,7929,3341,3639,10290,6639,2020-21
1469,Lineups,-201949-203501-203504-204001-1629029-,J. Johnson - T. Hardaway Jr. - T. Burke - K. Porzingis - L. Doncic,1610612742,DAL,7,2,5,0.286,14.0,100.1,93.9,105.3,96.4,-5.2,-2.5,0.364,0.57,9.5,0.4,0.588,0.5,0.212,0.5,0.535,97.4,104.98,87.49,33,0.463,542,1417,14448,8321,1490,8379,5852,7904,9213,6194,9435,2886,9538,5602,11560,6391,7288,7916,7433,2020-21
1470,Lineups,-201580-1626224-1627752-1628422-1629685-,J. McGee - C. Osman - T. Prince - D. Dotson - D. Windler,1610612739,CLE,3,0,3,0.0,14.0,89.8,90.6,111.0,103.0,-21.1,-12.4,0.444,0.8,9.8,0.294,0.778,0.543,0.156,0.4,0.479,106.4,109.91,91.59,32,0.381,1984,8619,13480,8619,1450,8622,7780,8627,8756,5841,9419,4896,6104,4937,9848,9224,9221,5957,8744,2020-21
1471,Lineups,-1627750-1628392-1629008-1630192-1630267-,J. Murray - I. Hartenstein - M. Porter Jr. - Z. Nnaji - F. Campazzo,1610612743,DEN,2,1,1,0.5,14.0,104.9,103.6,87.4,88.5,17.5,15.1,0.364,2.0,11.1,0.267,0.769,0.5,0.071,0.481,0.506,95.9,95.93,79.94,28,0.64,3207,2859,4785,6052,1548,6355,5195,5122,9213,1975,8865,5301,6249,5602,6692,8175,8063,11814,4459,2020-21
1472,Lineups,-200755-202339-1628404-1629627-1629638-,J. Redick - E. Bledsoe - J. Hart - Z. Williamson - N. Alexander-Walker,1610612740,NOP,3,1,2,0.333,14.0,111.4,116.1,132.1,125.8,-20.7,-9.7,0.571,1.0,18.2,0.385,0.5,0.435,0.258,0.63,0.636,103.4,103.62,86.35,31,0.38,1984,2859,11786,7833,1428,5119,10376,8426,6416,4164,5431,3218,9858,8898,12660,4139,4886,8552,8770,2020-21
1473,Lineups,-200755-202339-203500-1627742-1628404-,J. Redick - E. Bledsoe - S. Adams - B. Ingram - J. Hart,1610612740,NOP,8,3,5,0.375,14.0,116.9,115.6,121.5,109.1,-4.5,6.5,0.714,5.0,20.8,0.375,0.692,0.517,0.063,0.586,0.585,103.6,109.9,91.58,32,0.552,427,833,14448,7808,1449,5152,8281,5866,4270,205,3902,3270,7727,5455,6504,5052,6087,5960,5861,2020-21
1474,Lineups,-201952-203648-1626171-1627854-1629670-,J. Teague - T. Antetokounmpo - B. Portis - B. Forbes - J. Nwora,1610612749,MIL,3,2,1,0.667,14.0,118.1,115.6,113.8,112.9,4.4,2.7,0.4,1.0,13.6,0.375,0.688,0.531,0.188,0.583,0.591,108.5,110.1,91.75,32,0.489,1984,1417,4785,5252,1522,5152,8768,6138,8963,4164,8078,3270,7776,5178,10825,5061,5974,5887,7063,2020-21
1475,Lineups,-202685-203937-1629001-1629630-1630217-,J. Valanciunas - K. Anderson - D. Melton - J. Morant - D. Bane,1610612763,MEM,6,3,3,0.5,14.0,117.5,105.9,119.2,109.7,-1.7,-3.8,0.615,2.67,17.0,0.313,0.706,0.515,0.088,0.517,0.569,100.1,110.0,91.67,34,0.567,714,833,13480,6052,1452,6181,8365,7995,5889,1461,6024,4696,7575,5479,7214,6300,6502,5913,5588,2020-21
1476,Lineups,-1629020-1629162-1629633-1630162-1630183-,J. Vanderbilt - J. McLaughlin - J. Culver - A. Edwards - J. McDaniels,1610612750,MIN,3,0,3,0.0,14.0,100.8,96.9,105.2,106.3,-4.4,-9.4,0.417,1.67,12.2,0.211,0.643,0.394,0.094,0.467,0.488,106.9,108.42,90.35,32,0.441,1984,8619,13480,8619,1453,8207,8004,8409,8936,3168,8709,6488,8926,9995,7442,8312,9088,6473,7816,2020-21
1477,Lineups,-1629020-1629162-1629669-1629675-1630183-,J. Vanderbilt - J. McLaughlin - J. Nowell - N. Reid - J. McDaniels,1610612750,MIN,2,0,2,0.0,14.0,92.7,93.3,112.2,114.3,-19.5,-21.0,0.909,1.67,22.2,0.313,0.579,0.457,0.2,0.52,0.515,99.2,98.01,81.67,30,0.424,3207,8619,11786,8619,1448,8402,8848,9372,3012,3168,3232,4696,9577,8393,10952,6276,7826,11008,8108,2020-21
1478,Lineups,-1626159-1629001-1629630-1629634-1630214-,J. Winslow - D. Melton - J. Morant - B. Clarke - X. Tillman,1610612763,MEM,5,3,2,0.6,14.0,126.6,122.9,60.7,55.6,65.9,67.3,0.647,2.2,22.4,0.273,0.882,0.643,0.143,0.685,0.694,115.4,122.41,102.01,35,0.973,957,833,11786,5817,1494,4316,2690,1974,5583,1884,3218,5200,4705,2901,9142,3244,3654,3118,2049,2020-21
1479,Lineups,-203937-1628415-1628960-1628991-1629630-,K. Anderson - D. Brooks - G. Allen - J. Jackson Jr. - J. Morant,1610612763,MEM,5,1,4,0.2,14.0,128.2,131.3,118.6,117.6,9.6,13.6,0.5,2.25,20.5,0.25,0.588,0.448,0.125,0.672,0.683,111.6,110.77,92.31,32,0.547,957,2859,14164,8517,1436,3499,9334,5258,6898,1833,4006,5407,9538,8594,8478,3362,3928,5532,5946,2020-21
1480,Lineups,-203937-1628960-1629001-1629630-1629634-,K. Anderson - G. Allen - D. Melton - J. Morant - B. Clarke,1610612763,MEM,4,1,3,0.25,14.0,111.7,112.9,110.7,109.1,1.0,3.8,0.667,10.0,23.3,0.133,0.5,0.323,0.032,0.533,0.559,108.8,109.07,90.89,31,0.556,1342,2859,13480,8342,1460,5461,8281,6061,4597,12,2992,7616,9858,11466,6213,6094,6806,6248,5748,2020-21
1481,Lineups,-203937-1626159-1628415-1629630-1629634-,K. Anderson - J. Winslow - D. Brooks - J. Morant - B. Clarke,1610612763,MEM,4,1,3,0.25,14.0,134.2,120.7,76.6,73.3,57.6,47.4,0.615,4.0,21.1,0.1,0.842,0.586,0.069,0.636,0.698,96.5,103.93,86.61,29,0.827,1342,2859,13480,8342,1532,4466,3877,2960,5889,391,3815,7859,5073,3907,6668,4062,3623,8408,2689,2020-21
1482,Lineups,-1628966-1629234-1629677-1630170-1630200-,K. Bates-Diop - D. Eubanks - L. Samanic - D. Vassell - T. Jones,1610612759,SAS,6,2,4,0.333,14.0,113.0,112.9,108.1,96.8,5.0,16.1,0.583,1.75,17.1,0.231,0.867,0.571,0.129,0.54,0.604,100.3,105.91,88.26,31,0.607,714,1417,14164,7833,1464,5461,5874,5070,6350,3089,6004,6223,4831,4096,8828,5985,5640,7501,4915,2020-21
1483,Lineups,-201142-201933-1628455-1628971-1629013-,K. Durant - B. Griffin - A. James - B. Brown - L. Shamet,1610612751,BKN,2,2,0,1.0,14.0,150.0,140.0,108.8,110.0,41.2,30.0,0.889,8.0,33.3,0.2,0.65,0.5,0.067,0.75,0.75,98.1,100.93,84.11,30,0.698,3207,1417,1,1,1442,2684,8384,3971,3028,30,463,6536,8894,5602,6583,2238,2730,9738,3765,2020-21
1484,Lineups,-201142-201933-201935-202681-1628971-,K. Durant - B. Griffin - J. Harden - K. Irving - B. Brown,1610612751,BKN,1,1,0,1.0,14.0,77.2,77.8,102.8,100.0,-25.6,-22.2,0.875,1.17,18.9,0.2,0.636,0.459,0.222,0.409,0.434,98.5,99.56,82.96,27,0.418,5843,2859,1,1,1549,9752,5947,9439,3044,4094,5184,6536,8963,8359,11659,9171,9870,10339,8188,2020-21
1485,Lineups,-201142-201933-202681-203925-1629013-,K. Durant - B. Griffin - K. Irving - J. Harris - L. Shamet,1610612751,BKN,5,3,2,0.6,14.0,106.8,108.8,99.7,93.5,7.1,15.3,0.667,2.0,17.4,0.211,0.737,0.474,0.118,0.5,0.55,110.8,112.98,94.15,34,0.565,957,833,11786,5817,1512,5931,5660,5115,4597,1975,5890,6488,7157,8053,8320,6391,7020,4880,5627,2020-21
1486,Lineups,-201142-1627747-1627752-1628386-1629013-,K. Durant - C. LeVert - T. Prince - J. Allen - L. Shamet,1610612751,BKN,3,1,2,0.333,14.0,111.8,110.0,94.5,100.0,17.3,10.0,0.5,0.75,15.4,0.3,0.522,0.455,0.267,0.65,0.702,104.9,102.73,85.61,30,0.646,1984,2859,11786,7833,1474,5779,5947,5530,6898,5881,7130,4796,9851,8420,12685,3879,3500,9006,4395,2020-21
1487,Lineups,-201142-201145-202681-203925-1628971-,K. Durant - J. Green - K. Irving - J. Harris - B. Brown,1610612751,BKN,6,4,2,0.667,14.0,116.3,102.7,136.9,143.2,-20.6,-40.5,0.5,1.33,9.5,0.077,0.833,0.44,0.081,0.452,0.619,119.9,124.24,103.53,37,0.366,714,534,11786,5252,1439,6409,11745,10706,6898,3798,9435,7981,5099,8812,6983,8506,5288,2859,8962,2020-21
1488,Lineups,-201567-1628422-1629012-1629662-1630271-,K. Love - D. Dotson - C. Sexton - M. Kabengele - B. Thomas,1610612739,CLE,3,1,2,0.333,14.0,89.4,89.7,124.7,124.1,-35.2,-34.5,0.7,1.75,17.1,0.333,0.706,0.531,0.138,0.42,0.463,101.9,101.98,84.98,29,0.395,1984,2859,11786,7833,1529,8701,9969,10388,4439,3089,6004,3574,7575,5178,9082,9015,9413,9282,8564,2020-21
1489,Lineups,-200768-203382-1626181-1627832-1628384-,K. Lowry - A. Baynes - N. Powell - F. VanVleet - O. Anunoby,1610612761,TOR,4,2,2,0.5,14.0,85.7,80.0,90.7,93.5,-5.0,-13.5,0.8,1.6,19.5,0.25,0.684,0.486,0.167,0.462,0.462,100.3,102.04,85.04,30,0.382,1342,1417,11786,6052,1432,9482,5660,8714,3324,3300,4969,5407,7805,7880,9987,8365,9437,9265,8732,2020-21
1490,Lineups,-200768-203920-1626169-1627783-1630201-,K. Lowry - K. Birch - S. Johnson - P. Siakam - M. Flynn,1610612761,TOR,2,1,1,0.5,14.0,90.7,87.5,109.6,112.1,-18.9,-24.6,0.6,0.86,15.0,0.133,0.938,0.548,0.219,0.52,0.541,108.4,108.96,90.8,32,0.34,3207,2859,4785,6052,1434,8838,8647,9576,5976,5791,7352,7616,4452,4783,11651,6276,7188,6283,9275,2020-21
1491,Lineups,-202689-1627759-1628369-1628464-1629057-,K. Walker - J. Brown - J. Tatum - D. Theis - R. Williams III,1610612738,BOS,4,2,2,0.5,14.0,94.6,100.0,104.6,103.3,-9.9,-3.3,0.636,1.75,17.5,0.25,0.529,0.394,0.138,0.462,0.506,100.4,98.31,81.93,29,0.442,1342,1417,11786,6052,1420,6466,7797,7957,5654,3089,5870,5407,9841,9995,9082,8365,8063,10892,7798,2020-21
1492,Lineups,-1629026-1629650-1629660-1629676-1630177-,K. Williams - M. Brown - T. Jerome - I. Roby - T. Maledon,1610612760,OKC,1,1,0,1.0,14.0,120.6,111.1,108.8,119.2,11.7,-8.1,0.538,2.33,17.1,0.438,0.722,0.588,0.111,0.536,0.519,89.5,88.85,74.04,27,0.544,5843,2859,1,1,1434,5657,9469,8288,6769,1752,6004,2704,7314,3874,7929,6052,7701,13455,6003,2020-21
1493,Lineups,-2544-203076-203083-203484-1629659-,L. James - A. Davis - A. Drummond - K. Caldwell-Pope - T. Horton-Tucker,1610612747,LAL,2,1,1,0.5,14.0,108.7,109.7,83.2,82.1,25.5,27.5,0.5,1.67,12.5,0.25,0.842,0.571,0.097,0.462,0.543,101.2,101.36,84.47,31,0.722,3207,2859,4785,6052,1482,5854,4630,4145,6898,3168,8328,5407,5073,4096,7518,8365,7130,9547,3526,2020-21
1494,Lineups,-2544-203076-1626149-1627936-1628398-,L. James - A. Davis - M. Harrell - A. Caruso - K. Kuzma,1610612747,LAL,5,3,2,0.6,14.0,120.7,100.0,86.3,86.2,34.3,13.8,0.636,2.33,15.2,0.368,0.786,0.545,0.094,0.5,0.542,96.7,106.28,88.57,32,0.663,957,833,11786,5817,1516,6466,5036,5248,5654,1752,7308,3390,6023,4803,7442,6391,7169,7344,4248,2020-21
1495,Lineups,-1626204-1629012-1629636-1630171-1630271-,L. Nance Jr. - C. Sexton - D. Garland - I. Okoro - B. Thomas,1610612739,CLE,1,0,1,0.0,14.0,103.0,103.2,103.4,103.4,-0.5,-0.2,0.538,2.33,17.5,0.154,0.692,0.423,0.097,0.538,0.55,106.5,106.4,88.67,31,0.543,5843,8619,4785,8619,1544,6381,7807,7797,6769,1752,5870,7397,7727,9280,7518,6001,7008,7293,6019,2020-21
1496,Lineups,-101150-201587-202695-1627826-1629611-,L. Williams - N. Batum - K. Leonard - I. Zubac - T. Mann,1610612746,LAC,8,4,4,0.5,14.0,111.1,109.1,118.5,111.8,-7.3,-2.7,0.429,0.75,14.0,0.333,0.818,0.565,0.242,0.625,0.634,106.9,111.09,92.57,33,0.437,427,534,14164,6052,1409,5884,8620,7919,8827,5881,8022,3574,5429,4410,11964,4162,4924,5481,7896,2020-21
1497,Lineups,-101150-201587-202331-202335-1629611-,L. Williams - N. Batum - P. George - P. Patterson - T. Mann,1610612746,LAC,3,3,0,1.0,14.0,108.5,111.1,119.4,117.9,-10.9,-6.7,0.545,2.0,17.1,0.154,0.706,0.467,0.111,0.5,0.563,94.7,94.17,78.48,27,0.486,1984,833,1,1,1474,5657,9355,8198,6716,1975,5978,7397,7575,8174,7929,6391,6675,12267,7097,2020-21
1498,Lineups,-101150-203524-203991-203992-1629164-,L. Williams - S. Hill - C. Capela - B. Bogdanovic - B. Goodwin,1610612737,ATL,3,3,0,1.0,14.0,143.0,148.3,100.0,96.3,43.0,52.0,0.75,6.0,25.5,0.5,0.857,0.692,0.069,0.679,0.692,95.9,95.77,79.81,29,0.75,1984,833,1,1,1470,2408,5842,2586,3703,107,1916,1384,4854,1952,6668,3307,3817,11834,3178,2020-21
1499,Lineups,-101150-203524-203991-1628989-1629164-,L. Williams - S. Hill - C. Capela - K. Huerter - B. Goodwin,1610612737,ATL,5,4,1,0.8,14.0,103.4,103.7,102.5,100.0,0.9,3.7,0.5,1.67,13.5,0.294,0.733,0.5,0.111,0.462,0.481,95.6,96.7,80.59,27,0.429,957,534,4785,4878,1529,6345,5947,6066,6898,3168,8128,4896,7182,5602,7929,8365,9185,11509,7985,2020-21
1500,Lineups,-101150-201586-201976-202694-202704-,L. Williams - S. Ibaka - P. Beverley - M. Morris Sr. - R. Jackson,1610612746,LAC,1,0,1,0.0,14.0,98.9,96.7,104.8,106.7,-5.9,-10.0,0.333,1.0,11.4,0.077,0.769,0.423,0.133,0.54,0.551,102.2,102.49,85.41,30,0.425,5843,8619,4785,8619,1464,8212,8042,8444,9236,4164,8842,7981,6249,9280,8900,5985,6999,9061,8102,2020-21
1501,Lineups,-1628970-1628984-1628998-1629023-1629667-,M. Bridges - D. Graham - C. Martin - P. Washington - J. McDaniels,1610612766,CHA,4,2,2,0.5,14.0,109.8,103.4,126.9,122.2,-17.1,-18.8,0.917,5.5,26.2,0.133,0.667,0.333,0.069,0.538,0.549,91.2,95.77,79.81,29,0.453,1342,1417,11786,6052,1470,6366,9792,9153,3009,190,1855,7616,7869,10535,6668,6001,7030,11834,7607,2020-21
1502,Lineups,-203521-1627752-1628392-1629012-1630205-,M. Dellavedova - T. Prince - I. Hartenstein - C. Sexton - L. Stevens,1610612739,CLE,3,2,1,0.667,14.0,153.4,141.4,103.1,103.3,50.4,38.0,0.615,4.0,20.0,0.333,0.778,0.63,0.069,0.636,0.74,101.0,104.89,87.41,29,0.717,1984,1417,4785,5252,1549,2665,7797,3419,5889,391,4059,3574,6104,3033,6668,4062,3055,7959,3553,2020-21
1503,Lineups,-201188-202083-203484-1627936-1628398-,M. Gasol - W. Matthews - K. Caldwell-Pope - A. Caruso - K. Kuzma,1610612747,LAL,7,1,6,0.143,14.0,73.9,73.3,150.1,136.7,-76.1,-63.3,0.625,1.0,13.5,0.133,0.636,0.346,0.167,0.391,0.444,95.9,100.82,84.01,30,0.195,542,2859,14594,8604,1440,10158,11284,11789,5741,4164,8128,7616,8963,10526,9987,9490,9672,9782,10828,2020-21
1504,Lineups,-203488-1628977-1628983-1629647-1629652-,M. Muscala - H. Diallo - S. Gilgeous-Alexander - D. Bazley - L. Dort,1610612760,OKC,10,3,7,0.3,14.0,121.9,117.1,85.1,80.6,36.8,36.6,0.6,4.5,19.6,0.125,0.667,0.432,0.057,0.581,0.609,112.2,117.61,98.01,35,0.669,268,833,14678,8307,1406,4922,4548,3494,5976,353,4958,7645,7869,8933,6433,5210,5540,3858,4034,2020-21
1505,Lineups,-1626181-1627783-1627832-1628449-1629744-,N. Powell - P. Siakam - F. VanVleet - C. Boucher - M. Thomas,1610612761,TOR,4,1,3,0.25,14.0,128.0,118.5,98.4,100.0,29.6,18.5,0.6,0.0,21.4,0.375,0.667,0.5,0.0,0.516,0.516,99.6,102.21,85.18,27,0.585,1342,2859,13480,8342,1502,4782,5947,4833,5976,6907,3659,3270,7869,5602,1,6312,7751,9175,5291,2020-21
1506,Lineups,-202696-203487-203516-1628407-1629109-,N. Vucevic - M. Carter-Williams - J. Ennis III - D. Bacon - G. Clark,1610612753,ORL,2,1,1,0.5,14.0,129.2,139.4,94.5,96.8,34.8,42.6,0.5,1.6,18.2,0.25,0.909,0.565,0.152,0.667,0.685,111.6,106.07,88.39,33,0.68,3207,2859,4785,6052,1408,2853,5874,3184,6898,3300,5431,5407,4524,4410,9706,3368,3905,7447,3960,2020-21
