,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
71,A. Bradley | J. Crowder | A. Horford | A. Johnson,BOS,2016-17,42,535.2,1055,1058,94.7,+3.2,-0.8,+.039,+5.4,+6.5,+.096,+.070,-4.7,-6.2,+.012,+7.2
72,K. Faried | D. Gallinari | G. Harris | J. Nelson,DEN,2016-17,19,180.0,369,374,99.1,-1.9,+2.5,-.034,+0.7,+0.6,+.017,-0.032,+10.2,+9.2,+.116,+7.2
73,B. Griffin | D. Jordan | L. Mbah a Moute | A. Rivers,LAC,2016-17,35,179.3,354,377,97.9,+4.5,+1.7,+.043,+3.1,-2.0,+.133,+.059,-5.0,-0.3,-.220,+7.2
74,M. Beasley | M. Brogdon | G. Monroe | J. Terry,MIL,2016-17,26,197.5,394,392,95.5,+2.6,-4.3,+.052,-2.1,-14.1,+.138,+.043,+4.0,+4.5,+.030,+7.1
75,P. Beverley | C. Brewer | S. Dekker | E. Gordon,HOU,2016-17,38,326.9,650,652,95.6,+4.0,+6.7,+.011,+6.3,+15.0,+.034,+.041,-7.2,-6.4,-.125,+7.1
76,P. George | G. Robinson | M. Turner | T. Young,IND,2016-17,29,382.5,785,797,99.3,+1.5,-6.6,+.052,-0.7,-4.8,+.043,+.053,+4.8,+7.1,-.055,+7.1
77,L. Aldridge | D. Green | D. Lee | K. Leonard,SAS,2016-17,35,174.7,337,331,91.8,+2.6,-2.8,+.042,-2.0,-6.2,+.007,+.033,+3.8,+2.3,+.085,+7.0
78,B. Beal | M. Morris | O. Porter | J. Wall,WAS,2016-17,69,1510.6,3087,3089,98.1,+3.4,+2.8,+.023,+0.1,-2.7,+.041,+.021,+0.2,-1.1,+.047,+7.0
79,L. Aldridge | D. Green | K. Leonard | T. Parker,SAS,2016-17,46,794.8,1520,1507,91.4,+2.6,-0.9,+.033,-1.3,-3.7,+.002,+.026,+3.1,+3.4,+.019,+7.0
80,T. Ariza | E. Gordon | J. Harden | M. Harrell,HOU,2016-17,43,317.5,679,664,101.5,-3.3,-9.9,+.015,+3.9,+12.3,-.019,+.044,+9.8,+8.3,+.115,+7.0
81,N. Batum | R. Hibbert | M. Kidd-Gilchrist | M. Williams,CHO,2016-17,20,169.6,330,333,93.8,+0.7,-1.6,+.014,+0.7,-0.6,+.034,+.019,+5.0,+5.0,+.035,+7.0
82,A. Bradley | J. Crowder | A. Johnson | I. Thomas,BOS,2016-17,39,536.8,1064,1057,94.8,+2.2,-0.7,+.027,+6.4,+8.8,+.100,+.063,-3.8,-6.2,+.050,+7.0
83,J. Embiid | G. Henderson | S. Rodríguez | D. Šarić,PHI,2016-17,19,118.6,245,237,97.5,-1.2,-6.5,+.019,+0.5,+0.8,+.009,+.026,+8.9,+4.5,+.213,+7.0
84,P. George | C. Miles | M. Turner | T. Young,IND,2016-17,48,480.1,946,947,94.6,+3.8,+0.1,+.044,+1.6,-2.0,+.081,+.053,-2.3,-4.6,+.061,+7.0
85,S. Dinwiddie | R. Foye | R. Hollis-Jefferson | B. Lopez,BRK,2016-17,20,132.4,274,275,99.5,-0.6,-5.9,+.026,+1.5,+3.7,+.002,+.039,+6.6,+7.4,+.054,+6.9
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,A. Baynes | J. Leuer | M. Morris | B. Udrih,DET,2016-17,17,104.7,201,203,92.6,+5.3,+11.3,+.006,+0.1,-2.3,+.036,+.002,-3.8,-8.7,+.127,+6.9
89,B. Bogdanović | B. Jennings | I. Mahinmi | K. Oubre,WAS,2016-17,18,183.9,377,372,97.7,+1.4,+3.1,.000,+0.9,+4.1,-.016,+.004,+3.2,+1.8,+.081,+6.9
90,B. Beal | M. Gortat | O. Porter | J. Wall,WAS,2016-17,74,1776.4,3637,3603,97.8,+3.1,+3.3,+.017,+0.8,-0.8,+.040,+.020,-0.2,-0.9,+.023,+6.8
91,D. Cunningham | B. Hield | S. Hill | J. Holiday,NOP,2016-17,22,219.7,438,437,95.6,+0.1,0.0,+.001,+5.9,+3.8,+.153,+.034,+0.7,0.0,+.042,+6.8
92,L. James | K. Love | I. Shumpert | T. Thompson,CLE,2016-17,38,282.5,568,575,97.1,+0.7,-1.7,+.016,+0.1,+0.3,+.002,+.018,+5.3,+7.1,-.005,+6.8
93,M. Kidd-Gilchrist | J. Lamb | K. Walker | C. Zeller,CHO,2016-17,16,112.7,215,221,92.8,+6.7,+2.2,+.060,-6.6,-13.0,-.064,+.024,0.0,+1.4,-.068,+6.8
94,N. Batum | M. Belinelli | K. Walker | C. Zeller,CHO,2016-17,45,238.6,498,471,97.5,+0.1,+2.4,-.012,+2.0,+4.7,+.004,-0.002,+4.5,+2.9,+.086,+6.8
95,C. Frye | K. Irving | I. Shumpert | T. Thompson,CLE,2016-17,23,162.9,318,321,94.2,-0.2,-3.5,+.015,+4.2,+15.0,-.064,+.040,+3.0,+3.0,+.032,+6.7
96,S. Adams | V. Oladipo | D. Sabonis | R. Westbrook,OKC,2016-17,54,700.0,1412,1402,96.5,+3.3,-1.5,+.044,-1.4,-1.0,-.042,+.037,+1.6,+2.8,-.019,+6.7
97,N. Batum | M. Belinelli | M. Williams | C. Zeller,CHO,2016-17,28,115.3,237,223,95.8,+0.6,+15.5,-.073,+3.7,+13.6,-.017,-0.062,+1.7,+0.9,+.037,+6.7
98,J. Crowder | A. Horford | M. Smart | I. Thomas,BOS,2016-17,56,577.3,1196,1172,98.4,-1.6,-0.5,-.016,+4.2,+10.3,+.020,+.009,+5.6,+3.4,+.090,+6.7
99,A. Drummond | T. Harris | S. Johnson | I. Smith,DET,2016-17,49,175.7,343,345,94.0,+2.6,+7.2,-.006,-1.4,-0.1,-.051,-0.017,+3.0,+5.9,-.067,+6.7
100,B. Griffin | D. Jordan | J. Redick | A. Rivers,LAC,2016-17,36,363.5,739,730,97.0,+0.7,-3.5,+.027,+2.2,-1.7,+.098,+.041,+3.0,+7.3,-.086,+6.7
101,R. Anderson | T. Ariza | C. Capela | E. Gordon,HOU,2016-17,42,282.6,559,581,96.8,-2.1,-0.4,-.021,+6.0,+15.5,+.036,+.012,+4.7,+7.0,-.036,+6.6
102,L. Babbitt | G. Dragić | R. McGruder | J. Richardson,MIA,2016-17,12,122.9,239,235,92.6,+4.8,+2.2,+.039,+4.1,+8.8,+.032,+.059,-7.0,-5.8,-.129,+6.6
103,N. Batum | M. Kidd-Gilchrist | K. Walker | C. Zeller,CHO,2016-17,53,996.4,1959,1990,95.1,+0.5,+0.7,+.002,-2.5,-5.2,-.020,-0.012,+8.0,+9.8,+.013,+6.6
104,A. Crabbe | M. Harkless | D. Lillard | C. McCollum,POR,2016-17,46,219.8,474,458,101.7,+2.6,-0.8,+.034,+3.2,+4.0,+.073,+.053,-1.7,-4.1,+.042,+6.6
105,A. Gordon | J. Meeks | E. Payton | N. Vučević,ORL,2016-17,22,158.3,339,342,103.2,+3.9,+2.5,+.031,+1.0,+2.9,-.003,+.035,-2.2,-3.9,+.030,+6.6
106,J. Grant | V. Oladipo | A. Roberson | R. Westbrook,OKC,2016-17,40,218.6,455,490,103.7,+1.5,+1.0,+.013,+2.7,+3.6,+.047,+.028,+0.9,+4.0,-.065,+6.6
107,M. Harkless | C. McCollum | J. Nurkić | N. Vonleh,POR,2016-17,19,232.4,462,466,95.8,+3.6,-2.2,+.050,+0.5,-3.7,+.081,+.054,-1.2,+1.1,-.088,+6.6
0,D. Cousins | A. Davis | S. Hill | J. Holiday,NOP,2016-17,17,343.5,703,700,98.0,-0.3,-0.9,+.001,+0.2,-0.1,+.010,+.003,+6.9,+6.8,+.088,+6.5
1,G. Dieng | S. Muhammad | R. Rubio | K. Towns,MIN,2016-17,51,189.9,375,377,95.0,+2.1,+3.1,+.006,-3.4,-7.3,-.030,-0.014,+5.7,+7.8,-.018,+6.5
2,B. Beal | M. Morris | K. Oubre | J. Wall,WAS,2016-17,50,203.0,423,440,102.0,+2.8,-3.3,+.051,-1.3,-7.3,+.049,+.045,+2.1,-0.2,+.076,+6.4
3,M. Barnes | D. Cousins | T. Lawson | A. Tolliver,SAC,2016-17,24,124.8,249,250,96.0,+3.8,+6.8,+.009,-0.4,+0.1,-.013,+.002,-0.7,-0.3,-.017,+6.4
4,N. Batum | K. Walker | M. Williams | C. Zeller,CHO,2016-17,50,964.1,1914,1918,95.4,-0.2,+1.7,-.011,-1.4,-2.3,-.020,-0.021,+8.3,+10.0,+.026,+6.4
5,A. Bradley | A. Horford | A. Johnson | M. Smart,BOS,2016-17,23,105.8,208,215,96.0,+1.3,-4.3,+.040,+2.2,-4.8,+.150,+.056,+1.5,+3.1,-.042,+6.4
6,G. Dragić | J. Johnson | R. McGruder | H. Whiteside,MIA,2016-17,44,237.7,471,473,95.3,+3.6,+2.1,+.029,+0.9,+0.3,+.031,+.033,-1.6,+1.0,-.088,+6.4
7,M. Ellis | G. Robinson | J. Teague | M. Turner,IND,2016-17,21,128.2,263,261,98.1,+2.4,-11.7,+.090,-2.0,-12.8,+.087,+.084,+3.7,+2.8,+.053,+6.4
8,G. Robinson | J. Teague | M. Turner | T. Young,IND,2016-17,40,512.8,1059,1065,99.4,+1.2,-7.4,+.053,-1.0,-6.4,+.056,+.052,+5.0,+7.1,-.039,+6.4
9,K. Irving | K. Love | J. Smith | T. Thompson,CLE,2016-17,27,510.5,1021,1020,96.0,-1.0,-1.5,-.003,+3.9,+5.6,+.052,+.019,+4.4,+5.3,+.020,+6.3
10,N. Batum | R. Hibbert | K. Walker | M. Williams,CHO,2016-17,23,188.9,368,373,94.2,-0.5,-5.7,+.020,+1.0,-1.0,+.047,+.028,+6.5,+6.8,+.026,+6.3
11,Q. Acy | T. Booker | S. Dinwiddie | I. Whitehead,BRK,2016-17,14,126.5,259,258,98.1,-0.1,-2.3,+.010,+1.5,+3.4,+.010,+.020,+5.0,+2.6,+.114,+6.2
12,C. Frye | K. Irving | L. James | T. Thompson,CLE,2016-17,21,150.5,295,297,94.4,+1.0,+1.6,+.002,+4.5,+18.8,-.105,+.025,-0.2,+0.1,-.016,+6.2
13,T. Ariza | S. Dekker | J. Harden | M. Harrell,HOU,2016-17,30,130.3,274,275,101.2,-2.0,-10.2,+.028,+0.4,+7.0,-.061,+.038,+9.9,+10.3,+.064,+6.2
14,T. Black | J. Clarkson | B. Ingram | L. Williams,LAL,2016-17,40,370.1,757,771,99.1,+2.7,+1.5,+.023,-0.9,-4.1,+.019,+.017,+1.7,+1.8,+.013,+6.2
15,W. Chandler | D. Gallinari | N. Jokić | E. Mudiay,DEN,2016-17,33,280.2,582,570,98.7,+0.6,-6.0,+.041,-0.2,+0.8,-.021,+.044,+5.2,+5.1,+.060,+6.2
16,S. Dekker | E. Gordon | J. Harden | N. Hilário,HOU,2016-17,46,213.8,456,463,103.2,-1.4,-5.0,+.009,+3.0,+10.8,-.018,+.029,+5.9,+11.5,-.091,+6.2
17,G. Dragić | J. Johnson | D. Waiters | H. Whiteside,MIA,2016-17,34,178.0,362,365,98.0,+6.4,+1.6,+.064,+4.0,+5.8,+.051,+.085,-10.6,-7.5,-.182,+6.2
18,D. Gallinari | G. Harris | N. Jokić | J. Nelson,DEN,2016-17,27,336.9,695,686,98.4,+2.6,+5.4,+.001,0.0,+6.1,-.077,-0.003,+0.9,-2.0,+.116,+6.2
19,L. Aldridge | D. Dedmon | D. Green | K. Leonard,SAS,2016-17,38,346.5,629,636,87.6,+2.8,+1.7,+.022,-2.6,-5.6,-.024,+.008,+3.0,+2.3,+.060,+6.1
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,G. Antetokounmpo | M. Dellavedova | K. Middleton | T. Snell,MIL,2016-17,24,220.7,426,439,94.1,-0.4,-2.0,+.006,-0.6,-0.5,-.015,+.004,+7.5,+7.7,+.057,+6.1
23,M. Belinelli | F. Kaminsky | K. Walker | M. Williams,CHO,2016-17,33,121.8,262,238,98.5,-4.3,+5.3,-.078,+2.9,+5.0,+.036,-0.066,+11.7,+12.1,+.049,+6.1
24,J. Crawford | P. Pierce | A. Rivers | M. Speights,LAC,2016-17,13,101.8,199,202,94.5,+3.6,-3.7,+.061,+3.6,+7.9,+.036,+.085,-4.7,-8.6,+.069,+6.1
25,M. Dellavedova | G. Monroe | M. Teletović | J. Terry,MIL,2016-17,36,173.6,341,344,94.7,+4.7,+6.0,+.023,-0.2,-2.9,+.024,+.019,-3.1,-5.1,+.060,+6.1
26,L. Aldridge | P. Gasol | K. Leonard | P. Mills,SAS,2016-17,40,299.7,610,592,96.3,-1.5,+1.2,-.024,+4.0,+6.9,+.053,-0.002,+5.0,+5.5,+.018,+6.0
27,T. Ariza | P. Beverley | E. Gordon | J. Harden,HOU,2016-17,42,226.6,471,472,99.9,+0.9,-3.4,+.029,+2.8,+10.3,-.021,+.048,+1.3,+0.1,+.041,+6.0
28,D. Cunningham | A. Davis | J. Holiday | E. Moore,NOP,2016-17,39,217.7,440,454,98.6,+2.6,+0.6,+.026,-3.1,-7.9,-.020,+.008,+3.9,+5.8,-.031,+6.0
29,G. Dragić | R. McGruder | D. Waiters | H. Whiteside,MIA,2016-17,31,315.5,628,635,96.1,+1.9,-2.8,+.037,+5.4,+6.0,+.107,+.069,-3.2,-2.0,-.081,+6.0
30,S. Adams | V. Oladipo | A. Roberson | R. Westbrook,OKC,2016-17,62,1184.0,2406,2428,98.0,+3.9,+2.4,+.032,-1.7,-2.1,-.038,+.021,-0.2,+1.0,-.040,+5.9
31,B. Diaw | R. Gobert | G. Hill | J. Ingles,UTA,2016-17,29,128.3,243,244,91.1,-0.2,+3.6,-.022,+2.1,+7.9,-.050,-0.013,+4.2,+8.3,-.085,+5.8
32,M. Barnes | I. Clark | K. Thompson | D. West,GSW,2016-17,14,125.4,237,234,90.2,+3.7,-13.5,+.108,+3.3,+3.5,+.079,+.134,-4.9,-7.1,+.046,+5.8
33,G. Antetokounmpo | M. Dellavedova | T. Maker | T. Snell,MIL,2016-17,21,195.1,372,377,92.1,0.0,+0.9,-.005,-0.6,-1.0,-.009,-0.009,+6.4,+7.0,+.052,+5.8
34,R. Anderson | T. Ariza | P. Beverley | N. Hilário,HOU,2016-17,30,162.2,344,351,102.8,-0.1,+5.1,-.029,+2.0,+10.8,-.044,-0.022,+3.9,+5.2,.000,+5.7
35,G. Antetokounmpo | M. Beasley | G. Monroe | J. Terry,MIL,2016-17,31,173.9,334,333,92.1,+2.9,+4.5,+.009,-0.9,-11.2,+.119,+.001,+0.8,+1.7,-.017,+5.7
36,A. Bradley | J. Crowder | A. Horford | I. Thomas,BOS,2016-17,38,757.8,1552,1522,97.4,+1.8,-2.7,+.033,+4.0,+6.0,+.059,+.057,-1.8,-3.6,+.050,+5.7
37,W. Chandler | D. Gallinari | N. Jokić | J. Nelson,DEN,2016-17,37,331.9,687,679,98.8,+2.6,+3.5,+.010,+0.9,+6.6,-.049,+.013,-0.4,-4.4,+.137,+5.7
38,P. George | G. Robinson | J. Teague | T. Young,IND,2016-17,29,395.5,812,822,99.1,+1.2,-6.8,+.050,-1.1,-5.4,+.039,+.049,+4.4,+6.5,-.049,+5.7
39,D. Cunningham | A. Davis | T. Frazier | S. Hill,NOP,2016-17,23,125.4,269,271,103.3,+4.7,-0.1,+.056,-1.4,-9.4,+.072,+.048,-2.4,-0.9,-.061,+5.6
40,W. Ellington | J. Johnson | T. Johnson | W. Reed,MIA,2016-17,40,286.7,570,579,96.2,+2.2,+0.7,+.021,+1.3,+7.9,-.050,+.029,-0.1,+4.2,-.141,+5.6
41,A. Aminu | A. Crabbe | M. Leonard | D. Lillard,POR,2016-17,40,172.1,356,355,99.1,+3.5,+2.6,+.028,+8.7,+16.2,+.097,+.077,-10.2,-10.8,-.054,+5.6
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,A. Aminu | M. Harkless | D. Lillard | C. McCollum,POR,2016-17,44,437.0,873,889,96.8,+2.2,-0.6,+.028,+2.2,+4.0,+.027,+.040,-1.0,-1.7,+.013,+5.6
45,L. Babbitt | R. McGruder | D. Waiters | H. Whiteside,MIA,2016-17,30,293.2,581,589,95.8,+1.4,-2.7,+.031,+4.7,+6.0,+.101,+.059,-2.0,-2.0,-.029,+5.6
46,W. Barton | W. Chandler | J. Murray | J. Nelson,DEN,2016-17,21,139.6,287,288,98.9,+2.9,-0.1,+.035,+4.6,+10.5,+.019,+.062,-4.8,-4.1,-.057,+5.6
47,A. Bradley | J. Crowder | M. Smart | I. Thomas,BOS,2016-17,36,182.4,406,390,104.7,+0.8,+6.8,-.029,+1.9,+6.4,-.008,-0.022,+2.2,-1.6,+.086,+5.6
48,L. Barbosa | J. Dudley | T. Ulis | A. Williams,PHO,2016-17,18,152.4,309,311,97.7,+6.0,+3.5,+.053,-2.9,-5.7,-.069,+.035,-3.7,-5.0,+.010,+5.5
49,D. DeRozan | L. Nogueira | P. Patterson | T. Ross,TOR,2016-17,24,110.8,235,234,101.6,-2.3,-3.8,-.007,-1.3,-11.2,+.092,-0.013,+11.4,+13.1,+.033,+5.5
50,A. Bradley | A. Horford | A. Johnson | I. Thomas,BOS,2016-17,36,442.6,873,870,94.5,+2.5,-2.3,+.038,+5.7,+8.7,+.074,+.070,-5.2,-7.1,+.023,+5.5
51,W. Chandler | D. Gallinari | G. Harris | N. Jokić,DEN,2016-17,35,472.7,972,960,98.1,+2.4,-1.3,+.034,+0.4,+4.8,-.050,+.037,+0.4,-1.8,+.085,+5.5
52,L. Deng | T. Mozgov | J. Randle | D. Russell,LAL,2016-17,28,418.1,837,841,96.3,+1.4,+3.3,-.001,+4.1,+4.5,+.084,+.019,-1.5,-2.3,+.013,+5.4
53,A. Bradley | A. Horford | M. Smart | I. Thomas,BOS,2016-17,32,178.7,402,376,104.5,-0.8,+2.9,-.025,+2.1,+5.9,+.004,-0.015,+4.7,+2.8,+.068,+5.4
54,W. Chandler | K. Faried | D. Gallinari | J. Nelson,DEN,2016-17,21,116.1,234,230,95.9,+3.2,+13.1,-.029,+2.4,-1.4,+.102,-0.024,-3.4,-7.8,+.105,+5.4
55,K. Irving | L. James | I. Shumpert | T. Thompson,CLE,2016-17,55,562.1,1116,1133,96.0,+0.7,-0.6,+.010,+3.2,+8.1,+.007,+.028,+0.8,+4.3,-.121,+5.4
56,L. Aldridge | P. Gasol | K. Leonard | T. Parker,SAS,2016-17,41,551.0,1066,1055,92.4,+1.9,-3.1,+.037,-0.3,-3.3,+.049,+.038,+1.7,+2.4,-.011,+5.3
57,N. Batum | M. Belinelli | K. Walker | M. Williams,CHO,2016-17,46,242.8,505,471,96.5,-2.3,+9.4,-.075,+2.7,+9.5,-.013,-0.066,+7.3,+6.3,+.087,+5.3
58,N. Bjelica | G. Dieng | R. Rubio | A. Wiggins,MIN,2016-17,31,130.4,263,260,96.2,0.0,+3.6,-.019,+0.7,+1.3,+.011,-0.017,+4.7,+4.6,+.044,+5.3
59,A. Crabbe | M. Harkless | C. McCollum | M. Plumlee,POR,2016-17,29,223.7,453,447,96.6,+2.3,-1.6,+.035,+1.0,-0.3,+.043,+.042,-0.3,-0.6,+.006,+5.3
60,A. Davis | B. Hield | J. Holiday | T. Jones,NOP,2016-17,23,185.9,380,385,98.8,+5.0,-2.5,+.067,-0.1,-6.2,+.072,+.068,-4.5,-4.2,-.082,+5.3
61,J. Green | J. Meeks | E. Payton | N. Vučević,ORL,2016-17,19,148.2,294,300,96.2,+2.2,+4.9,-.001,-2.8,-8.5,+.011,-0.019,+3.7,+5.1,-.002,+5.3
62,N. Batum | M. Kidd-Gilchrist | M. Williams | C. Zeller,CHO,2016-17,50,828.4,1637,1656,95.4,-0.1,+1.7,-.010,-2.8,-5.1,-.033,-0.027,+8.3,+9.6,+.038,+5.2
63,J. Crawford | R. Felton | P. Pierce | M. Speights,LAC,2016-17,14,120.1,234,238,94.3,+5.3,-1.5,+.071,+4.0,+9.4,+.030,+.095,-9.4,-14.4,+.049,+5.2
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,K. Irving | L. James | J. Smith | T. Thompson,CLE,2016-17,33,573.3,1154,1155,96.7,-2.2,-2.9,-.009,+4.3,+7.6,+.041,+.016,+5.4,+6.9,+.014,+5.2
67,B. Biyombo | A. Gordon | E. Payton | T. Ross,ORL,2016-17,14,119.9,237,239,95.3,+4.1,+5.0,+.021,-1.2,+5.3,-.120,+.011,-1.9,+4.4,-.214,+5.1
68,L. Deng | T. Mozgov | D. Russell | N. Young,LAL,2016-17,32,505.3,1014,1018,96.5,+1.3,+3.2,-.001,+4.4,+4.8,+.090,+.021,-1.9,-3.4,+.031,+5.1
69,P. Beverley | S. Dekker | E. Gordon | M. Harrell,HOU,2016-17,25,132.8,262,256,93.6,+1.3,+7.9,-.026,+5.5,+14.7,+.010,-0.001,-3.1,+1.4,-.181,+5.1
70,M. Kidd-Gilchrist | K. Walker | M. Williams | C. Zeller,CHO,2016-17,50,858.7,1687,1711,95.0,+0.6,+2.0,-.004,-3.2,-5.8,-.035,-0.023,+7.2,+8.4,+.022,+5.1
71,C. Felício | D. McDermott | N. Mirotić | D. Wade,CHI,2016-17,27,191.3,379,380,95.2,-1.0,-4.8,+.011,+1.6,-3.1,+.088,+.023,+5.3,+4.8,+.055,+5.0
72,G. Antetokounmpo | J. Parker | M. Plumlee | T. Snell,MIL,2016-17,16,150.5,304,306,97.3,+5.5,-5.3,+.095,-2.2,-3.4,-.033,+.085,-3.8,-1.5,-.123,+5.0
73,K. Caldwell-Pope | J. Leuer | M. Morris | I. Smith,DET,2016-17,49,286.8,557,570,94.3,+4.3,+9.1,+.005,+1.4,+1.7,+.033,+.008,-5.0,-4.2,-.119,+5.0
74,D. Lillard | C. McCollum | E. Turner | N. Vonleh,POR,2016-17,21,141.5,282,282,95.7,+4.3,+10.6,-.006,-1.8,+0.4,-.070,-0.022,-1.8,0.0,-.102,+5.0
75,A. Aminu | A. Crabbe | M. Harkless | C. McCollum,POR,2016-17,33,212.9,437,441,99.0,+1.0,-3.8,+.030,+0.5,-2.7,+.063,+.036,+2.3,+4.6,-.052,+4.9
76,W. Chandler | D. Gallinari | G. Harris | E. Mudiay,DEN,2016-17,19,244.9,501,498,97.9,+1.1,-4.3,+.037,-0.5,+1.0,-.030,+.038,+3.1,+3.5,+.018,+4.9
77,W. Chandler | G. Harris | N. Jokić | E. Mudiay,DEN,2016-17,21,236.1,481,478,97.5,+2.4,-2.6,+.042,+0.5,+2.3,-.013,+.047,+0.3,+0.9,-.020,+4.9
78,D. Cousins | A. Davis | T. Frazier | J. Holiday,NOP,2016-17,10,107.6,222,219,98.4,-2.4,-2.1,-.016,+3.0,+1.9,+.078,+.003,+6.6,+7.0,+.059,+4.9
79,D. Cousins | A. Davis | J. Holiday | E. Moore,NOP,2016-17,15,106.6,218,214,97.3,-2.6,-8.1,+.012,-4.3,-2.4,-.128,-0.008,+14.4,+10.1,+.217,+4.9
80,R. Covington | E. İlyasova | T. McConnell | N. Stauskas,PHI,2016-17,38,309.7,637,629,98.1,+1.1,+0.6,+.009,+5.2,+12.1,+.035,+.038,-2.4,-2.3,-.031,+4.9
81,A. Crabbe | M. Harkless | D. Lillard | M. Plumlee,POR,2016-17,39,236.5,481,491,98.6,+3.9,-2.3,+.058,+2.4,+1.8,+.072,+.074,-5.4,-4.7,-.055,+4.9
82,K. Dunn | S. Muhammad | K. Towns | A. Wiggins,MIN,2016-17,38,103.4,211,216,99.1,+2.8,-6.4,+.064,-3.5,-6.5,-.045,+.048,+2.7,+5.2,-.055,+4.8
83,B. Biyombo | E. Fournier | J. Green | E. Payton,ORL,2016-17,31,110.9,227,232,99.3,+2.5,-3.3,+.045,+1.5,-2.4,+.078,+.055,-1.8,-1.2,-.037,+4.8
84,E. Bledsoe | D. Booker | P. Tucker | T. Warren,PHO,2016-17,35,261.2,541,541,99.4,-0.6,+6.3,-.040,-2.2,-3.7,-.034,-0.056,+8.1,+7.9,+.051,+4.8
85,K. Caldwell-Pope | T. Harris | J. Leuer | I. Smith,DET,2016-17,45,221.4,452,449,97.7,+5.1,+1.2,+.051,-0.9,-2.8,+.003,+.045,-4.3,-2.6,-.090,+4.8
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,R. Hollis-Jefferson | C. LeVert | J. Lin | B. Lopez,BRK,2016-17,26,384.8,832,838,104.2,-1.5,-4.2,+.005,+3.2,+7.2,+.017,+.026,+4.6,+4.3,+.052,+4.7
89,N. Bjelica | K. Dunn | Z. LaVine | S. Muhammad,MIN,2016-17,33,234.5,446,453,92.0,+3.5,+11.8,-.020,+1.5,-0.5,+.059,-0.019,-3.7,-5.7,+.027,+4.7
90,A. Davis | T. Frazier | S. Hill | E. Moore,NOP,2016-17,32,265.4,545,545,98.6,+0.9,-7.2,+.048,-1.7,-6.1,+.024,+.043,+4.4,+7.0,-.055,+4.6
91,T. Ariza | C. Capela | E. Gordon | J. Harden,HOU,2016-17,56,445.4,893,926,98.0,-1.9,+0.2,-.022,+3.7,+11.1,+.002,-0.001,+4.7,+5.5,+.021,+4.6
92,L. Babbitt | G. Dragić | R. McGruder | D. Waiters,MIA,2016-17,28,271.8,543,544,96.0,+1.2,-1.5,+.021,+5.0,+6.5,+.098,+.050,-2.7,-3.3,-.015,+4.6
93,W. Chandler | D. Gallinari | G. Harris | J. Nelson,DEN,2016-17,25,250.5,527,520,100.3,+2.9,+3.0,+.016,-0.7,+1.9,-.051,+.010,-0.5,-4.2,+.115,+4.6
94,D. Cunningham | A. Davis | B. Hield | J. Holiday,NOP,2016-17,20,259.0,518,515,95.7,+0.7,-1.7,+.017,+3.8,+0.8,+.128,+.039,-0.7,-1.4,+.029,+4.6
95,D. Cunningham | S. Hill | J. Holiday | E. Moore,NOP,2016-17,33,118.9,242,254,100.1,+2.0,+0.6,+.019,-4.4,-9.5,-.057,-0.006,+5.0,+7.7,-.029,+4.5
96,H. Barnes | S. Curry | W. Matthews | S. Mejri,DAL,2016-17,47,257.7,488,489,91.0,+3.1,+3.7,+.018,+3.7,+7.6,+.028,+.037,-5.5,-5.1,-.060,+4.5
97,W. Ellington | J. Johnson | T. Johnson | H. Whiteside,MIA,2016-17,38,181.8,367,358,95.7,+4.5,-0.2,+.054,+0.3,+0.6,.000,+.055,-4.9,-2.8,-.114,+4.5
98,A. Aminu | D. Lillard | M. Plumlee | E. Turner,POR,2016-17,26,141.8,274,276,93.1,+2.1,-0.4,+.026,-1.4,-3.8,.000,+.019,+1.6,-0.2,+.062,+4.4
99,D. Augustin | E. Fournier | A. Gordon | N. Vučević,ORL,2016-17,35,126.4,250,250,95.0,+4.8,+5.2,+.028,+2.0,-2.0,+.090,+.036,-7.2,-9.2,-.022,+4.4
100,M. Barnes | D. Collison | D. Cousins | G. Temple,SAC,2016-17,30,132.3,267,252,94.1,+1.0,-5.2,+.039,-1.7,-6.0,+.004,+.032,+4.0,+5.7,-.003,+4.4
101,N. Batum | M. Belinelli | F. Kaminsky | C. Zeller,CHO,2016-17,30,108.9,230,215,98.1,+0.5,-2.7,+.022,+1.8,+1.5,+.036,+.035,+1.6,-0.6,+.093,+4.4
102,A. Baynes | T. Harris | S. Johnson | J. Leuer,DET,2016-17,31,150.1,289,295,93.4,+8.0,+6.3,+.059,-6.7,-16.3,-.071,+.018,-4.9,-6.5,+.024,+4.4
103,B. Bogdanović | S. Dinwiddie | R. Hollis-Jefferson | B. Lopez,BRK,2016-17,10,108.3,229,229,101.5,-1.7,-7.0,+.015,+0.9,+3.1,-.005,+.024,+7.0,+7.4,+.047,+4.4
