,id,group,pos,name,season,GroupYear
691,201959_2016-17,4,PF,Taj Gibson,2016-17,Group 4 (2016-17)
692,203077_2016-17,4,SF,Michael Kidd-Gilchrist,2016-17,Group 4 (2016-17)
693,203469_2016-17,10,C,Cody Zeller,2016-17,Group 10 (2016-17)
694,203524_2016-17,7,SF,Solomon Hill,2016-17,Group 7 (2016-17)
695,2199_2016-17,10,C,Tyson Chandler,2016-17,Group 10 (2016-17)
696,201584_2016-17,1,SG,Courtney Lee,2016-17,Group 1 (2016-17)
697,202083_2016-17,7,SG,Wesley Matthews,2016-17,Group 7 (2016-17)
698,203090_2016-17,4,SF,Maurice Harkless,2016-17,Group 4 (2016-17)
699,2207_2016-17,9,SF,Joe Johnson,2016-17,Group 9 (2016-17)
700,2216_2016-17,10,PF,Zach Randolph,2016-17,Group 10 (2016-17)
701,203999_2016-17,10,C,Nikola Jokic,2016-17,Group 10 (2016-17)
702,1626163_2016-17,7,C,Frank Kaminsky,2016-17,Group 7 (2016-17)
703,2225_2016-17,1,PG,Tony Parker,2016-17,Group 1 (2016-17)
704,201588_2016-17,7,PG,George Hill,2016-17,Group 7 (2016-17)
705,1626204_2016-17,4,PF,Larry Nance Jr.,2016-17,Group 4 (2016-17)
706,2440_2016-17,9,SF,Matt Barnes,2016-17,Group 9 (2016-17)
707,2730_2016-17,4,C,Dwight Howard,2016-17,Group 4 (2016-17)
708,200755_2016-17,1,SG,JJ Redick,2016-17,Group 1 (2016-17)
709,201163_2016-17,7,SF,Wilson Chandler,2016-17,Group 7 (2016-17)
710,201568_2016-17,7,SF,Danilo Gallinari,2016-17,Group 7 (2016-17)
711,201569_2016-17,7,SG,Eric Gordon,2016-17,Group 7 (2016-17)
712,201572_2016-17,10,C,Brook Lopez,2016-17,Group 10 (2016-17)
713,203552_2016-17,1,PG,Seth Curry,2016-17,Group 1 (2016-17)
714,204001_2016-17,10,PF,Kristaps Porzingis,2016-17,Group 10 (2016-17)
715,204038_2016-17,0,PG,Langston Galloway,2016-17,Group 0 (2016-17)
716,2544_2016-17,2,SF,LeBron James,2016-17,Group 2 (2016-17)
717,200768_2016-17,2,PG,Kyle Lowry,2016-17,Group 2 (2016-17)
718,201144_2016-17,2,PG,Mike Conley,2016-17,Group 2 (2016-17)
719,202339_2016-17,2,PG,Eric Bledsoe,2016-17,Group 2 (2016-17)
720,203507_2016-17,2,SF,Giannis Antetokounmpo,2016-17,Group 2 (2016-17)
721,2546_2016-17,2,SF,Carmelo Anthony,2016-17,Group 2 (2016-17)
722,202681_2016-17,2,PG,Kyrie Irving,2016-17,Group 2 (2016-17)
723,2548_2016-17,2,SG,Dwyane Wade,2016-17,Group 2 (2016-17)
724,201142_2016-17,2,PF,Kevin Durant,2016-17,Group 2 (2016-17)
725,203994_2016-17,4,C,Jusuf Nurkic,2016-17,Group 4 (2016-17)
726,2594_2016-17,9,SG,Kyle Korver,2016-17,Group 9 (2016-17)
727,2754_2016-17,4,SG,Tony Allen,2016-17,Group 4 (2016-17)
728,201583_2016-17,7,PF,Ryan Anderson,2016-17,Group 7 (2016-17)
729,201945_2016-17,9,SG,Gerald Henderson,2016-17,Group 9 (2016-17)
730,201949_2016-17,7,PF,James Johnson,2016-17,Group 7 (2016-17)
731,201951_2016-17,1,PG,Ty Lawson,2016-17,Group 1 (2016-17)
732,201980_2016-17,9,SG,Danny Green,2016-17,Group 9 (2016-17)
733,202335_2016-17,4,PF,Patrick Patterson,2016-17,Group 4 (2016-17)
734,202699_2016-17,7,PF,Tobias Harris,2016-17,Group 7 (2016-17)
735,203476_2016-17,10,PF,Gorgui Dieng,2016-17,Group 10 (2016-17)
736,2738_2016-17,4,SF,Andre Iguodala,2016-17,Group 4 (2016-17)
737,201943_2016-17,1,PG,Brandon Jennings,2016-17,Group 1 (2016-17)
738,201960_2016-17,4,SF,DeMarre Carroll,2016-17,Group 4 (2016-17)
739,2749_2016-17,1,PG,Jameer Nelson,2016-17,Group 1 (2016-17)
740,200757_2016-17,9,SF,Thabo Sefolosha,2016-17,Group 9 (2016-17)
741,202323_2016-17,9,SF,Evan Turner,2016-17,Group 9 (2016-17)
742,202703_2016-17,9,PF,Nikola Mirotic,2016-17,Group 9 (2016-17)
743,202714_2016-17,1,PG,Shelvin Mack,2016-17,Group 1 (2016-17)
744,203932_2016-17,7,SF,Aaron Gordon,2016-17,Group 7 (2016-17)
745,204060_2016-17,9,SF,Joe Ingles,2016-17,Group 9 (2016-17)
746,1626181_2016-17,0,SG,Norman Powell,2016-17,Group 0 (2016-17)
747,2772_2016-17,7,SF,Trevor Ariza,2016-17,Group 7 (2016-17)
748,200782_2016-17,4,SF,P.J. Tucker,2016-17,Group 4 (2016-17)
749,203459_2016-17,1,SG,Allen Crabbe,2016-17,Group 1 (2016-17)
750,203500_2016-17,10,C,Steven Adams,2016-17,Group 10 (2016-17)
751,101107_2016-17,7,PF,Marvin Williams,2016-17,Group 7 (2016-17)
752,101162_2016-17,10,C,Marcin Gortat,2016-17,Group 10 (2016-17)
753,201143_2016-17,10,C,Al Horford,2016-17,Group 10 (2016-17)
754,202693_2016-17,10,PF,Markieff Morris,2016-17,Group 10 (2016-17)
755,203109_2016-17,7,SF,Jae Crowder,2016-17,Group 7 (2016-17)
756,203935_2016-17,7,SG,Marcus Smart,2016-17,Group 7 (2016-17)
757,101108_2016-17,7,PG,Chris Paul,2016-17,Group 7 (2016-17)
758,1626144_2016-17,7,PG,Emmanuel Mudiay,2016-17,Group 7 (2016-17)
759,1626161_2016-17,3,C,Willie Cauley-Stein,2016-17,Group 3 (2016-17)
760,101114_2016-17,1,PG,Deron Williams,2016-17,Group 1 (2016-17)
761,200752_2016-17,2,SF,Rudy Gay,2016-17,Group 2 (2016-17)
762,101141_2016-17,7,PF,Ersan Ilyasova,2016-17,Group 7 (2016-17)
763,203210_2016-17,4,PF,JaMychal Green,2016-17,Group 4 (2016-17)
764,203903_2016-17,7,SG,Jordan Clarkson,2016-17,Group 7 (2016-17)
765,204456_2016-17,1,PG,T.J. McConnell,2016-17,Group 1 (2016-17)
766,200746_2016-17,10,PF,LaMarcus Aldridge,2016-17,Group 10 (2016-17)
767,201609_2016-17,2,PG,Goran Dragic,2016-17,Group 2 (2016-17)
768,201950_2016-17,2,PG,Jrue Holiday,2016-17,Group 2 (2016-17)
769,203084_2016-17,2,PF,Harrison Barnes,2016-17,Group 2 (2016-17)
770,203095_2016-17,7,SG,Evan Fournier,2016-17,Group 7 (2016-17)
771,203484_2016-17,7,SG,Kentavious Caldwell-Pope,2016-17,Group 7 (2016-17)
772,200765_2016-17,4,PG,Rajon Rondo,2016-17,Group 4 (2016-17)
773,203914_2016-17,7,SG,Gary Harris,2016-17,Group 7 (2016-17)
774,203925_2016-17,0,SG,Joe Harris,2016-17,Group 0 (2016-17)
775,1627747_2016-17,9,SF,Caris LeVert,2016-17,Group 9 (2016-17)
776,200794_2016-17,10,PF,Paul Millsap,2016-17,Group 10 (2016-17)
777,201188_2016-17,10,C,Marc Gasol,2016-17,Group 10 (2016-17)
778,203471_2016-17,2,PG,Dennis Schroder,2016-17,Group 2 (2016-17)
779,203952_2016-17,2,SF,Andrew Wiggins,2016-17,Group 2 (2016-17)
780,1626157_2016-17,10,C,Karl-Anthony Towns,2016-17,Group 10 (2016-17)
781,201152_2016-17,3,PF,Thaddeus Young,2016-17,Group 3 (2016-17)
782,201586_2016-17,10,PF,Serge Ibaka,2016-17,Group 10 (2016-17)
783,202734_2016-17,9,SG,ETwaun Moore,2016-17,Group 9 (2016-17)
784,203460_2016-17,4,SF,Andre Roberson,2016-17,Group 4 (2016-17)
785,203503_2016-17,1,SG,Tony Snell,2016-17,Group 1 (2016-17)
786,201565_2016-17,2,PG,Derrick Rose,2016-17,Group 2 (2016-17)
787,201933_2016-17,10,PF,Blake Griffin,2016-17,Group 10 (2016-17)
788,202691_2016-17,2,SG,Klay Thompson,2016-17,Group 2 (2016-17)
789,1626156_2016-17,7,PG,DAngelo Russell,2016-17,Group 7 (2016-17)
790,201587_2016-17,7,SG,Nicolas Batum,2016-17,Group 7 (2016-17)
791,203490_2016-17,7,SF,Otto Porter Jr.,2016-17,Group 7 (2016-17)
792,201599_2016-17,10,C,DeAndre Jordan,2016-17,Group 10 (2016-17)
793,202330_2016-17,2,SF,Gordon Hayward,2016-17,Group 2 (2016-17)
794,203497_2016-17,10,C,Rudy Gobert,2016-17,Group 10 (2016-17)
795,203967_2016-17,7,PF,Dario Saric,2016-17,Group 7 (2016-17)
796,201935_2016-17,2,PG,James Harden,2016-17,Group 2 (2016-17)
797,201942_2016-17,2,SG,DeMar DeRozan,2016-17,Group 2 (2016-17)
798,202695_2016-17,2,SF,Kawhi Leonard,2016-17,Group 2 (2016-17)
799,202710_2016-17,2,SF,Jimmy Butler,2016-17,Group 2 (2016-17)
800,201937_2016-17,7,PG,Ricky Rubio,2016-17,Group 7 (2016-17)
801,203486_2016-17,4,C,Mason Plumlee,2016-17,Group 4 (2016-17)
802,203496_2016-17,7,SF,Robert Covington,2016-17,Group 7 (2016-17)
803,203506_2016-17,7,SG,Victor Oladipo,2016-17,Group 7 (2016-17)
804,1626167_2016-17,10,C,Myles Turner,2016-17,Group 10 (2016-17)
805,201952_2016-17,7,PG,Jeff Teague,2016-17,Group 7 (2016-17)
806,201954_2016-17,1,PG,Darren Collison,2016-17,Group 1 (2016-17)
807,202329_2016-17,7,PF,Al-Farouq Aminu,2016-17,Group 7 (2016-17)
808,201988_2016-17,0,PG,Patty Mills,2016-17,Group 0 (2016-17)
809,202696_2016-17,10,C,Nikola Vucevic,2016-17,Group 10 (2016-17)
810,203930_2016-17,7,SG,Sean Kilpatrick,2016-17,Group 7 (2016-17)
811,202322_2016-17,2,PG,John Wall,2016-17,Group 2 (2016-17)
812,202689_2016-17,2,PG,Kemba Walker,2016-17,Group 2 (2016-17)
813,203078_2016-17,2,SG,Bradley Beal,2016-17,Group 2 (2016-17)
814,202326_2016-17,10,C,DeMarcus Cousins,2016-17,Group 10 (2016-17)
815,202331_2016-17,2,SF,Paul George,2016-17,Group 2 (2016-17)
816,203076_2016-17,10,C,Anthony Davis,2016-17,Group 10 (2016-17)
817,202340_2016-17,7,SG,Avery Bradley,2016-17,Group 7 (2016-17)
818,202355_2016-17,4,C,Hassan Whiteside,2016-17,Group 4 (2016-17)
819,202694_2016-17,7,SF,Marcus Morris Sr.,2016-17,Group 7 (2016-17)
820,203145_2016-17,7,SF,Kent Bazemore,2016-17,Group 7 (2016-17)
821,203501_2016-17,7,SG,Tim Hardaway Jr.,2016-17,Group 7 (2016-17)
822,203901_2016-17,2,PG,Elfrid Payton,2016-17,Group 2 (2016-17)
823,204020_2016-17,7,PG,Tyler Johnson,2016-17,Group 7 (2016-17)
824,202344_2016-17,4,PF,Trevor Booker,2016-17,Group 4 (2016-17)
825,202685_2016-17,4,C,Jonas Valanciunas,2016-17,Group 4 (2016-17)
826,203083_2016-17,4,C,Andre Drummond,2016-17,Group 4 (2016-17)
827,203200_2016-17,0,SG,Justin Holiday,2016-17,Group 0 (2016-17)
828,203944_2016-17,4,PF,Julius Randle,2016-17,Group 4 (2016-17)
829,202397_2016-17,1,PG,Ish Smith,2016-17,Group 1 (2016-17)
830,203110_2016-17,10,PF,Draymond Green,2016-17,Group 10 (2016-17)
831,203897_2016-17,2,SG,Zach LaVine,2016-17,Group 2 (2016-17)
832,203953_2016-17,2,PF,Jabari Parker,2016-17,Group 2 (2016-17)
833,202684_2016-17,10,C,Tristan Thompson,2016-17,Group 10 (2016-17)
834,203521_2016-17,1,PG,Matthew Dellavedova,2016-17,Group 1 (2016-17)
835,203933_2016-17,7,SF,T.J. Warren,2016-17,Group 7 (2016-17)
836,1626196_2016-17,1,SG,Josh Richardson,2016-17,Group 1 (2016-17)
837,202688_2016-17,1,SG,Brandon Knight,2016-17,Group 1 (2016-17)
838,203512_2016-17,5,C,Lucas Nogueira,2016-17,Group 5 (2016-17)
839,1626158_2016-17,3,C,Richaun Holmes,2016-17,Group 3 (2016-17)
840,1627737_2016-17,0,PF,Marquese Chriss,2016-17,Group 0 (2016-17)
841,203079_2016-17,2,SG,Dion Waiters,2016-17,Group 2 (2016-17)
842,203093_2016-17,7,PF,Terrence Jones,2016-17,Group 7 (2016-17)
843,203584_2016-17,0,SG,Troy Daniels,2016-17,Group 0 (2016-17)
844,203081_2016-17,2,PG,Damian Lillard,2016-17,Group 2 (2016-17)
845,203468_2016-17,2,SG,CJ McCollum,2016-17,Group 2 (2016-17)
846,101109_2016-17,1,PG,Raymond Felton,2016-17,Group 1 (2016-17)
847,201158_2016-17,0,SG,Marco Belinelli,2016-17,Group 0 (2016-17)
848,202498_2016-17,0,PF,Lance Thomas,2016-17,Group 0 (2016-17)
849,203516_2016-17,0,SF,James Ennis III,2016-17,Group 0 (2016-17)
850,203922_2016-17,0,SF,Glenn Robinson III,2016-17,Group 0 (2016-17)
851,1626155_2016-17,0,PF,Sam Dekker,2016-17,Group 0 (2016-17)
852,1627786_2016-17,0,SF,Troy Williams,2016-17,Group 0 (2016-17)
853,1627827_2016-17,5,PF,Dorian Finney-Smith,2016-17,Group 5 (2016-17)
854,1717_2016-17,7,PF,Dirk Nowitzki,2016-17,Group 7 (2016-17)
855,201967_2016-17,7,PF,Dante Cunningham,2016-17,Group 7 (2016-17)
856,202720_2016-17,7,PF,Jon Leuer,2016-17,Group 7 (2016-17)
857,1891_2016-17,0,SG,Jason Terry,2016-17,Group 0 (2016-17)
858,2399_2016-17,0,SF,Mike Dunleavy,2016-17,Group 0 (2016-17)
859,2733_2016-17,0,PG,Shaun Livingston,2016-17,Group 0 (2016-17)
860,200826_2016-17,1,PG,J.J. Barea,2016-17,Group 1 (2016-17)
861,201147_2016-17,0,SF,Corey Brewer,2016-17,Group 0 (2016-17)
862,201155_2016-17,0,PG,Rodney Stuckey,2016-17,Group 0 (2016-17)
863,202692_2016-17,0,SG,Alec Burks,2016-17,Group 0 (2016-17)
864,203107_2016-17,0,SG,Tomas Satoransky,2016-17,Group 0 (2016-17)
865,203138_2016-17,0,SG,Hollis Thompson,2016-17,Group 0 (2016-17)
866,203493_2016-17,0,SF,Reggie Bullock,2016-17,Group 0 (2016-17)
867,203546_2016-17,0,SG,Ian Clark,2016-17,Group 0 (2016-17)
868,203957_2016-17,0,PG,Dante Exum,2016-17,Group 0 (2016-17)
869,1626169_2016-17,0,SF,Stanley Johnson,2016-17,Group 0 (2016-17)
870,1626170_2016-17,0,PG,Jerian Grant,2016-17,Group 0 (2016-17)
871,1627756_2016-17,0,SG,Denzel Valentine,2016-17,Group 0 (2016-17)
872,1627758_2016-17,0,SG,Ron Baker,2016-17,Group 0 (2016-17)
873,1627759_2016-17,0,SF,Jaylen Brown,2016-17,Group 0 (2016-17)
874,1627789_2016-17,0,SF,Timothe Luwawu-Cabarrot,2016-17,Group 0 (2016-17)
875,1627884_2016-17,5,SF,Derrick Jones Jr.,2016-17,Group 5 (2016-17)
876,1938_2016-17,6,SG,Manu Ginobili,2016-17,Group 6 (2016-17)
877,201601_2016-17,8,SF,Luc Mbah a Moute,2016-17,Group 8 (2016-17)
878,203487_2016-17,0,PG,Michael Carter-Williams,2016-17,Group 0 (2016-17)
879,1626150_2016-17,0,PG,Andrew Harrison,2016-17,Group 0 (2016-17)
880,1627752_2016-17,0,SF,Taurean Prince,2016-17,Group 0 (2016-17)
881,2037_2016-17,1,SG,Jamal Crawford,2016-17,Group 1 (2016-17)
882,101145_2016-17,1,SG,Monta Ellis,2016-17,Group 1 (2016-17)
883,101150_2016-17,1,SG,Lou Williams,2016-17,Group 1 (2016-17)
884,203082_2016-17,1,SF,Terrence Ross,2016-17,Group 1 (2016-17)
885,203085_2016-17,1,SG,Austin Rivers,2016-17,Group 1 (2016-17)
886,1627812_2016-17,1,PG,Yogi Ferrell,2016-17,Group 1 (2016-17)
887,1626143_2016-17,4,C,Jahlil Okafor,2016-17,Group 4 (2016-17)
888,2200_2016-17,4,C,Pau Gasol,2016-17,Group 4 (2016-17)
889,2210_2016-17,0,SF,Richard Jefferson,2016-17,Group 0 (2016-17)
890,201145_2016-17,0,PF,Jeff Green,2016-17,Group 0 (2016-17)
891,201162_2016-17,1,PF,Jared Dudley,2016-17,Group 1 (2016-17)
892,201575_2016-17,5,SG,Brandon Rush,2016-17,Group 5 (2016-17)
893,204025_2016-17,1,PG,Tim Frazier,2016-17,Group 1 (2016-17)
894,1627750_2016-17,1,SG,Jamal Murray,2016-17,Group 1 (2016-17)
895,1627785_2016-17,0,PG,Isaiah Whitehead,2016-17,Group 0 (2016-17)
896,200771_2016-17,1,PG,Sergio Rodriguez,2016-17,Group 1 (2016-17)
897,201956_2016-17,0,PF,Omri Casspi,2016-17,Group 0 (2016-17)
898,201961_2016-17,0,SG,Wayne Ellington,2016-17,Group 0 (2016-17)
899,203585_2016-17,0,SG,Rodney McGruder,2016-17,Group 0 (2016-17)
900,203915_2016-17,1,PG,Spencer Dinwiddie,2016-17,Group 1 (2016-17)
901,203918_2016-17,7,SG,Rodney Hood,2016-17,Group 7 (2016-17)
902,203926_2016-17,0,SF,Doug McDermott,2016-17,Group 0 (2016-17)
903,1627741_2016-17,1,SG,Buddy Hield,2016-17,Group 1 (2016-17)
904,2403_2016-17,3,C,Nene,2016-17,Group 3 (2016-17)
905,2585_2016-17,3,C,Zaza Pachulia,2016-17,Group 3 (2016-17)
906,202328_2016-17,4,C,Greg Monroe,2016-17,Group 4 (2016-17)
907,203482_2016-17,3,C,Kelly Olynyk,2016-17,Group 3 (2016-17)
908,2736_2016-17,9,SF,Luol Deng,2016-17,Group 9 (2016-17)
909,2747_2016-17,9,SG,JR Smith,2016-17,Group 9 (2016-17)
910,202697_2016-17,1,SG,Iman Shumpert,2016-17,Group 1 (2016-17)
911,202704_2016-17,7,PG,Reggie Jackson,2016-17,Group 7 (2016-17)
912,202709_2016-17,1,PG,Cory Joseph,2016-17,Group 1 (2016-17)
913,202711_2016-17,7,SF,Bojan Bogdanovic,2016-17,Group 7 (2016-17)
914,203917_2016-17,1,SG,Nik Stauskas,2016-17,Group 1 (2016-17)
915,1627763_2016-17,9,SG,Malcolm Brogdon,2016-17,Group 9 (2016-17)
916,2449_2016-17,5,PF,Luis Scola,2016-17,Group 5 (2016-17)
917,2744_2016-17,5,C,Al Jefferson,2016-17,Group 5 (2016-17)
918,203112_2016-17,5,PF,Quincy Acy,2016-17,Group 5 (2016-17)
919,203530_2016-17,5,C,Joffrey Lauvergne,2016-17,Group 5 (2016-17)
920,1626257_2016-17,11,C,Salah Mejri,2016-17,Group 11 (2016-17)
921,202738_2016-17,2,PG,Isaiah Thomas,2016-17,Group 2 (2016-17)
922,1626164_2016-17,2,SG,Devin Booker,2016-17,Group 2 (2016-17)
923,201566_2016-17,2,PG,Russell Westbrook,2016-17,Group 2 (2016-17)
924,2561_2016-17,3,C,David West,2016-17,Group 3 (2016-17)
925,203382_2016-17,3,C,Aron Baynes,2016-17,Group 3 (2016-17)
926,203473_2016-17,3,C,Dewayne Dedmon,2016-17,Group 3 (2016-17)
927,203937_2016-17,0,SF,Kyle Anderson,2016-17,Group 0 (2016-17)
928,2564_2016-17,5,PF,Boris Diaw,2016-17,Group 5 (2016-17)
929,101135_2016-17,3,PF,David Lee,2016-17,Group 3 (2016-17)
930,201600_2016-17,3,C,Omer Asik,2016-17,Group 3 (2016-17)
931,201973_2016-17,0,PF,Jonas Jerebko,2016-17,Group 0 (2016-17)
932,202337_2016-17,5,SF,Luke Babbitt,2016-17,Group 5 (2016-17)
933,202357_2016-17,0,PF,Nemanja Bjelica,2016-17,Group 0 (2016-17)
934,203141_2016-17,5,PF,Mirza Teletovic,2016-17,Group 5 (2016-17)
935,203186_2016-17,3,C,Willie Reed,2016-17,Group 3 (2016-17)
936,203943_2016-17,5,PF,Noah Vonleh,2016-17,Group 5 (2016-17)
937,1626168_2016-17,5,PF,Trey Lyles,2016-17,Group 5 (2016-17)
938,1626245_2016-17,3,C,Cristiano Felicio,2016-17,Group 3 (2016-17)
939,1627734_2016-17,5,PF,Domantas Sabonis,2016-17,Group 5 (2016-17)
940,1627835_2016-17,0,SF,Paul Zipser,2016-17,Group 0 (2016-17)
941,1627855_2016-17,5,PF,Okaro White,2016-17,Group 5 (2016-17)
942,2571_2016-17,0,SG,Leandro Barbosa,2016-17,Group 0 (2016-17)
943,101181_2016-17,0,PG,Jose Calderon,2016-17,Group 0 (2016-17)
944,201627_2016-17,0,SG,Anthony Morrow,2016-17,Group 0 (2016-17)
945,202732_2016-17,0,SG,DeAndre Liggins,2016-17,Group 0 (2016-17)
946,203518_2016-17,0,SG,Alex Abrines,2016-17,Group 0 (2016-17)
947,203902_2016-17,0,PG,Semaj Christon,2016-17,Group 0 (2016-17)
948,1626179_2016-17,0,PG,Terry Rozier,2016-17,Group 0 (2016-17)
949,1627775_2016-17,0,SG,Patrick McCaw,2016-17,Group 0 (2016-17)
950,1627851_2016-17,0,SF,Mindaugas Kuzminskas,2016-17,Group 0 (2016-17)
951,201156_2016-17,7,SG,Nick Young,2016-17,Group 7 (2016-17)
952,201167_2016-17,1,SG,Arron Afflalo,2016-17,Group 1 (2016-17)
953,203115_2016-17,7,SG,Will Barton,2016-17,Group 7 (2016-17)
954,2734_2016-17,0,PG,Devin Harris,2016-17,Group 0 (2016-17)
955,2757_2016-17,0,PG,Beno Udrih,2016-17,Group 0 (2016-17)
956,201166_2016-17,0,PG,Aaron Brooks,2016-17,Group 0 (2016-17)
957,203613_2016-17,0,SG,Jonathon Simmons,2016-17,Group 0 (2016-17)
958,1626166_2016-17,0,PG,Cameron Payne,2016-17,Group 0 (2016-17)
959,1626185_2016-17,5,PF,Jarell Martin,2016-17,Group 5 (2016-17)
960,1627098_2016-17,0,PG,Malcolm Delaney,2016-17,Group 0 (2016-17)
961,1626178_2016-17,9,SF,Rondae Hollis-Jefferson,2016-17,Group 9 (2016-17)
962,201939_2016-17,2,PG,Stephen Curry,2016-17,Group 2 (2016-17)
963,101112_2016-17,5,C,Channing Frye,2016-17,Group 5 (2016-17)
964,202389_2016-17,3,C,Timofey Mozgov,2016-17,Group 3 (2016-17)
965,202683_2016-17,3,C,Enes Kanter,2016-17,Group 3 (2016-17)
966,1627746_2016-17,3,PF,Skal Labissiere,2016-17,Group 3 (2016-17)
967,101133_2016-17,3,C,Ian Mahinmi,2016-17,Group 3 (2016-17)
968,202324_2016-17,4,PF,Derrick Favors,2016-17,Group 4 (2016-17)
969,203457_2016-17,3,C,Nerlens Noel,2016-17,Group 3 (2016-17)
970,101161_2016-17,3,PF,Amir Johnson,2016-17,Group 3 (2016-17)
971,201579_2016-17,3,C,Roy Hibbert,2016-17,Group 3 (2016-17)
972,201582_2016-17,3,C,Alexis Ajinca,2016-17,Group 3 (2016-17)
973,201585_2016-17,3,C,Kosta Koufos,2016-17,Group 3 (2016-17)
974,203124_2016-17,3,C,Kyle OQuinn,2016-17,Group 3 (2016-17)
975,203488_2016-17,0,C,Mike Muscala,2016-17,Group 0 (2016-17)
976,203924_2016-17,5,PF,Jerami Grant,2016-17,Group 5 (2016-17)
977,204028_2016-17,3,C,Tarik Black,2016-17,Group 3 (2016-17)
978,1626210_2016-17,3,C,Alan Williams,2016-17,Group 3 (2016-17)
979,203991_2016-17,4,C,Clint Capela,2016-17,Group 4 (2016-17)
980,200751_2016-17,0,SG,Randy Foye,2016-17,Group 0 (2016-17)
981,201196_2016-17,0,PG,Ramon Sessions,2016-17,Group 0 (2016-17)
982,201228_2016-17,0,PG,C.J. Watson,2016-17,Group 0 (2016-17)
983,201571_2016-17,0,PG,D.J. Augustin,2016-17,Group 0 (2016-17)
984,201977_2016-17,0,SG,Marcus Thornton,2016-17,Group 0 (2016-17)
985,202682_2016-17,5,PF,Derrick Williams,2016-17,Group 5 (2016-17)
986,202718_2016-17,0,SF,Chandler Parsons,2016-17,Group 0 (2016-17)
987,203463_2016-17,0,SG,Ben McLemore,2016-17,Group 0 (2016-17)
988,203477_2016-17,0,SG,Isaiah Canaan,2016-17,Group 0 (2016-17)
989,203498_2016-17,5,SF,Shabazz Muhammad,2016-17,Group 5 (2016-17)
990,1626145_2016-17,0,PG,Tyus Jones,2016-17,Group 0 (2016-17)
991,1626147_2016-17,0,SF,Justin Anderson,2016-17,Group 0 (2016-17)
992,1626209_2016-17,0,SF,Mario Hezonja,2016-17,Group 0 (2016-17)
993,202066_2016-17,9,SG,Garrett Temple,2016-17,Group 9 (2016-17)
994,201976_2016-17,1,SG,Patrick Beverley,2016-17,Group 1 (2016-17)
995,202391_2016-17,7,PG,Jeremy Lin,2016-17,Group 7 (2016-17)
996,203114_2016-17,7,SF,Khris Middleton,2016-17,Group 7 (2016-17)
997,201149_2016-17,4,C,Joakim Noah,2016-17,Group 4 (2016-17)
998,202687_2016-17,3,C,Bismack Biyombo,2016-17,Group 3 (2016-17)
999,203089_2016-17,3,C,John Henson,2016-17,Group 3 (2016-17)
1000,203120_2016-17,0,C,Justin Hamilton,2016-17,Group 0 (2016-17)
1001,203458_2016-17,3,C,Alex Len,2016-17,Group 3 (2016-17)
1002,1626195_2016-17,3,C,Willy Hernangomez,2016-17,Group 3 (2016-17)
1003,1627826_2016-17,3,C,Ivica Zubac,2016-17,Group 3 (2016-17)
1004,201150_2016-17,5,PF,Spencer Hawes,2016-17,Group 5 (2016-17)
1005,201160_2016-17,5,C,Jason Smith,2016-17,Group 5 (2016-17)
1006,201563_2016-17,5,PF,Michael Beasley,2016-17,Group 5 (2016-17)
1007,201589_2016-17,5,PF,Darrell Arthur,2016-17,Group 5 (2016-17)
1008,202334_2016-17,3,PF,Ed Davis,2016-17,Group 3 (2016-17)
1009,202730_2016-17,5,PF,Lavoy Allen,2016-17,Group 5 (2016-17)
1010,203086_2016-17,5,PF,Meyers Leonard,2016-17,Group 5 (2016-17)
1011,203087_2016-17,0,SG,Jeremy Lamb,2016-17,Group 0 (2016-17)
1012,203939_2016-17,5,C,Dwight Powell,2016-17,Group 5 (2016-17)
1013,1626171_2016-17,5,PF,Bobby Portis,2016-17,Group 5 (2016-17)
1014,1627733_2016-17,5,PF,Dragan Bender,2016-17,Group 5 (2016-17)
1015,1627783_2016-17,5,PF,Pascal Siakam,2016-17,Group 5 (2016-17)
1016,1627823_2016-17,5,PF,Juancho Hernangomez,2016-17,Group 5 (2016-17)
1017,201578_2016-17,5,C,Marreese Speights,2016-17,Group 5 (2016-17)
1018,202700_2016-17,5,PF,Donatas Motiejunas,2016-17,Group 5 (2016-17)
1019,202702_2016-17,4,PF,Kenneth Faried,2016-17,Group 4 (2016-17)
1020,1626149_2016-17,3,C,Montrezl Harrell,2016-17,Group 3 (2016-17)
1021,201567_2016-17,10,PF,Kevin Love,2016-17,Group 10 (2016-17)
1022,201936_2016-17,0,SF,Tyreke Evans,2016-17,Group 0 (2016-17)
1023,201975_2016-17,0,SG,Jodie Meeks,2016-17,Group 0 (2016-17)
1024,1626162_2016-17,0,SF,Kelly Oubre Jr.,2016-17,Group 0 (2016-17)
1025,1627739_2016-17,0,PG,Kris Dunn,2016-17,Group 0 (2016-17)
1026,1627755_2016-17,1,PG,Tyler Ulis,2016-17,Group 1 (2016-17)
1027,203954_2016-17,10,C,Joel Embiid,2016-17,Group 10 (2016-17)
1028,1627742_2016-17,7,SF,Brandon Ingram,2016-17,Group 7 (2016-17)
1029,1938_2017-18,0,SG,Manu Ginobili,2017-18,Group 0 (2017-18)
1030,201567_2017-18,1,C,Kevin Love,2017-18,Group 1 (2017-18)
1031,201599_2017-18,1,C,DeAndre Jordan,2017-18,Group 1 (2017-18)
1032,201954_2017-18,0,PG,Darren Collison,2017-18,Group 0 (2017-18)
